origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry
SGO;2018-03-21 06:01:31;MARCO/2018;01/2018;RUA SAO PAULO 1439, LOURDES ;CENTRO-SUL;2018;POINT (-43.9374309297482 -19.9205944039456)
SGO;2018-03-21 06:02:29;MARCO/2018;01/2018;RUA ESPIRITO SANTO 647, CENTRO;CENTRO-SUL;2018;POINT (-43.9432993753252 -19.916946753136)
SGO;2018-03-21 06:30:17;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 1828, CACHOEIRINHA;NORDESTE;2018;POINT (-43.9400585820404 -19.9137617025697)
SGO;2018-03-21 11:43:13;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 7261, SAO JOSE;PAMPULHA;2018;POINT (-43.9546632627943 -19.9123843591682)
SGO;2018-03-22 06:02:43;MARCO/2018;01/2018;RUA RIO DE JANEIRO 1101, CENTRO;CENTRO-SUL;2018;POINT (-44.0007063502307 -19.9389916369337)
SGO;2018-03-22 06:05:02;MARCO/2018;01/2018;AVENIDA DOM PEDRO II 442, BONFIM;NOROESTE;2018;POINT (-43.9437217350662 -19.9294289000954)
SGO;2018-03-22 06:07:19;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 3860, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9374999554188 -19.9204977038899)
SGO;2018-03-22 06:56:27;MARCO/2018;01/2018;RUA RIO CASCA 279, CARLOS PRATES;NOROESTE;2018;POINT (-43.9446818456648 -19.9083112413255)
SGO;2018-03-22 08:04:34;MARCO/2018;01/2018;AVENIDA CRISTIANO MACHADO 3030, CIDADE NOVA;NORDESTE;2018;POINT (-43.9210524066802 -19.8918349100403)
SGO;2018-03-22 09:30:06;MARCO/2018;01/2018;AVENIDA CRISTIANO MACHADO 5320, SAO PAULO;NORDESTE;2018;POINT (-43.9797968855525 -19.9147951423863)
SGO;2018-03-22 11:40:03;MARCO/2018;01/2018;AVENIDA AMERICO VESPUCIO 320, NOVA CACHOEIRINHA;NOROESTE;2018;POINT (-43.9359050337717 -19.9187164705182)
SGO;2018-03-22 16:27:15;MARCO/2018;01/2018;AVENIDA CRISTIANO MACHADO 2840, UNIAO;NORDESTE;2018;POINT (-43.9359050337717 -19.9187164705182)
SGO;2018-03-23 05:38:35;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 2222, CACHOEIRINHA;NORDESTE;2018;POINT (-43.9469585603723 -19.9351103055767)
SGO;2018-03-23 05:47:15;MARCO/2018;01/2018;AVENIDA AUGUSTO DE LIMA 290, CENTRO;CENTRO-SUL;2018;POINT (-43.9552674617576 -19.9120252916366)
SGO;2018-03-23 07:32:53;MARCO/2018;01/2018;AVENIDA BERNARDO DE VASCONCELOS 757, SANTA CRUZ;NORDESTE;2018;POINT (-43.944361798314 -19.9220858796811)
SGO;2018-03-23 09:07:43;MARCO/2018;01/2018;AVENIDA JOSE CANDIDO DA SILVEIRA 781, CIDADE NOVA;NORDESTE;2018;POINT (-43.9500621061284 -19.9213454444981)
SGO;2018-03-23 09:18:19;MARCO/2018;01/2018;RUA PITANGUI 477, CONCORDIA;NORDESTE;2018;POINT (-44.0031753882652 -19.9417753022622)
SGO;2018-03-24 06:35:10;MARCO/2018;01/2018;AVENIDA DOM PEDRO II 442, BONFIM;NOROESTE;2018;POINT (-43.9563820646849 -19.9191550063093)
SGO;2018-03-24 06:37:07;MARCO/2018;01/2018;AVENIDA DOM PEDRO II 57, CARLOS PRATES;NOROESTE;2018;POINT (-43.9540265798011 -19.9147722297526)
SGO;2018-03-24 13:57:46;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 3800, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9341492631104 -19.9308980032344)
SGO;2018-03-25 03:04:38;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 3860, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9496245671738 -19.9226093992238)
SGO;2018-03-25 06:13:09;MARCO/2018;01/2018;AVENIDA AUGUSTO DE LIMA 1328, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9428719313116 -19.9204853716815)
SGO;2018-03-25 06:14:02;MARCO/2018;01/2018;AVENIDA BARBACENA 999, SANTO AGOSTINHO;CENTRO-SUL;2018;POINT (-43.9414538634373 -19.9338791759922)
SGO;2018-03-25 06:14:49;MARCO/2018;01/2018;AVENIDA BARBACENA 318, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9403940610424 -19.9132477431746)
SGO;2018-03-25 06:41:58;MARCO/2018;01/2018;AVENIDA BARBACENA 783, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9307962519465 -19.9258109187771)
SGO;2018-03-25 08:13:27;MARCO/2018;01/2018;RUA DA BAHIA 112, CENTRO;CENTRO-SUL;2018;POINT (-43.9809838677865 -19.9160031765847)
SGO;2018-03-25 15:06:32;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 2222, CACHOEIRINHA;NORDESTE;2018;POINT (-43.9436978640404 -19.9294762759167)
SGO;2018-03-25 19:50:20;MARCO/2018;01/2018;AVENIDA AUGUSTO DE LIMA 1328, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9369205797122 -19.925936002772)
SGO;2018-03-25 19:53:09;MARCO/2018;01/2018;AVENIDA BIAS FORTES 1526, CENTRO;CENTRO-SUL;2018;POINT (-43.9366922450032 -19.9263168558237)
SGO;2018-03-26 05:44:10;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 4250, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9025071256462 -19.9345317278206)
SGO;2018-03-26 05:58:27;MARCO/2018;01/2018;RUA MATO GROSSO 350, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9550209838053 -19.9125637050012)
SGO;2018-03-26 06:48:07;MARCO/2018;01/2018;AVENIDA BERNARDO DE VASCONCELOS 1816, SANTA CRUZ;NORDESTE;2018;POINT (-43.9374174320082 -19.9332341934344)
SGO;2018-03-26 07:30:47;MARCO/2018;01/2018;AVENIDA BERNARDO DE VASCONCELOS 1260, CACHOEIRINHA;NORDESTE;2018;POINT (-43.9469585603723 -19.9351103055767)
SGO;2018-03-26 10:00:55;MARCO/2018;01/2018;RUA JACUI 1466, GRACA;NORDESTE;2018;POINT (-43.9381231258256 -19.9348587985182)
SGO;2018-03-27 01:56:29;MARCO/2018;01/2018;AVENIDA CRISTIANO MACHADO 113, CONCORDIA;NORDESTE;2018;POINT (-43.9306285686488 -19.9273975023379)
SGO;2018-03-27 05:46:22;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 4250, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9602471162367 -19.9112571466388)
SGO;2018-03-27 06:15:22;MARCO/2018;01/2018;RUA DA BAHIA 112, CENTRO;CENTRO-SUL;2018;POINT (-43.9763611102915 -19.9136365946312)
SGO;2018-03-27 06:17:45;MARCO/2018;01/2018;AVENIDA DOM PEDRO II 442, BONFIM;NOROESTE;2018;POINT (-43.9284457821011 -19.8678186852646)
SGO;2018-03-27 07:13:37;MARCO/2018;01/2018;AVENIDA CRISTIANO MACHADO 2225, SILVEIRA;NORDESTE;2018;POINT (-43.9422000610274 -19.9179980738298)
SGO;2018-03-27 07:30:41;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 521, LAGOINHA;NOROESTE;2018;POINT (-43.9469585603723 -19.9351103055767)
SGO;2018-03-27 08:08:03;MARCO/2018;01/2018;AVENIDA SILVIANO BRANDAO 290, FLORESTA;LESTE;2018;POINT (-43.9493553798881 -19.9188288779451)
SGO;2018-03-27 09:30:29;MARCO/2018;01/2018;RUA FORMIGA 577, SAO CRISTOVAO;NORDESTE;2018;POINT (-43.9414538634373 -19.9338791759922)
SGO;2018-03-28 07:45:29;MARCO/2018;01/2018;AVENIDA CRISTIANO MACHADO 327, CONCORDIA;NORDESTE;2018;POINT (-43.9745201311119 -19.9149431189843)
SGO;2018-03-28 09:11:48;MARCO/2018;01/2018;RUA SAO PAULO 1046, CENTRO;CENTRO-SUL;2018;POINT (-43.9602471162367 -19.9112571466388)
SGO;2018-03-28 19:56:18;MARCO/2018;01/2018;AVENIDA AUGUSTO DE LIMA 479, CENTRO;CENTRO-SUL;2018;POINT (-43.9378215771007 -19.9269420601533)
SGO;2018-03-29 05:52:45;MARCO/2018;01/2018;AVENIDA AUGUSTO DE LIMA 1378, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9745201311119 -19.9149431189843)
SGO;2018-03-29 05:56:41;MARCO/2018;01/2018;AVENIDA BARBACENA 783, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9374174320082 -19.9332341934344)
SGO;2018-03-29 07:25:06;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 3800, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9341492631104 -19.9308980032344)
SGO;2018-03-29 08:40:40;MARCO/2018;01/2018;AVENIDA BERNARDO DE VASCONCELOS 1816, SANTA CRUZ;NORDESTE;2018;POINT (-43.930259568311 -19.9180625053766)
SGO;2018-03-29 17:57:30;MARCO/2018;01/2018;AVENIDA AUGUSTO DE LIMA 479, CENTRO;CENTRO-SUL;2018;POINT (-43.9414538634373 -19.9338791759922)
SGO;2018-03-30 01:40:01;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 705, LAGOINHA;NOROESTE;2018;POINT (-43.9494312729169 -19.9345130844701)
SGO;2018-03-30 06:40:10;MARCO/2018;01/2018;AVENIDA AUGUSTO DE LIMA 479, CENTRO;CENTRO-SUL;2018;POINT (-43.942052058893 -19.9022255368528)
SGO;2018-03-30 06:41:52;MARCO/2018;01/2018;AVENIDA AUGUSTO DE LIMA 290, CENTRO;CENTRO-SUL;2018;POINT (-43.9284457821011 -19.8678186852646)
SGO;2018-03-30 06:43:38;MARCO/2018;01/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 3800, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9469585603723 -19.9351103055767)
SGO;2018-03-30 07:58:22;MARCO/2018;01/2018;AVENIDA AUGUSTO DE LIMA 1328, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9321834629407 -19.9274952008253)
SGO;2018-03-30 16:08:40;MARCO/2018;01/2018;RUA CURITIBA 8, CENTRO;CENTRO-SUL;2018;POINT (-43.9414538634373 -19.9338791759922)
SGO;2018-03-31 14:26:38;MARCO/2018;01/2018;AVENIDA BARBACENA 318, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9414538634373 -19.9338791759922)
SGO;2018-03-31 14:28:39;MARCO/2018;01/2018;RUA MATO GROSSO 350, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.930104875726 -19.9182928389691)
SGO;2018-03-31 15:30:43;MARCO/2018;01/2018;RUA PLATINA 1407, CALAFATE;OESTE;2018;POINT (-43.9446818456648 -19.9083112413255)
SGO;2018-04-01 06:30:41;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 3800, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9494312729169 -19.9345130844701)
SGO;2018-04-01 09:56:01;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 2222, CACHOEIRINHA;NORDESTE;2018;POINT (-43.9466550217902 -19.9352492527247)
SGO;2018-04-01 23:20:32;ABRIL/2018;02/2018;AVENIDA AUGUSTO DE LIMA 479, CENTRO;CENTRO-SUL;2018;POINT (-43.9400803953494 -19.9132924884088)
SGO;2018-04-02 06:02:58;ABRIL/2018;02/2018;AVENIDA DO CONTORNO 124, CENTRO;CENTRO-SUL;2018;POINT (-43.9341492631104 -19.9308980032344)
SGO;2018-04-02 06:03:59;ABRIL/2018;02/2018;AVENIDA DO CONTORNO 6698, LOURDES ;CENTRO-SUL;2018;POINT (-43.9657409186623 -19.9324566381155)
SGO;2018-04-02 06:05:09;ABRIL/2018;02/2018;AVENIDA DOM PEDRO II 442, BONFIM;NOROESTE;2018;POINT (-43.9422310870444 -19.9278528541311)
SGO;2018-04-02 06:06:04;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 2222, CACHOEIRINHA;NORDESTE;2018;POINT (-43.9481770802436 -19.9347512029686)
SGO;2018-04-02 07:50:17;ABRIL/2018;02/2018;AVENIDA BERNARDO DE VASCONCELOS 1816, SANTA CRUZ;NORDESTE;2018;POINT (-43.9137663840491 -19.9072977412613)
SGO;2018-04-02 08:38:23;ABRIL/2018;02/2018;AVENIDA CRISTIANO MACHADO 1844, CIDADE NOVA;NORDESTE;2018;POINT (-43.9307962519465 -19.9258109187771)
SGO;2018-04-02 11:05:12;ABRIL/2018;02/2018;RUA PADRE EUSTAQUIO 227, CARLOS PRATES;NOROESTE;2018;POINT (-43.9466550217902 -19.9352492527247)
SGO;2018-04-02 13:36:34;ABRIL/2018;02/2018;AVENIDA NOSSA SENHORA DE FATIMA 2401, CARLOS PRATES;NOROESTE;2018;POINT (-43.9494312729169 -19.9345130844701)
SGO;2018-04-03 05:46:57;ABRIL/2018;02/2018;RUA PARACATU 10, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9341492631104 -19.9308980032344)
SGO;2018-04-03 05:53:45;ABRIL/2018;02/2018;AVENIDA DO CONTORNO 124, CENTRO;CENTRO-SUL;2018;POINT (-43.9422310870444 -19.9278528541311)
SGO;2018-04-03 06:00:46;ABRIL/2018;02/2018;RUA DA BAHIA 112, CENTRO;CENTRO-SUL;2018;POINT (-43.9438253086274 -19.9168729098685)
SGO;2018-04-03 07:42:51;ABRIL/2018;02/2018;AVENIDA BERNARDO DE VASCONCELOS 1816, SANTA CRUZ;NORDESTE;2018;POINT (-43.9466550217902 -19.9352492527247)
SGO;2018-04-03 08:09:06;ABRIL/2018;02/2018;AVENIDA BERNARDO DE VASCONCELOS 1260, CACHOEIRINHA;NORDESTE;2018;POINT (-43.9698272055205 -19.9311784173465)
SGO;2018-04-03 19:24:14;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 7261, SAO JOSE;PAMPULHA;2018;POINT (-43.9466550217902 -19.9352492527247)
SGO;2018-04-03 19:37:56;ABRIL/2018;02/2018;PRACA RAUL SOARES 203, BARRO PRETO;CENTRO-SUL;2018;POINT (-43.9719008750112 -19.927929478971)
SGO;2018-04-04 00:37:41;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 3800, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9376320131281 -19.9343463585306)
SGO;2018-04-04 07:03:03;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 3800, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9341492631104 -19.9308980032344)
SGO;2018-04-04 07:35:01;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 6627, CAMPUS UFMG;PAMPULHA;2018;POINT (-43.9837529686164 -19.9358221461765)
SGO;2018-04-04 08:04:05;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 2222, CACHOEIRINHA;NORDESTE;2018;POINT (-43.9402669440111 -19.9154523443083)
SGO;2018-04-04 08:21:04;ABRIL/2018;02/2018;AVENIDA AMERICO VESPUCIO 1201, NOVA ESPERANCA;NOROESTE;2018;POINT (-43.9398228047655 -19.9146605997271)
SGO;2018-04-05 06:12:39;ABRIL/2018;02/2018;AVENIDA DO CONTORNO 6698, LOURDES ;CENTRO-SUL;2018;POINT (-43.9469585603723 -19.9351103055767)
SGO;2018-04-05 06:20:17;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 3800, SAO FRANCISCO;PAMPULHA;2018;POINT (-43.9711353509667 -19.9156621720044)
SGO;2018-04-05 07:10:29;ABRIL/2018;02/2018;AVENIDA CRISTIANO MACHADO 1844, CIDADE NOVA;NORDESTE;2018;POINT (-43.9550381233451 -19.9123768958703)
SGO;2018-04-05 20:35:25;ABRIL/2018;02/2018;AVENIDA BIAS FORTES 1124, CENTRO;CENTRO-SUL;2018;POINT (-43.9306772532481 -19.9173817941642)
SGO;2018-04-05 20:36:05;ABRIL/2018;02/2018;AVENIDA BIAS FORTES 1124, CENTRO;CENTRO-SUL;2018;POINT (-43.9425787424549 -19.9277124600819)
SGO;2018-04-05 21:07:25;ABRIL/2018;02/2018;AVENIDA DO CONTORNO 124, CENTRO;CENTRO-SUL;2018;POINT (-43.9425787424549 -19.9277124600819)
SGO;2018-04-06 08:02:57;ABRIL/2018;02/2018;AVENIDA AMERICO VESPUCIO 320, NOVA CACHOEIRINHA;NOROESTE;2018;POINT (-43.9550381233451 -19.9123768958703)
SGO;2018-04-06 08:03:28;ABRIL/2018;02/2018;AVENIDA AMERICO VESPUCIO 1272, NOVA CACHOEIRINHA;NOROESTE;2018;POINT (-43.9405881111515 -19.9305668423748)
SGO;2018-04-06 08:04:51;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 2222, CACHOEIRINHA;NORDESTE;2018;POINT (-43.93709351149 -19.9209967366398)
SGO;2018-04-06 08:28:29;ABRIL/2018;02/2018;RUA PADRE EUSTAQUIO 227, CARLOS PRATES;NOROESTE;2018;POINT (-43.9565484618404 -19.9302440889132)
SGO;2018-04-06 08:34:52;ABRIL/2018;02/2018;AVENIDA AMERICO VESPUCIO 1150, APARECIDA;NOROESTE;2018;POINT (-43.9763840751329 -19.9242756840077)
SGO;2018-04-07 11:03:17;ABRIL/2018;02/2018;AVENIDA CRISTIANO MACHADO 1844, CIDADE NOVA;NORDESTE;2018;POINT (-43.9425345402924 -19.9288856852966)
SGO;2018-04-07 17:20:51;ABRIL/2018;02/2018;AVENIDA BERNARDO DE VASCONCELOS 1816, SANTA CRUZ;NORDESTE;2018;POINT (-43.9083310692281 -19.92474389428)
SGO;2018-04-08 08:03:56;ABRIL/2018;02/2018;AVENIDA PRESIDENTE ANTONIO CARLOS 2222, CACHOEIRINHA;NORDESTE;2018;POINT (-43.9425585238795 -19.9276015856248)
