origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry
SGO;2022-01-04 08:45:00;JANEIRO/2022;01/2022;AVENIDA AUGUSTO DE LIMA 1160, BARRO PRETO;CENTRO-SUL;2022;POINT (-43.93349272 -19.88015636)
OI;2022-01-05 00:00:00;JANEIRO/2022;01/2022;RUA CARLOS GOMES 43, SANTO ANTONIO;CENTRO-SUL;2022;POINT (-43.91830182 -19.85547695)
OI;2022-01-05 00:00:00;JANEIRO/2022;01/2022;RUA CARLOS GOMES 43, SANTO ANTONIO;CENTRO-SUL;2022;POINT (-43.98322485 -19.83718687)
OI;2022-01-05 00:00:00;JANEIRO/2022;01/2022;RUA AMERICO MAGALHAES 348, BARREIRO;BARREIRO;2022;POINT (-43.95032977 -19.8236365)
OI;2022-01-05 00:00:00;JANEIRO/2022;01/2022;RUA SOARES NOGUEIRA 309, CAMARGOS;OESTE;2022;POINT (-43.98098995 -19.80142137)
OI;2022-01-05 00:00:00;JANEIRO/2022;01/2022;RUA AMERICO MAGALHAES 400, BARREIRO;BARREIRO;2022;POINT (-43.98098995 -19.80142137)
OI;2022-01-05 00:00:00;JANEIRO/2022;01/2022;RUA TRES MARIAS 55, MIRAMAR;BARREIRO;2022;POINT (-43.93317263 -19.94392649)
OI;2022-01-05 00:00:00;JANEIRO/2022;01/2022;RUA AMERICO MAGALHAES 400, BARREIRO;BARREIRO;2022;POINT (-43.90784211 -19.92788119)
OI;2022-01-05 00:00:00;JANEIRO/2022;01/2022;RUA TRES MARIAS 55, MIRAMAR;BARREIRO;2022;POINT (-43.98322485 -19.83718687)
OI;2022-01-05 00:00:00;JANEIRO/2022;01/2022;RUA SOARES NOGUEIRA 309, CAMARGOS;OESTE;2022;POINT (-43.90784211 -19.92788119)
OI;2022-01-05 00:00:00;JANEIRO/2022;01/2022;RUA AMERICO MAGALHAES 348, BARREIRO;BARREIRO;2022;POINT (-43.91079471 -19.92565783)
SICOP;2022-01-05 03:55:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6047, Salgado Filho;OESTE;2022;POINT (-43.9338639603069 -19.9039324685057)
SGO;2022-01-05 06:02:00;JANEIRO/2022;01/2022;AVENIDA DO CONTORNO 11134, CENTRO;CENTRO-SUL;2022;POINT (-43.91723167 -19.93783508)
SGO;2022-01-05 07:01:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6175, SALGADO FILHO;OESTE;2022;POINT (-44.01334831 -19.97419318)
SGO;2022-01-05 07:07:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6352, NOVA GAMELEIRA;OESTE;2022;POINT (-43.93349272 -19.88015636)
SICOP;2022-01-05 07:17:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6400, Nova Gameleira;OESTE;2022;POINT (-43.9355290761113 -19.8810448257768)
SGO;2022-01-05 07:27:00;JANEIRO/2022;01/2022;RUA ANTONIO EUSTAQUIO PIAZZA 3190, TIROL;BARREIRO;2022;POINT (-43.97211069 -19.81333752)
SICOP;2022-01-05 08:00:00;JANEIRO/2022;01/2022;AVENIDA DO CONTORNO 6437, São Pedro;CENTRO-SUL;2022;POINT (-43.90250713 -19.93453173)
SGO;2022-01-05 08:08:00;JANEIRO/2022;01/2022;AVENIDA DO CONTORNO 6236, SAVASSI;CENTRO-SUL;2022;POINT (-43.91723167 -19.93783508)
SGO;2022-01-05 08:45:00;JANEIRO/2022;01/2022;RUA PROFESSOR MORAES 562, SAVASSI;CENTRO-SUL;2022;POINT (-43.94287509 -19.89385464)
SICOP;2022-01-05 09:05:00;JANEIRO/2022;01/2022;RUA RIO GRANDE DO NORTE 543, Funcionários;CENTRO-SUL;2022;POINT (-43.9415277029564 -19.9390685236098)
SGO;2022-01-05 13:57:00;JANEIRO/2022;01/2022;RUA RIO GRANDE DO NORTE 526, FUNCIONARIOS;CENTRO-SUL;2022;POINT (-44.01334831 -19.97419318)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA JABORANDI 125, SANTA CRUZ;NORDESTE;2022;POINT (-43.97036587 -19.82541806)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA LUIZ LEMOS PEDROSA 140, TIROL;BARREIRO;2022;POINT (-44.03163045 -20.0137291)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA RAUL POMPEIA 412, SAO PEDRO;CENTRO-SUL;2022;POINT (-43.9082421414464 -19.9243870709609)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA JABORANDI 125, SANTA CRUZ;NORDESTE;2022;POINT (-43.93808816 -19.8516211)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA JARDIM AMERICA 110, VENTOSA;OESTE;2022;POINT (-44.01076645 -19.9987596)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA DAS FLORES 142, NOVA SUISSA;OESTE;2022;POINT (-44.01076645 -19.9987596)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA LUIZ LEMOS PEDROSA 140, TIROL;BARREIRO;2022;POINT (-43.96316327 -19.8423396)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA POUSO ALEGRE 2029, HORTO;LESTE;2022;POINT (-43.91079471 -19.92565783)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA RAUL POMPEIA 412, SAO PEDRO;CENTRO-SUL;2022;POINT (-43.93808816 -19.8516211)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA JARDIM AMERICA 110, VENTOSA;OESTE;2022;POINT (-43.97036587 -19.82541806)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA DAS FLORES 142, NOVA SUISSA;OESTE;2022;POINT (-44.03163045 -20.0137291)
OI;2022-01-06 00:00:00;JANEIRO/2022;01/2022;RUA POUSO ALEGRE 2029, HORTO;LESTE;2022;POINT (-43.95032977 -19.8236365)
SGO;2022-01-06 05:38:00;JANEIRO/2022;01/2022;RUA ANTONIO EUSTAQUIO PIAZZA 2182, TIROL;BARREIRO;2022;POINT (-44.03463497 -19.99670051)
SICOP;2022-01-06 09:21:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6390, Nova Gameleira;OESTE;2022;POINT (-43.94024360274 -19.8836500221485)
SGO;2022-01-06 10:14:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6352, NOVA GAMELEIRA;OESTE;2022;POINT (-43.9421 -19.928)
OI;2022-01-07 00:00:00;JANEIRO/2022;01/2022;RUA BRAULIO GOMES NOGUEIRA 173, TIROL;BARREIRO;2022;POINT (-43.95656856 -19.94368)
OI;2022-01-07 00:00:00;JANEIRO/2022;01/2022;RUA DONA EURIDICE LOURENCO 20, BARREIRO;BARREIRO;2022;POINT (-43.94433348 -19.88490501)
OI;2022-01-07 00:00:00;JANEIRO/2022;01/2022;RUA DONA EURIDICE LOURENCO 20, BARREIRO;BARREIRO;2022;POINT (-43.92713313 -19.9216325)
OI;2022-01-07 00:00:00;JANEIRO/2022;01/2022;RUA BRAULIO GOMES NOGUEIRA 173, TIROL;BARREIRO;2022;POINT (-43.94433348 -19.88490501)
OI;2022-01-07 00:00:00;JANEIRO/2022;01/2022;RUA ARTUR ALVIM 18, HORTO FLORESTAL;LESTE;2022;POINT (-43.96316327 -19.8423396)
OI;2022-01-07 00:00:00;JANEIRO/2022;01/2022;RUA ARTUR ALVIM 18, HORTO FLORESTAL;LESTE;2022;POINT (-43.92713313 -19.9216325)
SICOP;2022-01-07 02:47:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 1, Madre Gertrudes;OESTE;2022;POINT (-43.955765583234 -19.9145533519237)
SICOP;2022-01-07 07:29:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6205, Salgado Filho;OESTE;2022;POINT (-43.946059758549 -19.901480182575)
SICOP;2022-01-07 07:40:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 8511, Salgado Filho;OESTE;2022;POINT (-43.9358421177096 -19.917346671135)
SGO;2022-01-07 07:42:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6352, NOVA GAMELEIRA;OESTE;2022;POINT (-43.9427 -19.9216)
SGO;2022-01-07 07:42:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 7110, BETANIA;OESTE;2022;POINT (-43.9252 -19.9364)
SGO;2022-01-07 07:44:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 8640, BETANIA;OESTE;2022;POINT (-43.9292 -19.9282)
SGO;2022-01-08 05:38:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 8640, BETANIA;OESTE;2022;POINT (-43.9219835811883 -19.8520747126955)
SGO;2022-01-08 05:38:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6352, NOVA GAMELEIRA;OESTE;2022;POINT (-43.922 -19.8521)
SGO;2022-01-09 05:38:00;JANEIRO/2022;01/2022;RUA ANTONIO EUSTAQUIO PIAZZA 200, TIROL;BARREIRO;2022;POINT (-43.9306799059551 -19.9313248745973)
OI;2022-01-10 00:00:00;JANEIRO/2022;01/2022;RUA MODESTINO ROCHA 66, NOVA CACHOEIRINHA;NOROESTE;2022;POINT (-43.91614019 -19.90658943)
OI;2022-01-10 00:00:00;JANEIRO/2022;01/2022;RUA MODESTINO ROCHA 54, NOVA CACHOEIRINHA;NOROESTE;2022;POINT (-43.91614019 -19.90658943)
OI;2022-01-10 00:00:00;JANEIRO/2022;01/2022;RUA MODESTINO ROCHA 54, NOVA CACHOEIRINHA;NOROESTE;2022;POINT (-43.91997902 -19.92397184)
OI;2022-01-10 00:00:00;JANEIRO/2022;01/2022;RUA CARLOS PINTO COELHO 451, VALE DO JATOBA;BARREIRO;2022;POINT (-43.93140726 -19.92985756)
OI;2022-01-10 00:00:00;JANEIRO/2022;01/2022;RUA CARLOS PINTO COELHO 451, VALE DO JATOBA;BARREIRO;2022;POINT (-43.949606 -19.91418409)
OI;2022-01-10 00:00:00;JANEIRO/2022;01/2022;RUA MODESTINO ROCHA 66, NOVA CACHOEIRINHA;NOROESTE;2022;POINT (-43.91997902 -19.92397184)
OI;2022-01-11 00:00:00;JANEIRO/2022;01/2022;RUA JABORANDI 95, SANTA CRUZ;NORDESTE;2022;POINT (-43.92225343 -19.92430526)
OI;2022-01-11 00:00:00;JANEIRO/2022;01/2022;RUA JABORANDI 95, SANTA CRUZ;NORDESTE;2022;POINT (-43.89892249 -19.84896313)
OI;2022-01-11 00:00:00;JANEIRO/2022;01/2022;AVENIDA PETROLINA 871, SAGRADA FAMILIA;LESTE;2022;POINT (-43.949606 -19.91418409)
OI;2022-01-11 00:00:00;JANEIRO/2022;01/2022;AVENIDA PETROLINA 871, SAGRADA FAMILIA;LESTE;2022;POINT (-43.93140726 -19.92985756)
OI;2022-01-11 00:00:00;JANEIRO/2022;01/2022;RUA PAGEU 134, CONCORDIA;NORDESTE;2022;POINT (-43.89892249 -19.84896313)
OI;2022-01-11 00:00:00;JANEIRO/2022;01/2022;RUA PAGEU 134, CONCORDIA;NORDESTE;2022;POINT (-43.98845792 -19.93166125)
SGO;2022-01-11 05:25:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6175, SALGADO FILHO;OESTE;2022;POINT (-43.9247815838928 -19.9331778780475)
SGO;2022-01-11 10:40:00;JANEIRO/2022;01/2022;RUA ANTONIO EUSTAQUIO PIAZZA 200, TIROL;BARREIRO;2022;POINT (-43.9409 -19.9129)
SGO;2022-01-11 11:11:00;JANEIRO/2022;01/2022;RUA CAMPOS SALES 472, CALAFATE;OESTE;2022;POINT (-43.97995453 -19.93424333)
OI;2022-01-12 00:00:00;JANEIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 4280, INDAIA;PAMPULHA;2022;POINT (-43.92025317 -19.92634004)
OI;2022-01-12 00:00:00;JANEIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 4280, INDAIA;PAMPULHA;2022;POINT (-43.9377759 -19.8598853)
OI;2022-01-12 00:00:00;JANEIRO/2022;01/2022;RUA DOM BRAZ BALTAZAR 125, CACHOEIRINHA;NORDESTE;2022;POINT (-43.94229605 -19.90975711)
OI;2022-01-12 00:00:00;JANEIRO/2022;01/2022;RUA SIMAO TAMM 521, CACHOEIRINHA;NORDESTE;2022;POINT (-43.94229605 -19.90975711)
OI;2022-01-12 00:00:00;JANEIRO/2022;01/2022;RUA SIMAO TAMM 521, CACHOEIRINHA;NORDESTE;2022;POINT (-43.92073084 -19.87073674)
OI;2022-01-12 00:00:00;JANEIRO/2022;01/2022;RUA DOM BRAZ BALTAZAR 125, CACHOEIRINHA;NORDESTE;2022;POINT (-43.92073084 -19.87073674)
OI;2022-01-12 00:00:00;JANEIRO/2022;01/2022;RUA OUTEIRO 8, JATOBA;BARREIRO;2022;POINT (-43.9377759 -19.8598853)
OI;2022-01-12 00:00:00;JANEIRO/2022;01/2022;RUA OUTEIRO 8, JATOBA;BARREIRO;2022;POINT (-43.92025317 -19.92634004)
SICOP;2022-01-12 01:55:00;JANEIRO/2022;01/2022;RUA VICENTE DE AZEVEDO 396, Barreiro;BARREIRO;2022;POINT (-43.94024360274 -19.8836500221485)
SGO;2022-01-12 06:07:00;JANEIRO/2022;01/2022;RUA VICENTE DE AZEVEDO 392, BARREIRO;BARREIRO;2022;POINT (-43.97995453 -19.93424333)
SGO;2022-01-12 10:11:00;JANEIRO/2022;01/2022;RUA IRAI 153, CORACAO DE JESUS;CENTRO-SUL;2022;POINT (-43.9887 -19.9273)
SGO;2022-01-12 16:43:00;JANEIRO/2022;01/2022;AVENIDA CRISTIANO MACHADO 5600, SAO GABRIEL;NORDESTE;2022;POINT (-43.922 -19.8521)
OI;2022-01-13 00:00:00;JANEIRO/2022;01/2022;AVENIDA HENRIQUE DINIZ 77, NOVA CACHOEIRINHA;NOROESTE;2022;POINT (-43.9628471070858 -19.8430658348013)
OI;2022-01-13 00:00:00;JANEIRO/2022;01/2022;RUA MANOEL GALVAO 600, NOVA CACHOEIRINHA;NOROESTE;2022;POINT (-43.94595043 -19.91363809)
OI;2022-01-13 00:00:00;JANEIRO/2022;01/2022;RUA ESTORIL 317, SAO FRANCISCO;PAMPULHA;2022;POINT (-43.94595043 -19.91363809)
OI;2022-01-13 00:00:00;JANEIRO/2022;01/2022;AVENIDA HENRIQUE DINIZ 77, NOVA CACHOEIRINHA;NOROESTE;2022;POINT (-43.9358142 -19.87715166)
OI;2022-01-13 00:00:00;JANEIRO/2022;01/2022;RUA MANOEL GALVAO 600, NOVA CACHOEIRINHA;NOROESTE;2022;POINT (-43.96316327 -19.8423396)
OI;2022-01-13 00:00:00;JANEIRO/2022;01/2022;RUA ESTORIL 317, SAO FRANCISCO;PAMPULHA;2022;POINT (-43.9226491346385 -19.9257590775863)
SGO;2022-01-13 04:32:00;JANEIRO/2022;01/2022;AVENIDA BRASIL 1132, FUNCIONARIOS;CENTRO-SUL;2022;POINT (-43.9681 -19.9313)
SICOP;2022-01-13 05:44:00;JANEIRO/2022;01/2022;AVENIDA AMAZONAS 1233, Barro Preto;CENTRO-SUL;2022;POINT (-43.9300112799792 -19.8800849807271)
SGO;2022-01-13 09:41:00;JANEIRO/2022;01/2022;AVENIDA AMAZONAS 1323, SANTO AGOSTINHO;CENTRO-SUL;2022;POINT (-43.957 -19.9214)
SGO;2022-01-13 15:29:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 8640, BETANIA;OESTE;2022;POINT (-43.99667905 -19.95426899)
SGO;2022-01-13 15:38:00;JANEIRO/2022;01/2022;RUA CAMPOS SALES 472, CALAFATE;OESTE;2022;POINT (-44.0039828 -19.9802583)
SICOP;2022-01-13 23:35:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 10295, Santa Margarida;BARREIRO;2022;POINT (-43.9423120793068 -19.9023082966703)
OI;2022-01-14 00:00:00;JANEIRO/2022;01/2022;RUA CONSELHEIRO ROCHA 2555, SANTA TEREZA;LESTE;2022;POINT (-43.96316327 -19.8423396)
OI;2022-01-14 00:00:00;JANEIRO/2022;01/2022;RUA MAIA LACERDA 12, HORTO;LESTE;2022;POINT (-43.96297025 -19.82631369)
OI;2022-01-14 00:00:00;JANEIRO/2022;01/2022;RUA CORONEL DURVAL DE BARROS 302, LINDEIA;BARREIRO;2022;POINT (-43.94235237 -19.90141356)
OI;2022-01-14 00:00:00;JANEIRO/2022;01/2022;RUA CORONEL DURVAL DE BARROS 302, LINDEIA;BARREIRO;2022;POINT (-43.9498398488333 -19.8606233952865)
OI;2022-01-14 00:00:00;JANEIRO/2022;01/2022;RUA MAIA LACERDA 12, HORTO;LESTE;2022;POINT (-43.94235237 -19.90141356)
OI;2022-01-14 00:00:00;JANEIRO/2022;01/2022;RUA SIMAO TAMM 552, CACHOEIRINHA;NORDESTE;2022;POINT (-43.94235237 -19.90141356)
OI;2022-01-14 00:00:00;JANEIRO/2022;01/2022;RUA SIMAO TAMM 552, CACHOEIRINHA;NORDESTE;2022;POINT (-43.96297025 -19.82631369)
OI;2022-01-14 00:00:00;JANEIRO/2022;01/2022;RUA CONSELHEIRO ROCHA 2555, SANTA TEREZA;LESTE;2022;POINT (-43.9358142 -19.87715166)
SGO;2022-01-14 05:01:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 10205, SANTA MARGARIDA;BARREIRO;2022;POINT (-44.00209845 -19.98038593)
SGO;2022-01-14 05:51:00;JANEIRO/2022;01/2022;AVENIDA DO CONTORNO 4099, SAO LUCAS;CENTRO-SUL;2022;POINT (-44.00209845 -19.98038593)
SGO;2022-01-14 08:11:00;JANEIRO/2022;01/2022;RUA PADRE EUSTAQUIO 194, CARLOS PRATES;NOROESTE;2022;POINT (-44.0039828 -19.9802583)
SGO;2022-01-14 09:25:00;JANEIRO/2022;01/2022;AVENIDA PRUDENTE DE MORAIS 1555, SANTO ANTONIO;CENTRO-SUL;2022;POINT (-43.99667905 -19.95426899)
SICOP;2022-01-14 10:59:00;JANEIRO/2022;01/2022;AVENIDA PRUDENTE DE MORAIS 1602, Vila Paris;CENTRO-SUL;2022;POINT (-43.94024360274 -19.8836500221485)
SGO;2022-01-14 11:14:00;JANEIRO/2022;01/2022;RUA ANTONIO EUSTAQUIO PIAZZA 3190, TIROL;BARREIRO;2022;POINT (-43.981 -19.9306)
SGO;2022-01-14 11:19:00;JANEIRO/2022;01/2022;RUA ANTONIO EUSTAQUIO PIAZZA 200, TIROL;BARREIRO;2022;POINT (-43.9811088046282 -19.93015523861)
SGO;2022-01-14 15:13:00;JANEIRO/2022;01/2022;AVENIDA VILARINHO 6000, MANTIQUEIRA;VENDA NOVA;2022;POINT (-43.9219835811883 -19.8520747126955)
SGO;2022-01-15 05:25:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 10205, SANTA MARGARIDA;BARREIRO;2022;POINT (-43.922 -19.8521)
SGO;2022-01-15 05:58:00;JANEIRO/2022;01/2022;AVENIDA BIAS FORTES 1187, LOURDES;CENTRO-SUL;2022;POINT (-43.92388524 -19.85655062)
SGO;2022-01-15 07:48:00;JANEIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3535, CALAFATE;OESTE;2022;POINT (-43.9238852436513 -19.8565506195463)
SGO;2022-01-15 07:51:00;JANEIRO/2022;01/2022;RUA ANTONIO EUSTAQUIO PIAZZA 200, TIROL;BARREIRO;2022;POINT (-43.97150473 -19.93397227)
SGO;2022-01-15 08:29:00;JANEIRO/2022;01/2022;AVENIDA AMAZONAS 3897, ALTO BARROCA;OESTE;2022;POINT (-43.95699231 -19.91965482)
SGO;2022-01-15 08:30:00;JANEIRO/2022;01/2022;AVENIDA AMAZONAS 3787, ALTO BARROCA;OESTE;2022;POINT (-43.93112925 -19.93547732)
SGO;2022-01-16 06:22:00;JANEIRO/2022;01/2022;AVENIDA DO CONTORNO 4099, SAO LUCAS;CENTRO-SUL;2022;POINT (-43.9568721561739 -19.9206329244133)
SGO;2022-01-16 18:34:00;JANEIRO/2022;01/2022;AVENIDA DO CANAL 3, ATILA DE PAIVA;BARREIRO;2022;POINT (-43.93761446 -19.79917388)
SGO;2022-01-16 20:55:00;JANEIRO/2022;01/2022;AVENIDA SINFRONIO BROCHADO 426, BARREIRO;BARREIRO;2022;POINT (-44.01762107 -19.98851231)
OI;2022-01-17 00:00:00;JANEIRO/2022;01/2022;RUA CAPIM BRANCO 200, VISTA ALEGRE;OESTE;2022;POINT (-43.94235237 -19.90141356)
OI;2022-01-17 00:00:00;JANEIRO/2022;01/2022;RUA JOSE SIMPLICIO MOREIRA 515, TREVO;PAMPULHA;2022;POINT (-44.0082537 -20.00805566)
OI;2022-01-17 00:00:00;JANEIRO/2022;01/2022;RUA ITAUNENSE 237, CAMARGOS;OESTE;2022;POINT (-44.0082537 -20.00805566)
OI;2022-01-17 00:00:00;JANEIRO/2022;01/2022;RUA ITAUNENSE 237, CAMARGOS;OESTE;2022;POINT (-44.0034386 -19.93375359)
OI;2022-01-17 00:00:00;JANEIRO/2022;01/2022;RUA JOSE SIMPLICIO MOREIRA 515, TREVO;PAMPULHA;2022;POINT (-43.9628063 -19.85123939)
OI;2022-01-17 00:00:00;JANEIRO/2022;01/2022;RUA CAPIM BRANCO 200, VISTA ALEGRE;OESTE;2022;POINT (-43.9628063 -19.85123939)
SGO;2022-01-17 05:45:00;JANEIRO/2022;01/2022;AVENIDA AFONSO PENA 469, CENTRO;CENTRO-SUL;2022;POINT (-43.95203705 -19.90571224)
SGO;2022-01-17 05:45:00;JANEIRO/2022;01/2022;RUA RIO GRANDE DO SUL 366, CENTRO;CENTRO-SUL;2022;POINT (-43.93761446 -19.79917388)
SGO;2022-01-17 05:50:00;JANEIRO/2022;01/2022;AVENIDA AMAZONAS 5439, NOVA SUISSA;OESTE;2022;POINT (-43.95203705 -19.90571224)
SICOP;2022-01-17 19:09:00;JANEIRO/2022;01/2022;AVENIDA DO CONTORNO 4025, São Lucas;CENTRO-SUL;2022;POINT (-43.934778282963 -19.9042542181759)
OI;2022-01-18 00:00:00;JANEIRO/2022;01/2022;RUA SOCRATES ALVIM 25, CAMARGOS;OESTE;2022;POINT (-44.05514835 -19.99127252)
OI;2022-01-18 00:00:00;JANEIRO/2022;01/2022;RUA POUSO ALTO 95, SAO LUCAS;CENTRO-SUL;2022;POINT (-44.05514835 -19.99127252)
OI;2022-01-18 00:00:00;JANEIRO/2022;01/2022;RUA POUSO ALTO 95, SAO LUCAS;CENTRO-SUL;2022;POINT (-44.0034386 -19.93375359)
OI;2022-01-18 00:00:00;JANEIRO/2022;01/2022;RUA SOCRATES ALVIM 25, CAMARGOS;OESTE;2022;POINT (-43.9201762322263 -19.9429720454738)
SGO;2022-01-18 04:33:00;JANEIRO/2022;01/2022;AVENIDA DO CONTORNO 4099, SAO LUCAS;CENTRO-SUL;2022;POINT (-44.01762107 -19.98851231)
SGO;2022-01-18 05:45:00;JANEIRO/2022;01/2022;AVENIDA PARANA 390, CENTRO;CENTRO-SUL;2022;POINT (-43.9725344129686 -19.9348449375886)
SGO;2022-01-18 07:32:00;JANEIRO/2022;01/2022;RUA DOUTOR BENEDITO XAVIER 617, PROVIDENCIA;NORTE;2022;POINT (-43.971629016786 -19.9342257327926)
