origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry;trimestre
VIVO;2023-07-04 11:19:00;JULHO/2023;03/2023;RUA JOSE DE ARAUJO FERNANDES 12, SALGADO FILHO;OESTE;2023;POINT (-43.92214843 -19.88896908);3
VIVO;2023-07-04 11:19:00;JULHO/2023;03/2023;RUA JOSE DE ARAUJO FERNANDES 12, SALGADO FILHO;OESTE;2023;POINT (-43.91379175 -19.91579042);3
VIVO;2023-07-04 15:19:00;JULHO/2023;03/2023;RUA TREMEDAL 139, CARLOS PRATES;NOROESTE;2023;POINT (-43.96600942 -19.84117097);3
VIVO;2023-07-04 15:19:00;JULHO/2023;03/2023;RUA TREMEDAL 139, CARLOS PRATES;NOROESTE;2023;POINT (-43.93203912 -19.9062722);3
SICOP;2023-07-05 01:21:00;JULHO/2023;03/2023;RUA GENERAL DIONISIO CERQUEIRA 58, Gutierrez;OESTE;2023;POINT (-43.9476381835116 -19.9327763879769);3
CLARO;2023-07-05 01:21:00;JULHO/2023;03/2023;RUA GENERAL DIONISIO CERQUEIRA 58, GUTIERREZ;OESTE;2023;POINT (-43.93203912 -19.9062722);3
CLARO;2023-07-05 01:21:00;JULHO/2023;03/2023;RUA GENERAL DIONISIO CERQUEIRA 58, GUTIERREZ;OESTE;2023;POINT (-43.96600942 -19.84117097);3
CLARO;2023-07-05 02:40:00;JULHO/2023;03/2023;RUA CURIMATA 501, SAO GABRIEL;NORDESTE;2023;POINT (-43.95011355 -19.86081969);3
CLARO;2023-07-05 02:40:00;JULHO/2023;03/2023;RUA CURIMATA 501, SAO GABRIEL;NORDESTE;2023;POINT (-44.01022501 -19.99055419);3
SICOP;2023-07-05 02:40:00;JULHO/2023;03/2023;RUA SAO JOAO DA SERRA 420, São Gabriel;NORDESTE;2023;POINT (-43.9516055163928 -19.9301436311448);3
CLARO;2023-07-05 08:50:00;JULHO/2023;03/2023;RUA LAGOA DA PRATA 193, SALGADO FILHO;OESTE;2023;POINT (-43.95011355 -19.86081969);3
CLARO;2023-07-05 08:50:00;JULHO/2023;03/2023;RUA LAGOA DA PRATA 193, SALGADO FILHO;OESTE;2023;POINT (-44.01022501 -19.99055419);3
SICOP;2023-07-05 08:50:00;JULHO/2023;03/2023;RUA DOMINGOS ROCHA 310, Salgado Filho;OESTE;2023;POINT (-43.9516055163928 -19.9301436311448);3
VIVO;2023-07-05 16:07:00;JULHO/2023;03/2023;RUA CARLOS PINTO COELHO 142, VALE DO JATOBA;BARREIRO;2023;POINT (-44.0286112407306 -19.9880948731297);3
VIVO;2023-07-05 16:07:00;JULHO/2023;03/2023;RUA CARLOS PINTO COELHO 142, VALE DO JATOBA;BARREIRO;2023;POINT (-43.91948734 -19.86898767);3
CLARO;2023-07-06 01:32:00;JULHO/2023;03/2023;RUA SOUZA MAGALHAES 1002, BARREIRO;BARREIRO;2023;POINT (-43.94015671 -19.87173624);3
CLARO;2023-07-06 01:32:00;JULHO/2023;03/2023;RUA SOUZA MAGALHAES 1002, BARREIRO;BARREIRO;2023;POINT (-43.91948734 -19.86898767);3
SICOP;2023-07-06 04:18:00;JULHO/2023;03/2023;RUA SOUZA MAGALHAES 1041, Barreiro;BARREIRO;2023;POINT (-43.955117907494 -19.9296443307357);3
SGO;2023-07-06 04:43:00;JULHO/2023;03/2023;RUA ARAGUARI 1453, SANTO AGOSTINHO;CENTRO-SUL;2023;POINT (-43.93398162 -19.89747582);3
SGO;2023-07-06 11:50:00;JULHO/2023;03/2023;RUA CAMPOS SALES 664, CALAFATE;OESTE;2023;POINT (-43.93398162 -19.89747582);3
VIVO;2023-07-06 12:08:00;JULHO/2023;03/2023;RUA EUCLIDES ANDRADE 162, SANTO ANDRE;NOROESTE;2023;POINT (-43.94015671 -19.87173624);3
VIVO;2023-07-06 12:08:00;JULHO/2023;03/2023;RUA EUCLIDES ANDRADE 162, SANTO ANDRE;NOROESTE;2023;POINT (-43.92297424 -19.86850434);3
CLARO;2023-07-07 00:22:00;JULHO/2023;03/2023;RUA DO OURO 777, SERRA;CENTRO-SUL;2023;POINT (-43.92297424 -19.86850434);3
CLARO;2023-07-07 00:22:00;JULHO/2023;03/2023;RUA DO OURO 777, SERRA;CENTRO-SUL;2023;POINT (-43.91723167 -19.93783508);3
CLARO;2023-07-07 00:45:00;JULHO/2023;03/2023;RUA CARLOS PEIXOTO 666, SANTA EFIGENIA;LESTE;2023;POINT (-43.91723167 -19.93783508);3
CLARO;2023-07-07 00:45:00;JULHO/2023;03/2023;RUA CARLOS PEIXOTO 666, SANTA EFIGENIA;LESTE;2023;POINT (-43.92059937 -19.88045124);3
VIVO;2023-07-07 09:21:00;JULHO/2023;03/2023;RUA MEXICO 1300, JARDIM LEBLON;VENDA NOVA;2023;POINT (-43.9167565532044 -19.9409472754421);3
VIVO;2023-07-07 09:21:00;JULHO/2023;03/2023;RUA MEXICO 1300, JARDIM LEBLON;VENDA NOVA;2023;POINT (-43.92059937 -19.88045124);3
VIVO;2023-07-07 09:37:00;JULHO/2023;03/2023;RUA VERISSIMO GUIMARAES 155, LINDEIA;BARREIRO;2023;POINT (-43.974533 -19.92193907);3
VIVO;2023-07-07 09:37:00;JULHO/2023;03/2023;RUA VERISSIMO GUIMARAES 155, LINDEIA;BARREIRO;2023;POINT (-44.0090584 -19.98496944);3
VIVO;2023-07-07 14:03:00;JULHO/2023;03/2023;RUA JOSE DE ARAUJO FERNANDES 39, SALGADO FILHO;OESTE;2023;POINT (-43.974533 -19.92193907);3
VIVO;2023-07-07 14:03:00;JULHO/2023;03/2023;RUA JOSE DE ARAUJO FERNANDES 39, SALGADO FILHO;OESTE;2023;POINT (-44.0090584 -19.98496944);3
VIVO;2023-07-07 14:05:00;JULHO/2023;03/2023;RUA CONSELHEIRO MATA 256, SANTO ANDRE;NOROESTE;2023;POINT (-43.89393261 -19.85433389);3
VIVO;2023-07-07 14:05:00;JULHO/2023;03/2023;RUA CONSELHEIRO MATA 256, SANTO ANDRE;NOROESTE;2023;POINT (-43.89710237 -19.82442792);3
VIVO;2023-07-07 14:41:00;JULHO/2023;03/2023;RUA EXPEDITO FLAVIANO DA COSTA 488, LAGOA;VENDA NOVA;2023;POINT (-43.89393261 -19.85433389);3
VIVO;2023-07-07 14:41:00;JULHO/2023;03/2023;RUA EXPEDITO FLAVIANO DA COSTA 488, LAGOA;VENDA NOVA;2023;POINT (-43.89710237 -19.82442792);3
CLARO;2023-07-07 14:50:00;JULHO/2023;03/2023;RUA ALMIRANTE ALEXANDRINO 684, GUTIERREZ;OESTE;2023;POINT (-43.92138144 -19.89195823);3
CLARO;2023-07-07 14:50:00;JULHO/2023;03/2023;RUA ALMIRANTE ALEXANDRINO 684, GUTIERREZ;OESTE;2023;POINT (-43.9421080136198 -19.8283978729642);3
CLARO;2023-07-10 04:00:00;JULHO/2023;03/2023;RUA JOAO GUALBERTO FILHO 563, SAGRADA FAMILIA;LESTE;2023;POINT (-43.93733213 -19.83833295);3
CLARO;2023-07-10 04:00:00;JULHO/2023;03/2023;RUA JOAO GUALBERTO FILHO 563, SAGRADA FAMILIA;LESTE;2023;POINT (-43.92138144 -19.89195823);3
CLARO;2023-07-10 05:15:00;JULHO/2023;03/2023;RUA SANTOS 1780, JARDIM AMERICA;OESTE;2023;POINT (-43.94614074 -19.86042296);3
CLARO;2023-07-10 05:15:00;JULHO/2023;03/2023;RUA SANTOS 1780, JARDIM AMERICA;OESTE;2023;POINT (-43.93733213 -19.83833295);3
OI;2023-07-10 08:16:48;JULHO/2023;03/2023;RUA TABELIAO FERREIRA DE CARVALHO 1069, CIDADE NOVA;NORDESTE;2023;POINT (-43.99235357 -19.89701857);3
OI;2023-07-10 08:16:48;JULHO/2023;03/2023;RUA TABELIAO FERREIRA DE CARVALHO 1069, CIDADE NOVA;NORDESTE;2023;POINT (-43.94614074 -19.86042296);3
OI;2023-07-10 08:32:31;JULHO/2023;03/2023;RUA EXPEDICIONARIO AMERICO FERNANDES 85, SAO JOAO BATISTA;VENDA NOVA;2023;POINT (-43.93840437 -19.92666477);3
OI;2023-07-10 08:32:31;JULHO/2023;03/2023;RUA EXPEDICIONARIO AMERICO FERNANDES 85, SAO JOAO BATISTA;VENDA NOVA;2023;POINT (-43.91991417 -19.94044679);3
OI;2023-07-10 09:03:50;JULHO/2023;03/2023;RUA DOUTOR JULIO OTAVIANO FERREIRA 871, CIDADE NOVA;NORDESTE;2023;POINT (-43.91991417 -19.94044679);3
OI;2023-07-10 09:03:50;JULHO/2023;03/2023;RUA DOUTOR JULIO OTAVIANO FERREIRA 871, CIDADE NOVA;NORDESTE;2023;POINT (-43.92494385 -19.86963561);3
VIVO;2023-07-10 14:51:00;JULHO/2023;03/2023;RUA MAGNOLIA 2673, CAICARAS;NOROESTE;2023;POINT (-43.91458046 -19.9238972);3
VIVO;2023-07-10 14:51:00;JULHO/2023;03/2023;RUA MAGNOLIA 2673, CAICARAS;NOROESTE;2023;POINT (-43.92494385 -19.86963561);3
VIVO;2023-07-10 15:02:00;JULHO/2023;03/2023;RUA CONSELHEIRO MATA 275, SANTO ANDRE;NOROESTE;2023;POINT (-43.9929522475123 -19.8933039559919);3
VIVO;2023-07-10 15:02:00;JULHO/2023;03/2023;RUA CONSELHEIRO MATA 275, SANTO ANDRE;NOROESTE;2023;POINT (-43.91458046 -19.9238972);3
VIVO;2023-07-10 15:03:00;JULHO/2023;03/2023;RUA JACUI 827, GRACA;NORDESTE;2023;POINT (-44.02246674 -19.99002489);3
VIVO;2023-07-10 15:03:00;JULHO/2023;03/2023;RUA JACUI 827, GRACA;NORDESTE;2023;POINT (-43.9785357424421 -19.9607267154318);3
OI;2023-07-10 16:19:24;JULHO/2023;03/2023;RUA MARIA HELENA PONTES 24, CAPITAO EDUARDO;NORDESTE;2023;POINT (-43.93016044 -19.91124946);3
OI;2023-07-10 16:19:24;JULHO/2023;03/2023;RUA MARIA HELENA PONTES 24, CAPITAO EDUARDO;NORDESTE;2023;POINT (-43.97853574 -19.96072672);3
CLARO;2023-07-11 00:27:00;JULHO/2023;03/2023;RUA TENENTE ANASTACIO DE MOURA 1077, SANTA EFIGENIA;LESTE;2023;POINT (-44.02246674 -19.99002489);3
SICOP;2023-07-11 00:27:00;JULHO/2023;03/2023;RUA TENENTE ANASTACIO DE MOURA 1074, São Lucas;CENTRO-SUL;2023;POINT (-43.9355010748733 -19.9149128401787);3
CLARO;2023-07-11 00:27:00;JULHO/2023;03/2023;RUA TENENTE ANASTACIO DE MOURA 1077, SANTA EFIGENIA;LESTE;2023;POINT (-43.97853574 -19.96072672);3
CLARO;2023-07-11 00:50:00;JULHO/2023;03/2023;RUA HENRIQUE PASSINI 453, SERRA;CENTRO-SUL;2023;POINT (-43.93016044 -19.91124946);3
SICOP;2023-07-11 00:50:00;JULHO/2023;03/2023;RUA HENRIQUE PASSINI 430, Serra;CENTRO-SUL;2023;POINT (-43.9679713000228 -19.931320411322);3
CLARO;2023-07-11 00:50:00;JULHO/2023;03/2023;RUA HENRIQUE PASSINI 453, SERRA;CENTRO-SUL;2023;POINT (-43.92992761 -19.90316807);3
SGO;2023-07-11 05:31:00;JULHO/2023;03/2023;AVENIDA TERESA CRISTINA 7110, BETANIA;OESTE;2023;POINT (-43.99944268 -19.92709871);3
SICOP;2023-07-11 07:22:00;JULHO/2023;03/2023;AVENIDA TERESA CRISTINA 9681, Betânia;OESTE;2023;POINT (-43.9554448629551 -19.9295478745265);3
VIVO;2023-07-11 09:09:00;JULHO/2023;03/2023;RUA JOSE GONCALVES BARBOSA 19, BAIRRO NOVO DAS INDUSTRIAS;BARREIRO;2023;POINT (-44.01022501 -19.99055419);3
VIVO;2023-07-11 09:09:00;JULHO/2023;03/2023;RUA JOSE GONCALVES BARBOSA 19, BAIRRO NOVO DAS INDUSTRIAS;BARREIRO;2023;POINT (-43.92992761 -19.90316807);3
VIVO;2023-07-11 09:16:00;JULHO/2023;03/2023;RUA DOS ANTURIOS 95, LINDEIA;BARREIRO;2023;POINT (-44.01022501 -19.99055419);3
VIVO;2023-07-11 09:16:00;JULHO/2023;03/2023;RUA DOS ANTURIOS 95, LINDEIA;BARREIRO;2023;POINT (-43.91979623 -19.9351384);3
OI;2023-07-11 09:31:43;JULHO/2023;03/2023;RUA DOMINGOS FERNANDES 126, UNIAO;NORDESTE;2023;POINT (-44.02471415 -20.00329757);3
OI;2023-07-11 09:31:43;JULHO/2023;03/2023;RUA DOMINGOS FERNANDES 126, UNIAO;NORDESTE;2023;POINT (-43.91979623 -19.9351384);3
SGO;2023-07-11 11:25:00;JULHO/2023;03/2023;AVENIDA PRESIDENTE ANTONIO CARLOS 705, LAGOINHA;NOROESTE;2023;POINT (-43.99944268 -19.92709871);3
CLARO;2023-07-11 14:00:00;JULHO/2023;03/2023;RUA PEDRO THEODORO GOMES 145, DIAMANTE;BARREIRO;2023;POINT (-44.02471415 -20.00329757);3
CLARO;2023-07-11 14:00:00;JULHO/2023;03/2023;RUA PEDRO THEODORO GOMES 145, DIAMANTE;BARREIRO;2023;POINT (-44.0628448 -19.97533551);3
OI;2023-07-11 14:28:52;JULHO/2023;03/2023;RUA ALPINEA 400, JULIANA;NORTE;2023;POINT (-44.0628448 -19.97533551);3
OI;2023-07-11 14:28:52;JULHO/2023;03/2023;RUA ALPINEA 400, JULIANA;NORTE;2023;POINT (-43.95004208 -19.93712746);3
OI;2023-07-11 15:39:07;JULHO/2023;03/2023;RUA DEPUTADO BERNARDINO DE SENA FIGUEIREDO 812, CIDADE NOVA;NORDESTE;2023;POINT (-43.96949671 -19.89516638);3
OI;2023-07-11 15:39:07;JULHO/2023;03/2023;RUA DEPUTADO BERNARDINO DE SENA FIGUEIREDO 812, CIDADE NOVA;NORDESTE;2023;POINT (-43.9501630650838 -19.936560748998);3
VIVO;2023-07-11 16:06:00;JULHO/2023;03/2023;RUA NAPOLEAO LAUREANO 15, FLORESTA;LESTE;2023;POINT (-43.96949671 -19.89516638);3
VIVO;2023-07-11 16:06:00;JULHO/2023;03/2023;RUA NAPOLEAO LAUREANO 15, FLORESTA;LESTE;2023;POINT (-43.88677186 -19.90249333);3
VIVO;2023-07-11 17:14:00;JULHO/2023;03/2023;RUA CONSELHEIRO GALVAO 210, SANTA ROSA;PAMPULHA;2023;POINT (-44.04814621 -19.97843486);3
VIVO;2023-07-11 17:14:00;JULHO/2023;03/2023;RUA CONSELHEIRO GALVAO 210, SANTA ROSA;PAMPULHA;2023;POINT (-43.88677186 -19.90249333);3
SICOP;2023-07-11 20:32:00;JULHO/2023;03/2023;RUA PEDRO THEODORO GOMES 135, Diamante;BARREIRO;2023;POINT (-43.9550269925813 -19.9293205665417);3
CLARO;2023-07-12 01:00:00;JULHO/2023;03/2023;RUA JORGE ANGEL LIVRAGA 117, PALMARES;NORDESTE;2023;POINT (-44.04814621 -19.97843486);3
CLARO;2023-07-12 01:00:00;JULHO/2023;03/2023;RUA JORGE ANGEL LIVRAGA 117, PALMARES;NORDESTE;2023;POINT (-43.95308218 -19.82165599);3
CLARO;2023-07-12 01:25:00;JULHO/2023;03/2023;RUA ORIENTE 102, SERRA;CENTRO-SUL;2023;POINT (-43.93534628 -19.90638779);3
CLARO;2023-07-12 01:25:00;JULHO/2023;03/2023;RUA ORIENTE 102, SERRA;CENTRO-SUL;2023;POINT (-43.95308218 -19.82165599);3
SICOP;2023-07-12 04:42:00;JULHO/2023;03/2023;RUA CAPIVARI 345, Serra;CENTRO-SUL;2023;POINT (-43.9355010748733 -19.9149128401787);3
OI;2023-07-12 08:41:06;JULHO/2023;03/2023;RUA VEREADOR GERALDO PEREIRA 742, PADRE EUSTAQUIO;NOROESTE;2023;POINT (-43.93534628 -19.90638779);3
OI;2023-07-12 08:41:06;JULHO/2023;03/2023;RUA VEREADOR GERALDO PEREIRA 742, PADRE EUSTAQUIO;NOROESTE;2023;POINT (-43.92064761 -19.94538691);3
OI;2023-07-12 09:54:17;JULHO/2023;03/2023;RUA SERRA DOS ORGAOS 412, CAPITAO EDUARDO;NORDESTE;2023;POINT (-43.99995047 -19.8212736);3
OI;2023-07-12 09:54:17;JULHO/2023;03/2023;RUA SERRA DOS ORGAOS 412, CAPITAO EDUARDO;NORDESTE;2023;POINT (-43.95270381 -19.89157468);3
OI;2023-07-12 13:41:36;JULHO/2023;03/2023;RUA TABELIAO FERREIRA DE CARVALHO 1070, CIDADE NOVA;NORDESTE;2023;POINT (-43.99995047 -19.8212736);3
OI;2023-07-12 13:41:36;JULHO/2023;03/2023;RUA TABELIAO FERREIRA DE CARVALHO 1070, CIDADE NOVA;NORDESTE;2023;POINT (-43.95270381 -19.89157468);3
VIVO;2023-07-12 15:42:00;JULHO/2023;03/2023;AVENIDA SEBASTIAO DE BRITO 135, DONA CLARA;PAMPULHA;2023;POINT (-43.95116338 -19.94210285);3
VIVO;2023-07-12 15:42:00;JULHO/2023;03/2023;AVENIDA SEBASTIAO DE BRITO 135, DONA CLARA;PAMPULHA;2023;POINT (-43.96986628 -19.83793016);3
CLARO;2023-07-12 21:46:00;JULHO/2023;03/2023;RUA CAPIVARI 345, SERRA;CENTRO-SUL;2023;POINT (-43.95116338 -19.94210285);3
CLARO;2023-07-12 21:46:00;JULHO/2023;03/2023;RUA CAPIVARI 345, SERRA;CENTRO-SUL;2023;POINT (-43.96986628 -19.83793016);3
CLARO;2023-07-13 01:00:00;JULHO/2023;03/2023;RUA CARLOS PEIXOTO 570, SANTA EFIGENIA;LESTE;2023;POINT (-43.9206261673281 -19.9452296862945);3
CLARO;2023-07-13 01:00:00;JULHO/2023;03/2023;RUA CARLOS PEIXOTO 570, SANTA EFIGENIA;LESTE;2023;POINT (-43.99554395 -19.88629736);3
CLARO;2023-07-13 02:00:00;JULHO/2023;03/2023;RUA CIPRESTE 462, MARAJO;OESTE;2023;POINT (-43.94825478 -19.93264146);3
SICOP;2023-07-13 02:00:00;JULHO/2023;03/2023;RUA CIPRESTE 462, Marajó;OESTE;2023;POINT (-43.9355010748733 -19.9149128401787);3
CLARO;2023-07-13 02:00:00;JULHO/2023;03/2023;RUA CIPRESTE 462, MARAJO;OESTE;2023;POINT (-43.99554395 -19.88629736);3
VIVO;2023-07-13 10:58:00;JULHO/2023;03/2023;RUA COSTA MONTEIRO 252, SAGRADA FAMILIA;LESTE;2023;POINT (-44.00234629 -19.99036549);3
VIVO;2023-07-13 10:58:00;JULHO/2023;03/2023;RUA COSTA MONTEIRO 252, SAGRADA FAMILIA;LESTE;2023;POINT (-43.99386976 -19.93222127);3
OI;2023-07-13 12:20:03;JULHO/2023;03/2023;RUA GRAVATAI 51, SERRA;CENTRO-SUL;2023;POINT (-44.00234629 -19.99036549);3
OI;2023-07-13 12:20:03;JULHO/2023;03/2023;RUA GRAVATAI 51, SERRA;CENTRO-SUL;2023;POINT (-43.91940768 -19.85604203);3
VIVO;2023-07-13 14:42:00;JULHO/2023;03/2023;RUA ALFAR GOMES 394, LINDEIA;BARREIRO;2023;POINT (-43.94925738 -19.82902889);3
VIVO;2023-07-13 14:42:00;JULHO/2023;03/2023;RUA ALFAR GOMES 394, LINDEIA;BARREIRO;2023;POINT (-43.91940768 -19.85604203);3
VIVO;2023-07-13 16:16:00;JULHO/2023;03/2023;RUA SAO FELICIANO 22, CAICARAS;NOROESTE;2023;POINT (-43.94925738 -19.82902889);3
VIVO;2023-07-13 16:16:00;JULHO/2023;03/2023;RUA SAO FELICIANO 22, CAICARAS;NOROESTE;2023;POINT (-43.9809176 -19.95492451);3
VIVO;2023-07-13 16:23:00;JULHO/2023;03/2023;RUA IVALDIR ALVES PEDROSA 360, LINDEIA;BARREIRO;2023;POINT (-44.03629043 -20.0209784);3
VIVO;2023-07-13 16:23:00;JULHO/2023;03/2023;RUA IVALDIR ALVES PEDROSA 360, LINDEIA;BARREIRO;2023;POINT (-43.9809176 -19.95492451);3
VIVO;2023-07-13 16:36:00;JULHO/2023;03/2023;RUA GUARANESIA 314, COLEGIO BATISTA;LESTE;2023;POINT (-43.96920456 -19.89735562);3
VIVO;2023-07-13 16:36:00;JULHO/2023;03/2023;RUA GUARANESIA 314, COLEGIO BATISTA;LESTE;2023;POINT (-44.03629043 -20.0209784);3
VIVO;2023-07-13 16:37:00;JULHO/2023;03/2023;RUA MADUREIRA 398, APARECIDA;NOROESTE;2023;POINT (-43.96920456 -19.89735562);3
VIVO;2023-07-13 16:37:00;JULHO/2023;03/2023;RUA MADUREIRA 398, APARECIDA;NOROESTE;2023;POINT (-44.00672864 -19.89672529);3
VIVO;2023-07-14 08:41:00;JULHO/2023;03/2023;RUA JULIO DINIZ 352, SANTA BRANCA;PAMPULHA;2023;POINT (-43.90461812 -19.8991431);3
VIVO;2023-07-14 08:41:00;JULHO/2023;03/2023;RUA JULIO DINIZ 352, SANTA BRANCA;PAMPULHA;2023;POINT (-44.00672864 -19.89672529);3
OI;2023-07-14 09:12:28;JULHO/2023;03/2023;RUA CECILIA FONSECA COUTINHO 700, CASTELO;PAMPULHA;2023;POINT (-43.9549437 -19.94310663);3
OI;2023-07-14 09:12:28;JULHO/2023;03/2023;RUA CECILIA FONSECA COUTINHO 700, CASTELO;PAMPULHA;2023;POINT (-43.96316327 -19.8423396);3
OI;2023-07-14 09:45:59;JULHO/2023;03/2023;RUA MARILDA 104, ARAGUAIA;BARREIRO;2023;POINT (-43.92022551 -19.86532045);3
OI;2023-07-14 09:45:59;JULHO/2023;03/2023;RUA MARILDA 104, ARAGUAIA;BARREIRO;2023;POINT (-43.904238 -19.84080531);3
OI;2023-07-14 11:54:02;JULHO/2023;03/2023;RUA DOS PICA PAUS 284, VILA CLORIS;NORTE;2023;POINT (-43.904238 -19.84080531);3
OI;2023-07-14 11:54:02;JULHO/2023;03/2023;RUA DOS PICA PAUS 284, VILA CLORIS;NORTE;2023;POINT (-44.03538644 -20.00496539);3
OI;2023-07-14 15:12:19;JULHO/2023;03/2023;RUA LINDA BATISTA 18, INDEPENDENCIA;BARREIRO;2023;POINT (-44.03538644 -20.00496539);3
OI;2023-07-14 15:12:19;JULHO/2023;03/2023;RUA LINDA BATISTA 18, INDEPENDENCIA;BARREIRO;2023;POINT (-43.9627672120442 -19.8303934427338);3
VIVO;2023-07-14 15:56:00;JULHO/2023;03/2023;RUA UIRAPIANA 750, ALIPIO DE MELO;PAMPULHA;2023;POINT (-43.90461812 -19.8991431);3
