origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry;trimestre
V.TAL;2024-07-02 01:46:00;JULHO/2024;03/2024;AVENIDA AMAZONAS 8594, JARDINOPOLIS;OESTE;2024;POINT (-43.93200667 -19.90644835);3
V.TAL;2024-07-02 01:46:00;JULHO/2024;03/2024;AVENIDA AMAZONAS 8594, JARDINOPOLIS;OESTE;2024;POINT (-43.914939 -19.8432947);3
V.TAL;2024-07-02 02:18:00;JULHO/2024;03/2024;AVENIDA ALVARO DA SILVEIRA 968, BARREIRO;BARREIRO;2024;POINT (-43.9132774 -19.85054122);3
V.TAL;2024-07-02 02:18:00;JULHO/2024;03/2024;AVENIDA ALVARO DA SILVEIRA 968, BARREIRO;BARREIRO;2024;POINT (-43.9668844 -19.839513);3
V.TAL;2024-07-02 02:59:00;JULHO/2024;03/2024;RUA ARARIBA 235, SAO CRISTOVAO;NOROESTE;2024;POINT (-43.9132774 -19.85054122);3
V.TAL;2024-07-02 02:59:00;JULHO/2024;03/2024;RUA ARARIBA 235, SAO CRISTOVAO;NOROESTE;2024;POINT (-43.9668844 -19.839513);3
CLARO;2024-07-02 03:00:00;JULHO/2024;03/2024;RUA NELSON HUNGRIA 706, TUPI A;NORTE;2024;POINT (-43.91243726 -19.85086684);3
CLARO;2024-07-02 03:00:00;JULHO/2024;03/2024;RUA NELSON HUNGRIA 706, TUPI A;NORTE;2024;POINT (-43.9775173 -19.9119956);3
CLARO;2024-07-02 04:02:00;JULHO/2024;03/2024;RUA MANOEL JOSE DA SILVA 190, SANTA CRUZ;NORDESTE;2024;POINT (-44.0081956 -19.9453058);3
CLARO;2024-07-02 04:02:00;JULHO/2024;03/2024;RUA MANOEL JOSE DA SILVA 190, SANTA CRUZ;NORDESTE;2024;POINT (-43.91243726 -19.85086684);3
SICOP;2024-07-02 05:16:00;JULHO/2024;03/2024;RUA MANOEL JOSE DA SILVA 195, Santa Cruz;NORDESTE;2024;POINT (-43.9658741511117 -19.9584589051449);3
V.TAL;2024-07-02 06:30:00;JULHO/2024;03/2024;AVENIDA PORTUGAL 1254, JARDIM ATLANTICO;PAMPULHA;2024;POINT (-44.0081956 -19.9453058);3
V.TAL;2024-07-02 06:30:00;JULHO/2024;03/2024;AVENIDA PORTUGAL 1254, JARDIM ATLANTICO;PAMPULHA;2024;POINT (-44.02327495 -19.91118198);3
CLARO;2024-07-02 08:00:00;JULHO/2024;03/2024;RUA MONTE CASTELO 259, ITAPOA;PAMPULHA;2024;POINT (-44.02327495 -19.91118198);3
CLARO;2024-07-02 08:00:00;JULHO/2024;03/2024;RUA MONTE CASTELO 259, ITAPOA;PAMPULHA;2024;POINT (-43.9624333 -19.9405363);3
CLARO;2024-07-02 16:08:00;JULHO/2024;03/2024;RUA DO ARVOREDO 2, JARDIM ATLANTICO;PAMPULHA;2024;POINT (-43.9624333 -19.9405363);3
CLARO;2024-07-02 16:08:00;JULHO/2024;03/2024;RUA DO ARVOREDO 2, JARDIM ATLANTICO;PAMPULHA;2024;POINT (-43.9532740638123 -19.8194046807299);3
CLARO;2024-07-02 23:19:00;JULHO/2024;03/2024;RUA VEREADOR NELSON CUNHA 665, ESTORIL;OESTE;2024;POINT (-43.951693 -19.81949);3
CLARO;2024-07-02 23:19:00;JULHO/2024;03/2024;RUA VEREADOR NELSON CUNHA 665, ESTORIL;OESTE;2024;POINT (-43.92071133 -19.90620104);3
CLARO;2024-07-03 00:01:00;JULHO/2024;03/2024;AVENIDA BARAO HOMEM DE MELO 2711, ESTORIL;OESTE;2024;POINT (-43.96791363 -19.89829412);3
CLARO;2024-07-03 00:01:00;JULHO/2024;03/2024;AVENIDA BARAO HOMEM DE MELO 2711, ESTORIL;OESTE;2024;POINT (-43.9213511 -19.8790783);3
V.TAL;2024-07-03 00:31:02;JULHO/2024;03/2024;RUA PADRE PEDRO PINTO 3365, LETICIA;VENDA NOVA;2024;POINT (-43.96791363 -19.89829412);3
V.TAL;2024-07-03 00:31:02;JULHO/2024;03/2024;RUA PADRE PEDRO PINTO 3365, LETICIA;VENDA NOVA;2024;POINT (-43.9213511 -19.8790783);3
V.TAL;2024-07-03 01:25:00;JULHO/2024;03/2024;AVENIDA PRESIDENTE ANTONIO CARLOS 7777, LAGOINHA;NOROESTE;2024;POINT (-43.914939 -19.8432947);3
V.TAL;2024-07-03 01:25:00;JULHO/2024;03/2024;AVENIDA PRESIDENTE ANTONIO CARLOS 7777, LAGOINHA;NOROESTE;2024;POINT (-43.93200667 -19.90644835);3
V.TAL;2024-07-03 02:32:00;JULHO/2024;03/2024;RUA SILVESTRE FERRAZ 369, SAGRADA FAMILIA;LESTE;2024;POINT (-44.01215292 -19.87677143);3
V.TAL;2024-07-03 02:32:00;JULHO/2024;03/2024;RUA SILVESTRE FERRAZ 369, SAGRADA FAMILIA;LESTE;2024;POINT (-43.9320557 -19.9578423);3
V.TAL;2024-07-03 02:57:00;JULHO/2024;03/2024;RUA AMERICO ALVES 174, NAZARE;NORDESTE;2024;POINT (-43.9320557 -19.9578423);3
V.TAL;2024-07-03 02:57:00;JULHO/2024;03/2024;RUA AMERICO ALVES 174, NAZARE;NORDESTE;2024;POINT (-44.01215292 -19.87677143);3
V.TAL;2024-07-03 03:11:00;JULHO/2024;03/2024;AVENIDA RAJA GABAGLIA 1781, LUXEMBURGO;CENTRO-SUL;2024;POINT (-44.00400527 -19.81086884);3
V.TAL;2024-07-03 03:11:00;JULHO/2024;03/2024;AVENIDA RAJA GABAGLIA 1781, LUXEMBURGO;CENTRO-SUL;2024;POINT (-43.9584426 -19.8886659);3
SICOP;2024-07-03 03:51:00;JULHO/2024;03/2024;RUA DO OURO 247, Serra;CENTRO-SUL;2024;POINT (-43.9346863605211 -19.9154667589924);3
V.TAL;2024-07-03 03:58:00;JULHO/2024;03/2024;RUA DELTA 350, CALIFORNIA;NOROESTE;2024;POINT (-43.88852184 -19.9172138);3
V.TAL;2024-07-03 03:58:00;JULHO/2024;03/2024;RUA DELTA 350, CALIFORNIA;NOROESTE;2024;POINT (-43.8949072 -19.8450276);3
CLARO;2024-07-03 05:00:00;JULHO/2024;03/2024;RUA MAE D'AGUA 200, SAO GABRIEL;NORDESTE;2024;POINT (-43.88852184 -19.9172138);3
CLARO;2024-07-03 05:00:00;JULHO/2024;03/2024;RUA MAE D'AGUA 200, SAO GABRIEL;NORDESTE;2024;POINT (-43.8949072 -19.8450276);3
SICOP;2024-07-03 05:11:00;JULHO/2024;03/2024;RUA GREGORIO DE MATOS 213, Santa Efigênia;LESTE;2024;POINT (-43.935376599314 -19.9167376089319);3
V.TAL;2024-07-03 05:15:00;JULHO/2024;03/2024;RUA UBIRAJARA CAMPOS 315, CANDELARIA;VENDA NOVA;2024;POINT (-43.92257305 -19.87026838);3
V.TAL;2024-07-03 05:15:00;JULHO/2024;03/2024;RUA UBIRAJARA CAMPOS 315, CANDELARIA;VENDA NOVA;2024;POINT (-43.9803741 -19.8179089);3
CLARO;2024-07-03 23:34:00;JULHO/2024;03/2024;RUA TRES BICAS 310, SANTA INES;LESTE;2024;POINT (-43.92257305 -19.87026838);3
CLARO;2024-07-03 23:34:00;JULHO/2024;03/2024;RUA TRES BICAS 310, SANTA INES;LESTE;2024;POINT (-43.9803741 -19.8179089);3
CLARO;2024-07-03 23:50:00;JULHO/2024;03/2024;RUA JOAQUIM RIBEIRO COSTA 100, PALMARES;NORDESTE;2024;POINT (-44.00400527 -19.81086884);3
CLARO;2024-07-03 23:50:00;JULHO/2024;03/2024;RUA JOAQUIM RIBEIRO COSTA 100, PALMARES;NORDESTE;2024;POINT (-43.9584426 -19.8886659);3
V.TAL;2024-07-04 00:23:00;JULHO/2024;03/2024;RUA CAPITAO ENEAS 248, ARAGUAIA;BARREIRO;2024;POINT (-43.9221489525179 -19.929829166715);3
V.TAL;2024-07-04 00:23:00;JULHO/2024;03/2024;RUA CAPITAO ENEAS 248, ARAGUAIA;BARREIRO;2024;POINT (-43.9601386238167 -19.8770729507193);3
V.TAL;2024-07-04 00:42:00;JULHO/2024;03/2024;AVENIDA BERNARDO FERREIRA DA CRUZ 42, VENDA NOVA;VENDA NOVA;2024;POINT (-43.9566062017991 -19.9428495286631);3
V.TAL;2024-07-04 00:42:00;JULHO/2024;03/2024;AVENIDA BERNARDO FERREIRA DA CRUZ 42, VENDA NOVA;VENDA NOVA;2024;POINT (-43.96018209 -19.87714629);3
V.TAL;2024-07-04 01:23:00;JULHO/2024;03/2024;RUA DOMINGOS VIEIRA 416, SANTA EFIGENIA;CENTRO-SUL;2024;POINT (-43.956883001698 -19.9442327241716);3
V.TAL;2024-07-04 01:23:00;JULHO/2024;03/2024;RUA DOMINGOS VIEIRA 416, SANTA EFIGENIA;CENTRO-SUL;2024;POINT (-43.96018209 -19.87714629);3
V.TAL;2024-07-04 01:45:00;JULHO/2024;03/2024;RUA ONOFRE FURTADO DA SILVA 124, LETICIA;VENDA NOVA;2024;POINT (-43.9580892613129 -19.9452693666107);3
V.TAL;2024-07-04 01:45:00;JULHO/2024;03/2024;RUA ONOFRE FURTADO DA SILVA 124, LETICIA;VENDA NOVA;2024;POINT (-43.9432298 -19.87295562);3
V.TAL;2024-07-04 02:36:00;JULHO/2024;03/2024;RUA GENERAL CARNEIRO 196, SAGRADA FAMILIA;LESTE;2024;POINT (-43.9432298 -19.87295562);3
V.TAL;2024-07-04 02:36:00;JULHO/2024;03/2024;RUA GENERAL CARNEIRO 196, SAGRADA FAMILIA;LESTE;2024;POINT (-43.9580985755664 -19.94519168856);3
V.TAL;2024-07-04 04:12:00;JULHO/2024;03/2024;AVENIDA ILMENITA 6230, CAMARGOS;OESTE;2024;POINT (-43.97292658 -19.84325901);3
V.TAL;2024-07-04 04:12:00;JULHO/2024;03/2024;AVENIDA ILMENITA 6230, CAMARGOS;OESTE;2024;POINT (-43.9571738618461 -19.9453718732976);3
V.TAL;2024-07-04 05:46:00;JULHO/2024;03/2024;AVENIDA DOS EXPEDICIONARIOS 626, SANTA AMELIA;PAMPULHA;2024;POINT (-43.97292658 -19.84325901);3
SGO;2024-07-04 05:46:00;JULHO/2024;03/2024;RUA NIQUELINA 341, SANTA EFIGENIA;LESTE;2024;POINT (-43.93374345 -19.87054101);3
V.TAL;2024-07-04 05:46:00;JULHO/2024;03/2024;AVENIDA DOS EXPEDICIONARIOS 626, SANTA AMELIA;PAMPULHA;2024;POINT (-43.9582022408759 -19.9453491471654);3
CLARO;2024-07-04 05:50:00;JULHO/2024;03/2024;RUA INDIANOPOLIS 717, CACHOEIRINHA;NORDESTE;2024;POINT (-43.973761 -19.8361168);3
CLARO;2024-07-04 05:50:00;JULHO/2024;03/2024;RUA INDIANOPOLIS 717, CACHOEIRINHA;NORDESTE;2024;POINT (-43.89101651 -19.91478703);3
V.TAL;2024-07-04 05:56:00;JULHO/2024;03/2024;RUA SENADOR LEVINDO COELHO 1923, VALE DO JATOBA;BARREIRO;2024;POINT (-43.973761 -19.8361168);3
V.TAL;2024-07-04 05:56:00;JULHO/2024;03/2024;RUA SENADOR LEVINDO COELHO 1923, VALE DO JATOBA;BARREIRO;2024;POINT (-43.89101651 -19.91478703);3
SGO;2024-07-04 16:20:00;JULHO/2024;03/2024;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK 5450, CALIFORNIA;NOROESTE;2024;POINT (-43.93374345 -19.87054101);3
SICOP;2024-07-04 18:09:00;JULHO/2024;03/2024;RODOVIA PRESIDENTE JUSCELINO KUBITSCHEK 1220, Califórnia;NOROESTE;2024;POINT (-43.9473800162122 -19.9349751279752);3
V.TAL;2024-07-05 00:24:02;JULHO/2024;03/2024;AVENIDA ITAUNENSE 663, CAMARGOS;OESTE;2024;POINT (-43.893538 -19.9174448);3
V.TAL;2024-07-05 00:24:02;JULHO/2024;03/2024;AVENIDA ITAUNENSE 663, CAMARGOS;OESTE;2024;POINT (-43.91303796 -19.85732676);3
V.TAL;2024-07-05 01:29:00;JULHO/2024;03/2024;AVENIDA BOAVENTURA 1435, LIBERDADE;PAMPULHA;2024;POINT (-43.98958123 -19.83809946);3
V.TAL;2024-07-05 01:29:00;JULHO/2024;03/2024;AVENIDA BOAVENTURA 1435, LIBERDADE;PAMPULHA;2024;POINT (-43.969195 -19.8173228);3
V.TAL;2024-07-05 01:40:00;JULHO/2024;03/2024;AVENIDA JOAO BATISTA VIEIRA 815, CAMARGOS;OESTE;2024;POINT (-43.969195 -19.8173228);3
V.TAL;2024-07-05 01:40:00;JULHO/2024;03/2024;AVENIDA JOAO BATISTA VIEIRA 815, CAMARGOS;OESTE;2024;POINT (-43.98958123 -19.83809946);3
V.TAL;2024-07-05 01:55:00;JULHO/2024;03/2024;AVENIDA ALIPIO DE CASTRO 253, MARIA GORETTI;NORDESTE;2024;POINT (-43.92677847 -19.90501855);3
V.TAL;2024-07-05 01:55:00;JULHO/2024;03/2024;AVENIDA ALIPIO DE CASTRO 253, MARIA GORETTI;NORDESTE;2024;POINT (-43.990152 -19.962006);3
V.TAL;2024-07-05 02:17:03;JULHO/2024;03/2024;AVENIDA PETROLINA 266, HORTO FLORESTAL;LESTE;2024;POINT (-43.93361956 -19.9403538);3
V.TAL;2024-07-05 02:17:03;JULHO/2024;03/2024;AVENIDA PETROLINA 266, HORTO FLORESTAL;LESTE;2024;POINT (-44.00235841 -19.80677599);3
V.TAL;2024-07-05 03:16:00;JULHO/2024;03/2024;AVENIDA ARISTOTELES 372, NAZARE;NORDESTE;2024;POINT (-43.990152 -19.962006);3
V.TAL;2024-07-05 03:16:00;JULHO/2024;03/2024;AVENIDA ARISTOTELES 372, NAZARE;NORDESTE;2024;POINT (-43.92677847 -19.90501855);3
V.TAL;2024-07-05 03:40:00;JULHO/2024;03/2024;AVENIDA DIOGENES 620, NAZARE;NORDESTE;2024;POINT (-43.92636397 -19.94010068);3
V.TAL;2024-07-05 03:40:00;JULHO/2024;03/2024;AVENIDA DIOGENES 620, NAZARE;NORDESTE;2024;POINT (-43.93412996 -19.91190439);3
V.TAL;2024-07-05 04:48:00;JULHO/2024;03/2024;AVENIDA MARIA DA CONCEICAO PATRUS 88, SANTA AMELIA;PAMPULHA;2024;POINT (-43.92636397 -19.94010068);3
V.TAL;2024-07-05 04:48:00;JULHO/2024;03/2024;AVENIDA MARIA DA CONCEICAO PATRUS 88, SANTA AMELIA;PAMPULHA;2024;POINT (-43.93412996 -19.91190439);3
V.TAL;2024-07-05 04:57:00;JULHO/2024;03/2024;AVENIDA BOAVENTURA 12, SAO FRANCISCO;PAMPULHA;2024;POINT (-43.91948734 -19.86898767);3
V.TAL;2024-07-05 04:57:00;JULHO/2024;03/2024;AVENIDA JOAQUINA ANGELA PEREIRA 444, LAGOA;VENDA NOVA;2024;POINT (-43.91948734 -19.86898767);3
V.TAL;2024-07-05 04:57:00;JULHO/2024;03/2024;AVENIDA JOAQUINA ANGELA PEREIRA 444, LAGOA;VENDA NOVA;2024;POINT (-43.9837522 -19.873038);3
V.TAL;2024-07-05 04:57:00;JULHO/2024;03/2024;AVENIDA BOAVENTURA 12, SAO FRANCISCO;PAMPULHA;2024;POINT (-43.9837522 -19.873038);3
SGO;2024-07-05 06:40:00;JULHO/2024;03/2024;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK 5450, CALIFORNIA;NOROESTE;2024;POINT (-43.99861989 -19.88254502);3
SGO;2024-07-05 06:51:00;JULHO/2024;03/2024;AVENIDA DO CONTORNO 4355, SAO LUCAS;CENTRO-SUL;2024;POINT (-43.99861989 -19.88254502);3
CLARO;2024-07-05 14:09:00;JULHO/2024;03/2024;RUA CIRCULAR 315, SAO GABRIEL;NORDESTE;2024;POINT (-43.91303796 -19.85732676);3
CLARO;2024-07-05 14:09:00;JULHO/2024;03/2024;RUA CIRCULAR 315, SAO GABRIEL;NORDESTE;2024;POINT (-43.893538 -19.9174448);3
V.TAL;2024-07-06 00:32:00;JULHO/2024;03/2024;AVENIDA EMILIA MARZANO MATIAS 40, MANTIQUEIRA;VENDA NOVA;2024;POINT (-44.00235841 -19.80677599);3
V.TAL;2024-07-06 00:32:00;JULHO/2024;03/2024;AVENIDA EMILIA MARZANO MATIAS 40, MANTIQUEIRA;VENDA NOVA;2024;POINT (-44.015341 -19.9721067);3
V.TAL;2024-07-06 01:50:00;JULHO/2024;03/2024;AVENIDA JOSE MAURICIO BRANDAO 78, MANTIQUEIRA;VENDA NOVA;2024;POINT (-43.91163914 -19.85760875);3
V.TAL;2024-07-06 01:50:00;JULHO/2024;03/2024;AVENIDA JOSE MAURICIO BRANDAO 78, MANTIQUEIRA;VENDA NOVA;2024;POINT (-43.9218493 -19.9362967);3
V.TAL;2024-07-06 03:46:00;JULHO/2024;03/2024;AVENIDA SOCRATES 704, NAZARE;NORDESTE;2024;POINT (-43.91163914 -19.85760875);3
V.TAL;2024-07-06 03:46:00;JULHO/2024;03/2024;AVENIDA SOCRATES 704, NAZARE;NORDESTE;2024;POINT (-43.9593455 -19.8567101);3
V.TAL;2024-07-06 05:32:00;JULHO/2024;03/2024;AVENIDA DA OLARIA 500, DIAMANTE;BARREIRO;2024;POINT (-44.015341 -19.9721067);3
V.TAL;2024-07-06 05:32:00;JULHO/2024;03/2024;AVENIDA DA OLARIA 500, DIAMANTE;BARREIRO;2024;POINT (-43.95091611 -19.89580547);3
V.TAL;2024-07-06 05:48:00;JULHO/2024;03/2024;AVENIDA SAO LEOPOLDO 219, SANTA CRUZ;NORDESTE;2024;POINT (-43.95091611 -19.89580547);3
V.TAL;2024-07-06 05:48:00;JULHO/2024;03/2024;AVENIDA SAO LEOPOLDO 219, SANTA CRUZ;NORDESTE;2024;POINT (-43.93361956 -19.9403538);3
SGO;2024-07-06 07:51:00;JULHO/2024;03/2024;RUA NIQUELINA 1725, PARAISO;LESTE;2024;POINT (-43.93412996 -19.91190439);3
V.TAL;2024-07-07 00:50:00;JULHO/2024;03/2024;AVENIDA BERNARDO GUIMARAES 1311, FUNCIONARIOS;CENTRO-SUL;2024;POINT (-43.9593455 -19.8567101);3
V.TAL;2024-07-07 00:50:00;JULHO/2024;03/2024;AVENIDA BERNARDO GUIMARAES 1311, FUNCIONARIOS;CENTRO-SUL;2024;POINT (-43.97234758 -19.95726528);3
V.TAL;2024-07-07 02:50:00;JULHO/2024;03/2024;AVENIDA JOAQUIM CLEMENTE 138, FLORAMAR;NORTE;2024;POINT (-43.9218493 -19.9362967);3
V.TAL;2024-07-07 02:50:00;JULHO/2024;03/2024;AVENIDA JOAQUIM CLEMENTE 138, FLORAMAR;NORTE;2024;POINT (-43.969159854211 -19.9593234008506);3
CLARO;2024-07-07 03:21:00;JULHO/2024;03/2024;RUA OSWALDO CRUZ 481, NOVA SUISSA;OESTE;2024;POINT (-44.0358321 -20.013373);3
CLARO;2024-07-07 03:21:00;JULHO/2024;03/2024;RUA OSWALDO CRUZ 481, NOVA SUISSA;OESTE;2024;POINT (-43.97234758 -19.95726528);3
SICOP;2024-07-07 05:56:00;JULHO/2024;03/2024;RUA CAMPINAS 239, Esplanada;LESTE;2024;POINT (-43.9346863605211 -19.9154667589924);3
SGO;2024-07-07 10:51:00;JULHO/2024;03/2024;AVENIDA PRESIDENTE ANTONIO CARLOS 1089, SAO CRISTOVAO;NOROESTE;2024;POINT (-43.93412996 -19.91190439);3
SGO;2024-07-07 21:42:00;JULHO/2024;03/2024;AVENIDA DO CONTORNO 4498, FUNCIONARIOS;CENTRO-SUL;2024;POINT (-43.99789134 -19.92921457);3
CLARO;2024-07-07 22:40:00;JULHO/2024;03/2024;RUA MIGUEL AUGUSTO DA SILVA 16, SAO JOAO BATISTA;VENDA NOVA;2024;POINT (-44.0358321 -20.013373);3
CLARO;2024-07-07 22:40:00;JULHO/2024;03/2024;RUA MIGUEL AUGUSTO DA SILVA 16, SAO JOAO BATISTA;VENDA NOVA;2024;POINT (-43.96915985 -19.9593234);3
CLARO;2024-07-07 23:09:00;JULHO/2024;03/2024;RUA EUGENIO VOLPINI 181, SAO JOAO BATISTA;VENDA NOVA;2024;POINT (-43.96915985 -19.9593234);3
CLARO;2024-07-07 23:09:00;JULHO/2024;03/2024;RUA EUGENIO VOLPINI 181, SAO JOAO BATISTA;VENDA NOVA;2024;POINT (-44.03031162 -20.01352033);3
VIVO;2024-07-08 00:00:00;JULHO/2024;03/2024;RUA SESOSTRIS LEAL PAIXAO 173, PLANALTO;NORTE;2024;POINT (-43.9690749 -19.8284508);3
VIVO;2024-07-08 00:00:00;JULHO/2024;03/2024;RUA ITAPETINGA 2888, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9690749 -19.8284508);3
VIVO;2024-07-08 00:00:00;JULHO/2024;03/2024;RUA ITAPETINGA 2888, CACHOEIRINHA;NORDESTE;2024;POINT (-44.00954531 -19.93537707);3
VIVO;2024-07-08 00:00:00;JULHO/2024;03/2024;RUA SESOSTRIS LEAL PAIXAO 173, PLANALTO;NORTE;2024;POINT (-44.00954531 -19.93537707);3
