origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry;trimestre
V.TAL;2024-10-21 03:16:00;OUTUBRO/2024;04/2024;AVENIDA DOM PEDRO II 1432, JARDIM MONTANHES;NOROESTE;2024;POINT (-43.92906684 -19.86246763);4
V.TAL;2024-10-21 03:16:00;OUTUBRO/2024;04/2024;AVENIDA DOM PEDRO II 1432, JARDIM MONTANHES;NOROESTE;2024;POINT (-43.9618 -19.9263);4
CLARO;2024-10-21 05:00:00;OUTUBRO/2024;04/2024;RUA JOSE CLETO 1859, SANTA CRUZ;NORDESTE;2024;POINT (-43.9618 -19.9263);4
CLARO;2024-10-21 05:00:00;OUTUBRO/2024;04/2024;RUA JOSE CLETO 1859, SANTA CRUZ;NORDESTE;2024;POINT (-43.94886542 -19.89946887);4
SICOP;2024-10-21 13:31:00;OUTUBRO/2024;04/2024;RUA CAMPOS SALES 472, Calafate;OESTE;2024;POINT (-43.9639265827654 -19.9064080193428);4
SGO;2024-10-21 16:50:00;OUTUBRO/2024;04/2024;RUA CAMPOS SALES 472, CALAFATE;OESTE;2024;POINT (-44.02341208 -19.97662758);4
VIVO;2024-10-22 00:00:00;OUTUBRO/2024;04/2024;RUA DO AMIANTO 0, SANTA TEREZA;LESTE;2024;POINT (-43.92082048 -19.83686386);4
VIVO;2024-10-22 00:00:00;OUTUBRO/2024;04/2024;RUA DO AMIANTO 0, SANTA TEREZA;LESTE;2024;POINT (-43.985 -19.8985);4
V.TAL;2024-10-22 01:23:00;OUTUBRO/2024;04/2024;RUA SALINAS 1622, FLORESTA;LESTE;2024;POINT (-43.93188298 -19.86398929);4
V.TAL;2024-10-22 01:23:00;OUTUBRO/2024;04/2024;RUA SALINAS 1622, FLORESTA;LESTE;2024;POINT (-43.9687 -19.9242);4
CLARO;2024-10-22 01:50:00;OUTUBRO/2024;04/2024;RUA DELEGADO RONALDO JAQUES 270, CAICARAS;NOROESTE;2024;POINT (-43.9687 -19.9242);4
CLARO;2024-10-22 01:50:00;OUTUBRO/2024;04/2024;RUA DELEGADO RONALDO JAQUES 270, CAICARAS;NOROESTE;2024;POINT (-43.93188298 -19.86398929);4
CLARO;2024-10-22 02:35:00;OUTUBRO/2024;04/2024;RUA ROSEMBERG SILVA 146, GOIANIA;NORDESTE;2024;POINT (-43.9139 -19.8568);4
CLARO;2024-10-22 02:35:00;OUTUBRO/2024;04/2024;RUA ROSEMBERG SILVA 146, GOIANIA;NORDESTE;2024;POINT (-43.9295871177784 -19.8673717917075);4
CLARO;2024-10-22 02:50:00;OUTUBRO/2024;04/2024;AVENIDA OLINTO MEIRELES 2705, ARAGUAIA;BARREIRO;2024;POINT (-43.9332 -19.9452);4
CLARO;2024-10-22 02:50:00;OUTUBRO/2024;04/2024;AVENIDA OLINTO MEIRELES 2705, ARAGUAIA;BARREIRO;2024;POINT (-43.93990461 -19.85742342);4
CLARO;2024-10-22 03:50:00;OUTUBRO/2024;04/2024;RUA ITAPETINGA 2026, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9332 -19.9452);4
CLARO;2024-10-22 03:50:00;OUTUBRO/2024;04/2024;RUA ITAPETINGA 2026, CACHOEIRINHA;NORDESTE;2024;POINT (-43.93990461 -19.85742342);4
V.TAL;2024-10-22 04:29:00;OUTUBRO/2024;04/2024;AVENIDA JOSE CANDIDO DA SILVEIRA 510, SAGRADA FAMILIA;LESTE;2024;POINT (-43.9366 -19.9479);4
V.TAL;2024-10-22 04:29:00;OUTUBRO/2024;04/2024;AVENIDA JOSE CANDIDO DA SILVEIRA 510, SAGRADA FAMILIA;LESTE;2024;POINT (-43.94004588 -19.8576614);4
V.TAL;2024-10-22 05:36:00;OUTUBRO/2024;04/2024;RUA ANTONIO FALABELA 430, SANTA TEREZINHA;PAMPULHA;2024;POINT (-43.94004588 -19.8576614);4
V.TAL;2024-10-22 05:36:00;OUTUBRO/2024;04/2024;RUA ANTONIO FALABELA 430, SANTA TEREZINHA;PAMPULHA;2024;POINT (-43.9366 -19.9479);4
CLARO;2024-10-22 18:55:00;OUTUBRO/2024;04/2024;RUA DELEGADO RONALDO JAQUES 399, CAICARAS;NOROESTE;2024;POINT (-43.92082048 -19.83686386);4
CLARO;2024-10-22 18:55:00;OUTUBRO/2024;04/2024;RUA DELEGADO RONALDO JAQUES 399, CAICARAS;NOROESTE;2024;POINT (-43.985 -19.8985);4
CLARO;2024-10-22 20:41:00;OUTUBRO/2024;04/2024;AVENIDA DO CONTORNO 8100, SANTO AGOSTINHO;CENTRO-SUL;2024;POINT (-44.00053007 -19.99015642);4
CLARO;2024-10-22 20:41:00;OUTUBRO/2024;04/2024;AVENIDA DO CONTORNO 8100, SANTO AGOSTINHO;CENTRO-SUL;2024;POINT (-44.0124 -19.8445);4
VIVO;2024-10-23 00:00:00;OUTUBRO/2024;04/2024;RUA ATLANTIDA 0, CAICARA-ADELAIDE;NOROESTE;2024;POINT (-43.9975 -19.816);4
VIVO;2024-10-23 00:00:00;OUTUBRO/2024;04/2024;RUA CABO VERDE 0, CRUZEIRO;CENTRO-SUL;2024;POINT (-43.9558 -19.7981);4
VIVO;2024-10-23 00:00:00;OUTUBRO/2024;04/2024;RUA PLATINA 1874, PRADO;OESTE;2024;POINT (-43.9558 -19.7981);4
VIVO;2024-10-23 00:00:00;OUTUBRO/2024;04/2024;RUA ATLANTIDA 0, CAICARA-ADELAIDE;NOROESTE;2024;POINT (-43.93854916 -19.90913601);4
VIVO;2024-10-23 00:00:00;OUTUBRO/2024;04/2024;RUA CABO VERDE 0, CRUZEIRO;CENTRO-SUL;2024;POINT (-43.96031027 -19.91633935);4
VIVO;2024-10-23 00:00:00;OUTUBRO/2024;04/2024;RUA PLATINA 1874, PRADO;OESTE;2024;POINT (-43.93854916 -19.90913601);4
V.TAL;2024-10-23 01:44:00;OUTUBRO/2024;04/2024;RUA POUSO ALEGRE 1997, HORTO;LESTE;2024;POINT (-44.0124 -19.8445);4
V.TAL;2024-10-23 01:44:00;OUTUBRO/2024;04/2024;RUA POUSO ALEGRE 1997, HORTO;LESTE;2024;POINT (-44.00053007 -19.99015642);4
V.TAL;2024-10-23 02:55:00;OUTUBRO/2024;04/2024;RUA JOSE VIEIRA BRANDAO 108, SAO JOAO BATISTA;VENDA NOVA;2024;POINT (-43.890395 -19.86165831);4
V.TAL;2024-10-23 02:55:00;OUTUBRO/2024;04/2024;RUA JOSE VIEIRA BRANDAO 108, SAO JOAO BATISTA;VENDA NOVA;2024;POINT (-43.92923507 -19.87719637);4
V.TAL;2024-10-23 03:38:00;OUTUBRO/2024;04/2024;RUA JAVARI 468, RENASCENÇA;NORDESTE;2024;POINT (-43.94831361 -19.89675438);4
V.TAL;2024-10-23 03:38:00;OUTUBRO/2024;04/2024;RUA JAVARI 468, RENASCENÇA;NORDESTE;2024;POINT (-43.890395 -19.86165831);4
V.TAL;2024-10-23 04:17:00;OUTUBRO/2024;04/2024;RUA MARIA DE LOURDES FARIA 500, LETICIA;VENDA NOVA;2024;POINT (-43.9205 -19.9262);4
V.TAL;2024-10-23 04:17:00;OUTUBRO/2024;04/2024;RUA MARIA DE LOURDES FARIA 500, LETICIA;VENDA NOVA;2024;POINT (-43.95528874 -19.81410247);4
CLARO;2024-10-23 04:30:00;OUTUBRO/2024;04/2024;RUA APORE 155, APARECIDA;NOROESTE;2024;POINT (-43.9577 -19.9467);4
CLARO;2024-10-23 04:30:00;OUTUBRO/2024;04/2024;RUA APORE 155, APARECIDA;NOROESTE;2024;POINT (-43.95528874 -19.81410247);4
CLARO;2024-10-23 21:26:00;OUTUBRO/2024;04/2024;RUA JOAQUIM DE FIGUEIREDO 308, BARREIRO;BARREIRO;2024;POINT (-43.96031027 -19.91633935);4
CLARO;2024-10-23 21:26:00;OUTUBRO/2024;04/2024;RUA CARACA 327, SERRA;CENTRO-SUL;2024;POINT (-43.9603578467973 -19.9164008751801);4
CLARO;2024-10-23 21:26:00;OUTUBRO/2024;04/2024;RUA JOAQUIM DE FIGUEIREDO 308, BARREIRO;BARREIRO;2024;POINT (-43.9205 -19.9262);4
CLARO;2024-10-23 21:26:00;OUTUBRO/2024;04/2024;RUA CARACA 327, SERRA;CENTRO-SUL;2024;POINT (-43.9577 -19.9467);4
VIVO;2024-10-24 00:00:00;OUTUBRO/2024;04/2024;ALAMEDA DAS FALCATAS 0, SAO LUIZ;PAMPULHA;2024;POINT (-43.92978935 -19.90379129);4
VIVO;2024-10-24 00:00:00;OUTUBRO/2024;04/2024;RUA ITAPETINGA 2208, CACHOEIRINHA;NORDESTE;2024;POINT (-43.92978935 -19.90379129);4
VIVO;2024-10-24 00:00:00;OUTUBRO/2024;04/2024;ALAMEDA DAS FALCATAS 0, SAO LUIZ;PAMPULHA;2024;POINT (-43.9315434295761 -19.903697965592);4
VIVO;2024-10-24 00:00:00;OUTUBRO/2024;04/2024;RUA ITAPETINGA 2208, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9485354045894 -19.8966913746975);4
V.TAL;2024-10-24 00:38:00;OUTUBRO/2024;04/2024;RUA CAPIVARI 800, SERRA;CENTRO-SUL;2024;POINT (-43.9508712 -19.91796209);4
V.TAL;2024-10-24 00:38:00;OUTUBRO/2024;04/2024;RUA CAPIVARI 800, SERRA;CENTRO-SUL;2024;POINT (-43.9975 -19.816);4
SGO;2024-10-24 01:18:00;OUTUBRO/2024;04/2024;AVENIDA NOSSA SENHORA DO CARMO 1255, SION;CENTRO-SUL;2024;POINT (-44.02341208 -19.97662758);4
SICOP;2024-10-24 01:36:00;OUTUBRO/2024;04/2024;AVENIDA NOSSA SENHORA DO CARMO 1255, Sion;CENTRO-SUL;2024;POINT (-43.945054604547 -19.9330706565149);4
V.TAL;2024-10-24 03:16:00;OUTUBRO/2024;04/2024;RUA CAPIVARI 820, SERRA;CENTRO-SUL;2024;POINT (-44.0039 -19.8996);4
V.TAL;2024-10-24 03:16:00;OUTUBRO/2024;04/2024;RUA CAPIVARI 820, SERRA;CENTRO-SUL;2024;POINT (-43.9508712 -19.91796209);4
V.TAL;2024-10-24 04:29:00;OUTUBRO/2024;04/2024;RUA EUCLASIO 474, SANTA EFIGENIA;LESTE;2024;POINT (-44.0039 -19.8996);4
V.TAL;2024-10-24 04:29:00;OUTUBRO/2024;04/2024;RUA EUCLASIO 474, SANTA EFIGENIA;LESTE;2024;POINT (-43.92272305 -19.94303846);4
SGO;2024-10-24 08:35:00;OUTUBRO/2024;04/2024;AVENIDA PADRE PEDRO PINTO 6720, MARIA HELENA;VENDA NOVA;2024;POINT (-43.95284273 -19.89084757);4
SICOP;2024-10-24 08:42:00;OUTUBRO/2024;04/2024;RUA PADRE PEDRO PINTO 6720, Maria Helena;VENDA NOVA;2024;POINT (-43.9423508999387 -19.9022153888937);4
CLARO;2024-10-24 11:48:00;OUTUBRO/2024;04/2024;RUA POUSO ALTO 175, SERRA;CENTRO-SUL;2024;POINT (-43.93095138 -19.90361913);4
CLARO;2024-10-24 11:48:00;OUTUBRO/2024;04/2024;RUA POUSO ALTO 175, SERRA;CENTRO-SUL;2024;POINT (-43.92272305 -19.94303846);4
SICOP;2024-10-24 18:04:00;OUTUBRO/2024;04/2024;RUA HENRIQUE GORCEIX 1019, Padre Eustáquio;NOROESTE;2024;POINT (-43.9498413807493 -19.9240748788554);4
SGO;2024-10-24 18:31:00;OUTUBRO/2024;04/2024;RUA HENRIQUE GORCEIX 1019, PADRE EUSTAQUIO;NOROESTE;2024;POINT (-43.95284273 -19.89084757);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;RUA LINCOLN 0, UNIAO;NORDESTE;2024;POINT (-43.98840876 -19.92704357);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;AVENIDA DO CONTORNO 0, SANTA EFIGENIA;CENTRO-SUL;2024;POINT (-43.88107405 -19.86269601);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;RUA CONSELHEIRO ANDRADE FIGUEIRA 0, GUTIERREZ;OESTE;2024;POINT (-43.98840876 -19.92704357);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;RUA ROMUALDO LOPES CANCADO 0, CASTELO;PAMPULHA;2024;POINT (-43.96213234 -19.91094742);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;AVENIDA CARANDAI 171, FUNCIONARIOS;CENTRO-SUL;2024;POINT (-43.93073421 -19.87142979);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;RUA ROMUALDO LOPES CANCADO 0, CASTELO;PAMPULHA;2024;POINT (-43.9728 -19.9629);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;AVENIDA CARANDAI 171, FUNCIONARIOS;CENTRO-SUL;2024;POINT (-43.9726 -19.9629);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;RUA LINCOLN 0, UNIAO;NORDESTE;2024;POINT (-44.0553 -19.9891);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;RUA CONSELHEIRO ANDRADE FIGUEIRA 0, GUTIERREZ;OESTE;2024;POINT (-43.9728 -19.9629);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;RUA CHAPECO 0, PRADO;OESTE;2024;POINT (-43.96213234 -19.91094742);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;AVENIDA DO CONTORNO 0, SANTA EFIGENIA;CENTRO-SUL;2024;POINT (-43.93702571 -19.91222245);4
VIVO;2024-10-25 00:00:00;OUTUBRO/2024;04/2024;RUA CHAPECO 0, PRADO;OESTE;2024;POINT (-44.0553 -19.9891);4
V.TAL;2024-10-25 01:16:00;OUTUBRO/2024;04/2024;RUA DOUTOR PEDRO ERNESTO 40, SANTA MARIA;OESTE;2024;POINT (-43.95252693 -19.81293682);4
V.TAL;2024-10-25 01:16:00;OUTUBRO/2024;04/2024;RUA DOUTOR PEDRO ERNESTO 40, SANTA MARIA;OESTE;2024;POINT (-43.9582089 -19.9477784);4
V.TAL;2024-10-25 02:38:00;OUTUBRO/2024;04/2024;RUA ADELINA SALES PEREIRA 485, PLANALTO;NORTE;2024;POINT (-43.9582089 -19.9477784);4
V.TAL;2024-10-25 02:38:00;OUTUBRO/2024;04/2024;RUA ADELINA SALES PEREIRA 485, PLANALTO;NORTE;2024;POINT (-43.95252693 -19.81293682);4
V.TAL;2024-10-25 04:44:00;OUTUBRO/2024;04/2024;RUA POUSO ALEGRE 1967, HORTO;LESTE;2024;POINT (-43.9576364979692 -19.9482442205177);4
V.TAL;2024-10-25 04:44:00;OUTUBRO/2024;04/2024;RUA POUSO ALEGRE 1967, HORTO;LESTE;2024;POINT (-43.9394442210648 -19.9094357557644);4
V.TAL;2024-10-25 05:22:00;OUTUBRO/2024;04/2024;RUA SAO CLEMENTE 1375, SANTO ANDRE;NOROESTE;2024;POINT (-43.9726 -19.9629);4
V.TAL;2024-10-25 05:22:00;OUTUBRO/2024;04/2024;RUA SAO CLEMENTE 1375, SANTO ANDRE;NOROESTE;2024;POINT (-44.00717601 -19.93549168);4
CLARO;2024-10-25 05:28:00;OUTUBRO/2024;04/2024;RUA TABOAO DA SERRA 337, ITAIPU;BARREIRO;2024;POINT (-43.9479 -19.9445);4
CLARO;2024-10-25 05:28:00;OUTUBRO/2024;04/2024;RUA TABOAO DA SERRA 337, ITAIPU;BARREIRO;2024;POINT (-44.00717601 -19.93549168);4
SGO;2024-10-25 06:15:00;OUTUBRO/2024;04/2024;AVENIDA DOS BANDEIRANTES 1422, MANGABEIRAS;CENTRO-SUL;2024;POINT (-44.02008472 -19.94044871);4
SGO;2024-10-25 08:18:00;OUTUBRO/2024;04/2024;RUA ITAITUBA 12, SAO GERALDO;LESTE;2024;POINT (-44.02008472 -19.94044871);4
SICOP;2024-10-25 09:09:00;OUTUBRO/2024;04/2024;RUA ITAITUBA 10, São Geraldo;LESTE;2024;POINT (-43.9457571364768 -19.9022517746552);4
SICOP;2024-10-25 10:38:00;OUTUBRO/2024;04/2024;AVENIDA DOS BANDEIRANTES 1398, Comiteco;CENTRO-SUL;2024;POINT (-43.9498413807493 -19.9240748788554);4
CLARO;2024-10-25 20:24:00;OUTUBRO/2024;04/2024;RUA JUIZ DE FORA 245, BARRO PRETO;CENTRO-SUL;2024;POINT (-43.93073421 -19.87142979);4
CLARO;2024-10-25 20:24:00;OUTUBRO/2024;04/2024;RUA JUIZ DE FORA 245, BARRO PRETO;CENTRO-SUL;2024;POINT (-43.9479 -19.9445);4
CLARO;2024-10-25 21:45:00;OUTUBRO/2024;04/2024;AVENIDA AMAZONAS 3285, BARROCA;OESTE;2024;POINT (-43.88107405 -19.86269601);4
CLARO;2024-10-25 21:45:00;OUTUBRO/2024;04/2024;AVENIDA AMAZONAS 3285, BARROCA;OESTE;2024;POINT (-43.9369060308585 -19.9123452442097);4
VIVO;2024-10-26 00:00:00;OUTUBRO/2024;04/2024;AVENIDA DEPUTADO CRISTOVAM CHIARADIA 65, BURITIS;OESTE;2024;POINT (-43.9631 -19.8151);4
VIVO;2024-10-26 00:00:00;OUTUBRO/2024;04/2024;RUA SEM NOME 0, JARDIM ALVORADA;NOROESTE;2024;POINT (-43.953 -19.8889);4
VIVO;2024-10-26 00:00:00;OUTUBRO/2024;04/2024;BECO SEM NOME 0, GRANJA WERNECK;NORTE;2024;POINT (-43.89575358 -19.85881865);4
VIVO;2024-10-26 00:00:00;OUTUBRO/2024;04/2024;AVENIDA DEPUTADO CRISTOVAM CHIARADIA 65, BURITIS;OESTE;2024;POINT (-43.89575358 -19.85881865);4
VIVO;2024-10-26 00:00:00;OUTUBRO/2024;04/2024;RUA SEM NOME 0, JARDIM ALVORADA;NOROESTE;2024;POINT (-43.9278995560619 -19.8544823035149);4
VIVO;2024-10-26 00:00:00;OUTUBRO/2024;04/2024;RUA MARIA AGANETTE 205, DIAMANTE;BARREIRO;2024;POINT (-43.94309271 -19.82615265);4
VIVO;2024-10-26 00:00:00;OUTUBRO/2024;04/2024;RUA MARIA AGANETTE 205, DIAMANTE;BARREIRO;2024;POINT (-43.953 -19.8889);4
VIVO;2024-10-26 00:00:00;OUTUBRO/2024;04/2024;BECO SEM NOME 0, GRANJA WERNECK;NORTE;2024;POINT (-43.9631 -19.8151);4
V.TAL;2024-10-26 01:23:00;OUTUBRO/2024;04/2024;RUA POUSO ALEGRE 1899, HORTO;LESTE;2024;POINT (-44.0273 -19.9132);4
V.TAL;2024-10-26 01:23:00;OUTUBRO/2024;04/2024;RUA POUSO ALEGRE 1899, HORTO;LESTE;2024;POINT (-43.95056964 -19.82836544);4
CLARO;2024-10-26 05:21:00;OUTUBRO/2024;04/2024;RUA INDIANOPOLIS 171, CACHOEIRINHA;NORDESTE;2024;POINT (-44.0273 -19.9132);4
CLARO;2024-10-26 05:21:00;OUTUBRO/2024;04/2024;RUA INDIANOPOLIS 171, CACHOEIRINHA;NORDESTE;2024;POINT (-43.95056964 -19.82836544);4
CLARO;2024-10-27 03:48:00;OUTUBRO/2024;04/2024;RUA CARACA 15, SERRA;CENTRO-SUL;2024;POINT (-43.9294 -19.8584);4
CLARO;2024-10-27 03:48:00;OUTUBRO/2024;04/2024;RUA CARACA 15, SERRA;CENTRO-SUL;2024;POINT (-43.94309271 -19.82615265);4
CLARO;2024-10-27 09:00:00;OUTUBRO/2024;04/2024;RUA HENRIQUE PASSINI 536, SERRA;CENTRO-SUL;2024;POINT (-43.93294891 -19.86421872);4
CLARO;2024-10-27 09:00:00;OUTUBRO/2024;04/2024;RUA HENRIQUE PASSINI 536, SERRA;CENTRO-SUL;2024;POINT (-43.9294 -19.8584);4
SICOP;2024-10-27 13:30:00;OUTUBRO/2024;04/2024;RUA ACARAU 274, Cidade Jardim;CENTRO-SUL;2024;POINT (-43.9421668223677 -19.9285717412669);4
CLARO;2024-10-27 23:53:00;OUTUBRO/2024;04/2024;RUA ANA PAULA 30, SANTA CRUZ;NORDESTE;2024;POINT (-43.93294891 -19.86421872);4
CLARO;2024-10-27 23:53:00;OUTUBRO/2024;04/2024;RUA ANA PAULA 30, SANTA CRUZ;NORDESTE;2024;POINT (-43.938 -19.8624);4
VIVO;2024-10-28 00:00:00;OUTUBRO/2024;04/2024;RUA SEM NOME 0, SAO JORGE II;OESTE;2024;POINT (-43.94894262 -19.90380962);4
VIVO;2024-10-28 00:00:00;OUTUBRO/2024;04/2024;RUA VICENTE GUIMARAES 0, BELVEDERE;CENTRO-SUL;2024;POINT (-43.94894262 -19.90380962);4
VIVO;2024-10-28 00:00:00;OUTUBRO/2024;04/2024;RUA JOAO GOMES 138, PARAISO;LESTE;2024;POINT (-43.9852517791996 -19.8470306546824);4
VIVO;2024-10-28 00:00:00;OUTUBRO/2024;04/2024;RUA SEM NOME 0, SAO JORGE II;OESTE;2024;POINT (-43.9401 -19.9749);4
VIVO;2024-10-28 00:00:00;OUTUBRO/2024;04/2024;RUA VICENTE GUIMARAES 0, BELVEDERE;CENTRO-SUL;2024;POINT (-43.9489729358769 -19.9421527361788);4
VIVO;2024-10-28 00:00:00;OUTUBRO/2024;04/2024;RUA JOAO GOMES 138, PARAISO;LESTE;2024;POINT (-43.9490970836795 -19.942102408068);4
V.TAL;2024-10-28 01:23:00;OUTUBRO/2024;04/2024;RUA ETTORE CORRIERI 68, GOIANIA;NORDESTE;2024;POINT (-43.94865798 -19.89331913);4
V.TAL;2024-10-28 01:23:00;OUTUBRO/2024;04/2024;RUA ETTORE CORRIERI 68, GOIANIA;NORDESTE;2024;POINT (-43.938 -19.8624);4
V.TAL;2024-10-28 02:19:00;OUTUBRO/2024;04/2024;RUA BOAVENTURA 1200, LIBERDADE;PAMPULHA;2024;POINT (-43.94865798 -19.89331913);4
V.TAL;2024-10-28 02:19:00;OUTUBRO/2024;04/2024;RUA BOAVENTURA 1200, LIBERDADE;PAMPULHA;2024;POINT (-43.9441 -19.9752);4
V.TAL;2024-10-28 03:16:00;OUTUBRO/2024;04/2024;RUA POUSO ALEGRE 1871, HORTO;LESTE;2024;POINT (-43.9441 -19.9752);4
V.TAL;2024-10-28 03:16:00;OUTUBRO/2024;04/2024;RUA POUSO ALEGRE 1871, HORTO;LESTE;2024;POINT (-43.8910934240439 -19.9055927623519);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA ACARAU 235, CIDADE JARDIM;CENTRO-SUL;2024;POINT (-44.01656393 -19.93855391);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA DOS ENGENHEIROS 0, CASTELO;PAMPULHA;2024;POINT (-43.935497 -19.85904493);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA JOSE RIBEIRO 230, SANTO ANTONIO;CENTRO-SUL;2024;POINT (-44.0016 -19.9478);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA JOAO DONADA 0, SANTA TEREZINHA;PAMPULHA;2024;POINT (-43.9056781539703 -19.9016041749609);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA ACARAU 235, CIDADE JARDIM;CENTRO-SUL;2024;POINT (-44.0016 -19.9478);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA WALTER LOPES 0, JULIANA;NORTE;2024;POINT (-43.9394 -19.8626);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA PIAUI 1052, FUNCIONARIOS;CENTRO-SUL;2024;POINT (-43.9394 -19.8626);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA JOAO DONADA 0, SANTA TEREZINHA;PAMPULHA;2024;POINT (-43.95693766 -19.9213094);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA DOS ENGENHEIROS 0, CASTELO;PAMPULHA;2024;POINT (-43.9490970836795 -19.942102408068);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA JOSE RIBEIRO 230, SANTO ANTONIO;CENTRO-SUL;2024;POINT (-44.01656393 -19.93855391);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA PIAUI 1052, FUNCIONARIOS;CENTRO-SUL;2024;POINT (-43.91562344 -19.90556168);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA DOS AIMORES 0, FUNCIONARIOS;CENTRO-SUL;2024;POINT (-43.9401 -19.9749);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA CONSUL WALTER 0, BURITIS;OESTE;2024;POINT (-43.935497 -19.85904493);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA CONSUL WALTER 0, BURITIS;OESTE;2024;POINT (-43.9544022969306 -19.9688999058671);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA WALTER LOPES 0, JULIANA;NORTE;2024;POINT (-43.91562344 -19.90556168);4
VIVO;2024-10-29 00:00:00;OUTUBRO/2024;04/2024;RUA DOS AIMORES 0, FUNCIONARIOS;CENTRO-SUL;2024;POINT (-44.00615013 -19.87082151);4
V.TAL;2024-10-29 00:38:00;OUTUBRO/2024;04/2024;RUA OLAVO ANDRADE 495, CACHOEIRINHA;NORDESTE;2024;POINT (-44.00615013 -19.87082151);4
V.TAL;2024-10-29 00:38:00;OUTUBRO/2024;04/2024;RUA OLAVO ANDRADE 495, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9075603 -19.8298283);4
V.TAL;2024-10-29 01:16:00;OUTUBRO/2024;04/2024;RUA FRANCISCO MARTINS MARQUES 336, VALE DO JATOBA;BARREIRO;2024;POINT (-43.9477368 -19.9133282);4
V.TAL;2024-10-29 01:16:00;OUTUBRO/2024;04/2024;RUA FRANCISCO MARTINS MARQUES 336, VALE DO JATOBA;BARREIRO;2024;POINT (-43.9075603 -19.8298283);4
V.TAL;2024-10-29 01:44:00;OUTUBRO/2024;04/2024;RUA CACUERA 500, JARAGUA;PAMPULHA;2024;POINT (-43.9477368 -19.9133282);4
V.TAL;2024-10-29 01:44:00;OUTUBRO/2024;04/2024;RUA CACUERA 500, JARAGUA;PAMPULHA;2024;POINT (-43.9866 -19.9266);4
V.TAL;2024-10-29 02:55:00;OUTUBRO/2024;04/2024;RUA PORTO RICO 13, ITAPOA;PAMPULHA;2024;POINT (-43.96869845 -19.91768597);4
V.TAL;2024-10-29 02:55:00;OUTUBRO/2024;04/2024;RUA PORTO RICO 13, ITAPOA;PAMPULHA;2024;POINT (-43.9866 -19.9266);4
V.TAL;2024-10-29 03:16:00;OUTUBRO/2024;04/2024;RUA CONDE DE MONTE CRISTO 393, IPIRANGA;NORDESTE;2024;POINT (-44.0081 -19.9439);4
V.TAL;2024-10-29 03:16:00;OUTUBRO/2024;04/2024;RUA CONDE DE MONTE CRISTO 393, IPIRANGA;NORDESTE;2024;POINT (-43.96869845 -19.91768597);4
CLARO;2024-10-29 03:28:00;OUTUBRO/2024;04/2024;RUA JEQUIA 274, CONCORDIA;NORDESTE;2024;POINT (-44.00023972 -19.80050022);4
CLARO;2024-10-29 03:28:00;OUTUBRO/2024;04/2024;RUA JEQUIA 274, CONCORDIA;NORDESTE;2024;POINT (-44.0081 -19.9439);4
V.TAL;2024-10-29 03:38:00;OUTUBRO/2024;04/2024;RUA POUSO ALEGRE 1911, HORTO;LESTE;2024;POINT (-44.0011 -19.9441);4
V.TAL;2024-10-29 03:38:00;OUTUBRO/2024;04/2024;RUA POUSO ALEGRE 1911, HORTO;LESTE;2024;POINT (-44.00023972 -19.80050022);4
CLARO;2024-10-29 04:00:00;OUTUBRO/2024;04/2024;RUA DOUTOR MARIO MAGALHAES 405, ITAPOA;PAMPULHA;2024;POINT (-43.94931738 -19.91641431);4
