origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry;trimestre
V.TAL;2023-10-02 03:46:00;OUTUBRO/2023;04/2023;BECO CABO VICENTE 71, ALTO VERA CRUZ;LESTE;2023;POINT (-44.023563 -19.9777131);4
SGO;2023-10-02 07:40:00;OUTUBRO/2023;04/2023;AVENIDA PRESIDENTE ANTONIO CARLOS 2764, APARECIDA;NOROESTE;2023;POINT (-43.94178094 -19.86133918);4
SGO;2023-10-02 08:42:00;OUTUBRO/2023;04/2023;RUA NIQUELINA 341, SANTA EFIGENIA;LESTE;2023;POINT (-43.94178094 -19.86133918);4
VIVO;2023-10-02 10:05:00;OUTUBRO/2023;04/2023;RUA CORONEL DURVAL DE BARROS 157, LINDEIA;BARREIRO;2023;POINT (-43.908812902247 -19.9157054853038);4
VIVO;2023-10-02 10:05:00;OUTUBRO/2023;04/2023;RUA CORONEL DURVAL DE BARROS 157, LINDEIA;BARREIRO;2023;POINT (-44.023563 -19.9777131);4
VIVO;2023-10-02 17:08:00;OUTUBRO/2023;04/2023;RUA DAS PERPETUAS 482, LINDEIA;BARREIRO;2023;POINT (-44.0194991 -19.9378914);4
VIVO;2023-10-02 17:08:00;OUTUBRO/2023;04/2023;RUA DAS PERPETUAS 482, LINDEIA;BARREIRO;2023;POINT (-43.9189682799974 -19.9237393999851);4
CLARO;2023-10-03 01:00:00;OUTUBRO/2023;04/2023;RUA PIRATININGA 51, CARLOS PRATES;NOROESTE;2023;POINT (-43.89798189 -19.90577559);4
CLARO;2023-10-03 01:00:00;OUTUBRO/2023;04/2023;RUA PIRATININGA 51, CARLOS PRATES;NOROESTE;2023;POINT (-44.0194991 -19.9378914);4
V.TAL;2023-10-03 02:32:00;OUTUBRO/2023;04/2023;AVENIDA PORTUGAL 2577, SANTA AMELIA;PAMPULHA;2023;POINT (-43.9654859 -19.8287181);4
V.TAL;2023-10-03 02:32:00;OUTUBRO/2023;04/2023;AVENIDA PORTUGAL 2577, SANTA AMELIA;PAMPULHA;2023;POINT (-43.89798189 -19.90577559);4
V.TAL;2023-10-03 04:02:00;OUTUBRO/2023;04/2023;RUA REGINA 75, EYMARD;NORDESTE;2023;POINT (-43.91945001 -19.94107489);4
V.TAL;2023-10-03 04:02:00;OUTUBRO/2023;04/2023;RUA REGINA 75, EYMARD;NORDESTE;2023;POINT (-43.9654859 -19.8287181);4
V.TAL;2023-10-03 05:29:00;OUTUBRO/2023;04/2023;AVENIDA OLINTO MEIRELES 1300, MILIONARIOS;BARREIRO;2023;POINT (-43.93896509 -19.93239625);4
V.TAL;2023-10-03 05:29:00;OUTUBRO/2023;04/2023;AVENIDA OLINTO MEIRELES 1300, MILIONARIOS;BARREIRO;2023;POINT (-43.91945001 -19.94107489);4
VIVO;2023-10-03 09:58:00;OUTUBRO/2023;04/2023;RUA ORLANDO RODRIGUES 99, SALGADO FILHO;OESTE;2023;POINT (-43.90877636 -19.9277815);4
VIVO;2023-10-03 09:58:00;OUTUBRO/2023;04/2023;RUA ORLANDO RODRIGUES 99, SALGADO FILHO;OESTE;2023;POINT (-43.9390280701008 -19.9323413554953);4
VIVO;2023-10-03 10:29:00;OUTUBRO/2023;04/2023;RUA DOUTOR JOSE ESTEVES RODRIGUES 67, ITAPOA;PAMPULHA;2023;POINT (-43.90877636 -19.9277815);4
VIVO;2023-10-03 10:29:00;OUTUBRO/2023;04/2023;RUA DOUTOR JOSE ESTEVES RODRIGUES 67, ITAPOA;PAMPULHA;2023;POINT (-43.9602273 -19.9477132);4
VIVO;2023-10-03 11:13:00;OUTUBRO/2023;04/2023;RUA VERISSIMO GUIMARAES 20, JATOBA;BARREIRO;2023;POINT (-43.97424399 -19.95785639);4
VIVO;2023-10-03 11:13:00;OUTUBRO/2023;04/2023;RUA VERISSIMO GUIMARAES 20, JATOBA;BARREIRO;2023;POINT (-43.9602273 -19.9477132);4
CLARO;2023-10-04 00:51:00;OUTUBRO/2023;04/2023;AVENIDA ANTONIO ABRAHAO CARAM 252, SAO JOSE;PAMPULHA;2023;POINT (-43.97424399 -19.95785639);4
CLARO;2023-10-04 00:51:00;OUTUBRO/2023;04/2023;AVENIDA ANTONIO ABRAHAO CARAM 252, SAO JOSE;PAMPULHA;2023;POINT (-43.9536581 -19.8198938);4
CLARO;2023-10-04 03:00:00;OUTUBRO/2023;04/2023;RUA MINISTRO OROZIMBO NONATO 658, DONA CLARA;PAMPULHA;2023;POINT (-43.94742298 -19.93700464);4
CLARO;2023-10-04 03:00:00;OUTUBRO/2023;04/2023;RUA MINISTRO OROZIMBO NONATO 658, DONA CLARA;PAMPULHA;2023;POINT (-43.9536581 -19.8198938);4
SICOP;2023-10-04 03:55:00;OUTUBRO/2023;04/2023;AVENIDA ANTONIO ABRAHAO CARAM 252, São José;PAMPULHA;2023;POINT (-43.9440512289243 -19.9219112197199);4
VIVO;2023-10-04 09:33:00;OUTUBRO/2023;04/2023;RUA DOS FERROVIARIOS 196, HORTO FLORESTAL;LESTE;2023;POINT (-43.9696252 -19.9310384);4
VIVO;2023-10-04 09:33:00;OUTUBRO/2023;04/2023;RUA DOS FERROVIARIOS 196, HORTO FLORESTAL;LESTE;2023;POINT (-43.94742298 -19.93700464);4
VIVO;2023-10-04 10:31:00;OUTUBRO/2023;04/2023;RUA SAO ROQUE 40, HORTO FLORESTAL;LESTE;2023;POINT (-44.00280111 -19.89625822);4
VIVO;2023-10-04 10:31:00;OUTUBRO/2023;04/2023;RUA SAO ROQUE 40, HORTO FLORESTAL;LESTE;2023;POINT (-43.9696252 -19.9310384);4
CLARO;2023-10-04 20:36:00;OUTUBRO/2023;04/2023;RUA BENTO MENDES CASTANHEIRA 138, DONA CLARA;PAMPULHA;2023;POINT (-44.00280111 -19.89625822);4
CLARO;2023-10-04 20:36:00;OUTUBRO/2023;04/2023;RUA BENTO MENDES CASTANHEIRA 138, DONA CLARA;PAMPULHA;2023;POINT (-43.9311327 -19.8746691);4
V.TAL;2023-10-05 01:19:00;OUTUBRO/2023;04/2023;RUA MONTESE 848, SANTA BRANCA;PAMPULHA;2023;POINT (-43.95173121 -19.88716109);4
V.TAL;2023-10-05 01:19:00;OUTUBRO/2023;04/2023;RUA MONTESE 848, SANTA BRANCA;PAMPULHA;2023;POINT (-43.9311327 -19.8746691);4
CLARO;2023-10-05 01:46:00;OUTUBRO/2023;04/2023;AVENIDA SANTA ALBERTINA 249, CASA BRANCA;LESTE;2023;POINT (-43.9423187 -19.8650032);4
CLARO;2023-10-05 01:46:00;OUTUBRO/2023;04/2023;AVENIDA SANTA ALBERTINA 249, CASA BRANCA;LESTE;2023;POINT (-43.95173121 -19.88716109);4
CLARO;2023-10-05 02:00:00;OUTUBRO/2023;04/2023;RUA SANTOS 1889, JARDIM AMERICA;OESTE;2023;POINT (-43.90847042 -19.90640098);4
CLARO;2023-10-05 02:00:00;OUTUBRO/2023;04/2023;RUA SANTOS 1889, JARDIM AMERICA;OESTE;2023;POINT (-43.9423187 -19.8650032);4
V.TAL;2023-10-05 02:33:00;OUTUBRO/2023;04/2023;AVENIDA HENRIQUE DINIZ 357, NOVA CACHOEIRINHA;NOROESTE;2023;POINT (-43.9560945 -19.8742089);4
V.TAL;2023-10-05 02:33:00;OUTUBRO/2023;04/2023;AVENIDA HENRIQUE DINIZ 357, NOVA CACHOEIRINHA;NOROESTE;2023;POINT (-43.90847042 -19.90640098);4
V.TAL;2023-10-05 02:56:00;OUTUBRO/2023;04/2023;RUA LINDOLFO DE AZEVEDO 2326, JARDIM AMERICA;OESTE;2023;POINT (-43.9560945 -19.8742089);4
V.TAL;2023-10-05 02:56:00;OUTUBRO/2023;04/2023;RUA LINDOLFO DE AZEVEDO 2326, JARDIM AMERICA;OESTE;2023;POINT (-43.96093507 -19.8972092);4
V.TAL;2023-10-05 03:19:00;OUTUBRO/2023;04/2023;RUA ENGENHEIRO VICENTE ASSUNCAO 241, ITAPOA;PAMPULHA;2023;POINT (-43.9472584 -19.8604792);4
V.TAL;2023-10-05 03:19:00;OUTUBRO/2023;04/2023;RUA ENGENHEIRO VICENTE ASSUNCAO 241, ITAPOA;PAMPULHA;2023;POINT (-43.96093507 -19.8972092);4
CLARO;2023-10-05 03:30:00;OUTUBRO/2023;04/2023;RUA DO OURO 777, SERRA;CENTRO-SUL;2023;POINT (-43.9472584 -19.8604792);4
CLARO;2023-10-05 03:30:00;OUTUBRO/2023;04/2023;RUA DO OURO 777, SERRA;CENTRO-SUL;2023;POINT (-43.9752323 -19.80184728);4
SICOP;2023-10-05 07:58:00;OUTUBRO/2023;04/2023;RUA DO OURO 780, Serra;CENTRO-SUL;2023;POINT (-43.9851981460429 -19.953618526594);4
CLARO;2023-10-05 10:00:00;OUTUBRO/2023;04/2023;RUA TAVARES DE MELO 307, CACHOEIRINHA;NORDESTE;2023;POINT (-43.9620975 -19.8256909);4
CLARO;2023-10-05 10:00:00;OUTUBRO/2023;04/2023;RUA TAVARES DE MELO 307, CACHOEIRINHA;NORDESTE;2023;POINT (-43.9752323 -19.80184728);4
VIVO;2023-10-05 11:37:00;OUTUBRO/2023;04/2023;RUA PROFESSOR JOSE CARVALHO LOPES 19, PLANALTO;NORTE;2023;POINT (-43.97519414 -19.79866429);4
VIVO;2023-10-05 11:37:00;OUTUBRO/2023;04/2023;RUA PROFESSOR JOSE CARVALHO LOPES 19, PLANALTO;NORTE;2023;POINT (-43.9145695 -19.8610372);4
CLARO;2023-10-06 00:06:00;OUTUBRO/2023;04/2023;RUA MANOEL COUTO 269, CIDADE JARDIM;CENTRO-SUL;2023;POINT (-43.97519414 -19.79866429);4
CLARO;2023-10-06 00:06:00;OUTUBRO/2023;04/2023;RUA MANOEL COUTO 269, CIDADE JARDIM;CENTRO-SUL;2023;POINT (-43.9620975 -19.8256909);4
V.TAL;2023-10-06 00:25:00;OUTUBRO/2023;04/2023;RUA AZALEIA BRANCA 40, HAVAI;OESTE;2023;POINT (-43.9147465135484 -19.8610894650377);4
V.TAL;2023-10-06 00:25:00;OUTUBRO/2023;04/2023;RUA AZALEIA BRANCA 40, HAVAI;OESTE;2023;POINT (-44.00280111 -19.89625822);4
V.TAL;2023-10-06 01:26:00;OUTUBRO/2023;04/2023;RUA FORMIGA 421, LAGOINHA;NOROESTE;2023;POINT (-43.94898306 -19.87147451);4
V.TAL;2023-10-06 01:26:00;OUTUBRO/2023;04/2023;RUA FORMIGA 421, LAGOINHA;NOROESTE;2023;POINT (-43.9713228 -19.9501275);4
CLARO;2023-10-06 03:00:00;OUTUBRO/2023;04/2023;RUA CONEGO SANTA APOLONIA 106, CACHOEIRINHA;NORDESTE;2023;POINT (-43.9145695 -19.8610372);4
CLARO;2023-10-06 03:00:00;OUTUBRO/2023;04/2023;RUA CONEGO SANTA APOLONIA 106, CACHOEIRINHA;NORDESTE;2023;POINT (-44.00280111 -19.89625822);4
CLARO;2023-10-06 03:15:00;OUTUBRO/2023;04/2023;RUA ANGUSTURA 210, SERRA;CENTRO-SUL;2023;POINT (-43.91881326 -19.91312156);4
CLARO;2023-10-06 03:15:00;OUTUBRO/2023;04/2023;RUA ANGUSTURA 210, SERRA;CENTRO-SUL;2023;POINT (-43.9144134 -19.8323308);4
V.TAL;2023-10-06 03:18:00;OUTUBRO/2023;04/2023;RUA JOSE CUSTODIO DOS SANTOS 228, LAGOA;VENDA NOVA;2023;POINT (-43.9144134 -19.8323308);4
V.TAL;2023-10-06 03:18:00;OUTUBRO/2023;04/2023;RUA JOSE CUSTODIO DOS SANTOS 228, LAGOA;VENDA NOVA;2023;POINT (-43.91881326 -19.91312156);4
CLARO;2023-10-06 05:39:00;OUTUBRO/2023;04/2023;AVENIDA HENRIQUE DINIZ 27, NOVA CACHOEIRINHA;NOROESTE;2023;POINT (-43.929864422312 -19.8968304370939);4
CLARO;2023-10-06 05:39:00;OUTUBRO/2023;04/2023;AVENIDA HENRIQUE DINIZ 27, NOVA CACHOEIRINHA;NOROESTE;2023;POINT (-43.9713228 -19.9501275);4
V.TAL;2023-10-07 01:32:00;OUTUBRO/2023;04/2023;AVENIDA PRESIDENTE ANTONIO CARLOS 82, LAGOINHA;NOROESTE;2023;POINT (-43.94898306 -19.87147451);4
V.TAL;2023-10-07 01:32:00;OUTUBRO/2023;04/2023;AVENIDA PRESIDENTE ANTONIO CARLOS 82, LAGOINHA;NOROESTE;2023;POINT (-43.9037399 -19.9237414);4
CLARO;2023-10-07 01:38:00;OUTUBRO/2023;04/2023;RUA LUIZ PECANHA 214, SANTA CRUZ;NORDESTE;2023;POINT (-43.9037399 -19.9237414);4
CLARO;2023-10-07 01:38:00;OUTUBRO/2023;04/2023;RUA LUIZ PECANHA 214, SANTA CRUZ;NORDESTE;2023;POINT (-43.99938682 -19.82088596);4
CLARO;2023-10-07 03:00:00;OUTUBRO/2023;04/2023;RUA SANTO IDELFONSO 569, APARECIDA SETIMA SECAO;NOROESTE;2023;POINT (-43.8962753 -19.8653217);4
CLARO;2023-10-07 03:00:00;OUTUBRO/2023;04/2023;RUA SANTO IDELFONSO 569, APARECIDA SETIMA SECAO;NOROESTE;2023;POINT (-43.99938682 -19.82088596);4
V.TAL;2023-10-07 03:18:00;OUTUBRO/2023;04/2023;RUA MANOEL MACEDO 29, SAO CRISTOVAO;NORDESTE;2023;POINT (-43.8962753 -19.8653217);4
V.TAL;2023-10-07 03:18:00;OUTUBRO/2023;04/2023;RUA MANOEL MACEDO 29, SAO CRISTOVAO;NORDESTE;2023;POINT (-43.94062056 -19.85041488);4
SICOP;2023-10-07 05:49:00;OUTUBRO/2023;04/2023;RUA LUIZ PECANHA 184, Santa Cruz;NORDESTE;2023;POINT (-43.9954404860564 -19.9582214425976);4
VIVO;2023-10-07 16:12:00;OUTUBRO/2023;04/2023;RUA ALOISIO DE AZEVEDO 140, SANTA MONICA;VENDA NOVA;2023;POINT (-43.94062056 -19.85041488);4
VIVO;2023-10-07 16:12:00;OUTUBRO/2023;04/2023;RUA ALOISIO DE AZEVEDO 140, SANTA MONICA;VENDA NOVA;2023;POINT (-43.9730142 -19.9069684);4
CLARO;2023-10-07 23:20:00;OUTUBRO/2023;04/2023;RUA PIUM-I 195, CRUZEIRO;CENTRO-SUL;2023;POINT (-43.99459445 -19.93792024);4
CLARO;2023-10-07 23:20:00;OUTUBRO/2023;04/2023;RUA PIUM-I 195, CRUZEIRO;CENTRO-SUL;2023;POINT (-43.9730142 -19.9069684);4
V.TAL;2023-10-08 00:55:00;OUTUBRO/2023;04/2023;RUA ANTONIO EUSTAQUIO PIAZZA 2773, TIROL;BARREIRO;2023;POINT (-43.9082295 -19.9064894);4
V.TAL;2023-10-08 00:55:00;OUTUBRO/2023;04/2023;RUA ANTONIO EUSTAQUIO PIAZZA 2773, TIROL;BARREIRO;2023;POINT (-43.99459445 -19.93792024);4
V.TAL;2023-10-08 03:26:00;OUTUBRO/2023;04/2023;RUA FREI ORLANDO 747, CAICARAS;NOROESTE;2023;POINT (-43.9082295 -19.9064894);4
V.TAL;2023-10-08 03:26:00;OUTUBRO/2023;04/2023;RUA FREI ORLANDO 747, CAICARAS;NOROESTE;2023;POINT (-43.92101959 -19.85966866);4
CLARO;2023-10-08 04:00:00;OUTUBRO/2023;04/2023;RUA AUGUSTO JOSE DOS SANTOS 71, ESTRELA DO ORIENTE;OESTE;2023;POINT (-43.92101959 -19.85966866);4
CLARO;2023-10-08 04:00:00;OUTUBRO/2023;04/2023;RUA AUGUSTO JOSE DOS SANTOS 71, ESTRELA DO ORIENTE;OESTE;2023;POINT (-43.9729598 -19.9393997);4
SGO;2023-10-08 07:05:00;OUTUBRO/2023;04/2023;RUA DOS GUAJAJARAS 163, CENTRO;CENTRO-SUL;2023;POINT (-44.00244369 -19.98917899);4
CLARO;2023-10-08 08:00:00;OUTUBRO/2023;04/2023;RUA TENENTE GARRO 455, SANTA EFIGENIA;LESTE;2023;POINT (-43.89508567 -19.89248351);4
CLARO;2023-10-08 08:00:00;OUTUBRO/2023;04/2023;RUA TENENTE GARRO 455, SANTA EFIGENIA;LESTE;2023;POINT (-43.9729598 -19.9393997);4
CLARO;2023-10-08 21:50:00;OUTUBRO/2023;04/2023;RUA MINAS NOVAS 33, CRUZEIRO;CENTRO-SUL;2023;POINT (-43.89508567 -19.89248351);4
CLARO;2023-10-08 21:50:00;OUTUBRO/2023;04/2023;RUA MINAS NOVAS 33, CRUZEIRO;CENTRO-SUL;2023;POINT (-43.94675624 -19.92254166);4
V.TAL;2023-10-09 01:28:00;OUTUBRO/2023;04/2023;RUA APOLO OITO 243, ATILA DE PAIVA;BARREIRO;2023;POINT (-43.9467230302106 -19.9225304862513);4
V.TAL;2023-10-09 01:28:00;OUTUBRO/2023;04/2023;RUA APOLO OITO 243, ATILA DE PAIVA;BARREIRO;2023;POINT (-43.99250262 -19.93553411);4
SICOP;2023-10-09 07:33:00;OUTUBRO/2023;04/2023;RUA AUGUSTO JOSE DOS SANTOS 71, Estrela do Oriente;OESTE;2023;POINT (-43.9287107938008 -19.9216311814074);4
VIVO;2023-10-09 09:38:00;OUTUBRO/2023;04/2023;AVENIDA CACHOEIRINHA 626, SANTA CRUZ;NORDESTE;2023;POINT (-43.9199191 -19.9388489);4
VIVO;2023-10-09 09:38:00;OUTUBRO/2023;04/2023;AVENIDA CACHOEIRINHA 626, SANTA CRUZ;NORDESTE;2023;POINT (-43.99250262 -19.93553411);4
VIVO;2023-10-09 09:43:00;OUTUBRO/2023;04/2023;RUA DOS FERROVIARIOS 144, HORTO FLORESTAL;LESTE;2023;POINT (-43.95279694 -19.82353256);4
VIVO;2023-10-09 09:43:00;OUTUBRO/2023;04/2023;RUA DOS FERROVIARIOS 144, HORTO FLORESTAL;LESTE;2023;POINT (-43.9199191 -19.9388489);4
VIVO;2023-10-09 09:49:00;OUTUBRO/2023;04/2023;RUA SIMOES E SILVA 11, SANTA CRUZ;NORDESTE;2023;POINT (-43.9492722 -19.9367763);4
VIVO;2023-10-09 09:49:00;OUTUBRO/2023;04/2023;RUA SIMOES E SILVA 11, SANTA CRUZ;NORDESTE;2023;POINT (-43.92243724 -19.93934988);4
V.TAL;2023-10-10 01:19:00;OUTUBRO/2023;04/2023;RUA ANTONIO EUSTAQUIO PIAZZA 0, TIROL;BARREIRO;2023;POINT (-43.9492722 -19.9367763);4
V.TAL;2023-10-10 01:19:00;OUTUBRO/2023;04/2023;RUA ANTONIO EUSTAQUIO PIAZZA 0, TIROL;BARREIRO;2023;POINT (-43.88052702 -19.85869639);4
V.TAL;2023-10-10 02:56:00;OUTUBRO/2023;04/2023;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK 258, SANTA MARIA;OESTE;2023;POINT (-43.8950818 -19.8934465);4
V.TAL;2023-10-10 02:56:00;OUTUBRO/2023;04/2023;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK 258, SANTA MARIA;OESTE;2023;POINT (-43.88052702 -19.85869639);4
CLARO;2023-10-10 03:00:00;OUTUBRO/2023;04/2023;RUA INTENDENTE CAMARA 135, LIBERDADE;PAMPULHA;2023;POINT (-43.8950818 -19.8934465);4
CLARO;2023-10-10 03:00:00;OUTUBRO/2023;04/2023;RUA INTENDENTE CAMARA 135, LIBERDADE;PAMPULHA;2023;POINT (-43.90851468 -19.91138588);4
V.TAL;2023-10-10 05:29:00;OUTUBRO/2023;04/2023;AVENIDA CARAVELAS 248, VERA CRUZ;LESTE;2023;POINT (-43.9228148804307 -19.9349446180574);4
V.TAL;2023-10-10 05:29:00;OUTUBRO/2023;04/2023;AVENIDA CARAVELAS 248, VERA CRUZ;LESTE;2023;POINT (-43.94063879 -19.90172506);4
SGO;2023-10-10 08:07:00;OUTUBRO/2023;04/2023;AVENIDA ABILIO MACHADO 1252, INCONFIDENCIA;NOROESTE;2023;POINT (-43.94246251 -19.87551766);4
VIVO;2023-10-10 09:08:00;OUTUBRO/2023;04/2023;RUA CONSELHEIRO CUNHA DE FIGUEIREDO 79, SALGADO FILHO;OESTE;2023;POINT (-43.9223726332995 -19.9388511914833);4
VIVO;2023-10-10 09:08:00;OUTUBRO/2023;04/2023;RUA CONSELHEIRO CUNHA DE FIGUEIREDO 79, SALGADO FILHO;OESTE;2023;POINT (-43.94063879 -19.90172506);4
VIVO;2023-10-10 09:13:00;OUTUBRO/2023;04/2023;RUA GUMERCINDO COUTO E SILVA 487, ITAPOA;PAMPULHA;2023;POINT (-43.93077 -19.8749554);4
VIVO;2023-10-10 09:13:00;OUTUBRO/2023;04/2023;RUA GUMERCINDO COUTO E SILVA 487, ITAPOA;PAMPULHA;2023;POINT (-43.9085900423892 -19.9112510603113);4
VIVO;2023-10-10 09:19:00;OUTUBRO/2023;04/2023;RUA TREMEDAL 205, CARLOS PRATES;NOROESTE;2023;POINT (-43.88388825 -19.84930491);4
VIVO;2023-10-10 09:19:00;OUTUBRO/2023;04/2023;RUA TREMEDAL 205, CARLOS PRATES;NOROESTE;2023;POINT (-43.93077 -19.8749554);4
VIVO;2023-10-10 09:21:00;OUTUBRO/2023;04/2023;RUA DOS UAICAS 356, SANTA MONICA;VENDA NOVA;2023;POINT (-43.9195453505874 -19.9250868678319);4
VIVO;2023-10-10 09:21:00;OUTUBRO/2023;04/2023;RUA DOS UAICAS 356, SANTA MONICA;VENDA NOVA;2023;POINT (-43.88388825 -19.84930491);4
V.TAL;2023-10-11 01:32:00;OUTUBRO/2023;04/2023;RUA TENENTE GARRO 425, SANTA EFIGENIA;LESTE;2023;POINT (-43.9473811191691 -19.9379819110985);4
V.TAL;2023-10-11 01:32:00;OUTUBRO/2023;04/2023;RUA TENENTE GARRO 425, SANTA EFIGENIA;LESTE;2023;POINT (-43.95839622 -19.88879306);4
CLARO;2023-10-11 02:22:00;OUTUBRO/2023;04/2023;RUA DOMICIO GABRIEL DE VASCONCELOS 20, VALE DO JATOBA;BARREIRO;2023;POINT (-43.95839622 -19.88879306);4
CLARO;2023-10-11 02:22:00;OUTUBRO/2023;04/2023;RUA DOMICIO GABRIEL DE VASCONCELOS 20, VALE DO JATOBA;BARREIRO;2023;POINT (-43.9197611810307 -19.9252104146879);4
CLARO;2023-10-11 03:00:00;OUTUBRO/2023;04/2023;RUA BELMIRO BRAGA 199, CAICARAS;NOROESTE;2023;POINT (-43.96600942 -19.84117097);4
CLARO;2023-10-11 03:00:00;OUTUBRO/2023;04/2023;RUA BELMIRO BRAGA 199, CAICARAS;NOROESTE;2023;POINT (-43.9197611810307 -19.9252104146879);4
VIVO;2023-10-11 17:14:00;OUTUBRO/2023;04/2023;RUA PROFESSOR TRISTAO DA CUNHA 224, PLANALTO;NORTE;2023;POINT (-43.96600942 -19.84117097);4
VIVO;2023-10-11 17:14:00;OUTUBRO/2023;04/2023;RUA PROFESSOR TRISTAO DA CUNHA 224, PLANALTO;NORTE;2023;POINT (-43.9472480416414 -19.9379237946035);4
VIVO;2023-10-11 17:17:00;OUTUBRO/2023;04/2023;RUA AUGUSTO MOREIRA 192, SANTA AMELIA;PAMPULHA;2023;POINT (-43.9472480416414 -19.9379237946035);4
VIVO;2023-10-11 17:17:00;OUTUBRO/2023;04/2023;RUA AUGUSTO MOREIRA 192, SANTA AMELIA;PAMPULHA;2023;POINT (-43.89485152 -19.89942662);4
VIVO;2023-10-11 17:19:00;OUTUBRO/2023;04/2023;RUA NICOLINA PACHECO 450, MARIA VIRGINIA;NORDESTE;2023;POINT (-43.89485152 -19.89942662);4
VIVO;2023-10-11 17:19:00;OUTUBRO/2023;04/2023;RUA NICOLINA PACHECO 450, MARIA VIRGINIA;NORDESTE;2023;POINT (-43.9338508 -19.9546722);4
VIVO;2023-10-11 17:21:00;OUTUBRO/2023;04/2023;RUA TEOFILO CASTILHO 70, ITAIPU;BARREIRO;2023;POINT (-43.9338508 -19.9546722);4
VIVO;2023-10-11 17:21:00;OUTUBRO/2023;04/2023;RUA TEOFILO CASTILHO 70, ITAIPU;BARREIRO;2023;POINT (-43.90047021 -19.90308087);4
V.TAL;2023-10-12 00:33:00;OUTUBRO/2023;04/2023;AVENIDA GOVERNADOR BENEDICTO VALLADARES 531, JARDINOPOLIS;OESTE;2023;POINT (-43.9242486 -19.9391889);4
V.TAL;2023-10-12 00:33:00;OUTUBRO/2023;04/2023;AVENIDA GOVERNADOR BENEDICTO VALLADARES 531, JARDINOPOLIS;OESTE;2023;POINT (-43.90047021 -19.90308087);4
CLARO;2023-10-12 00:59:00;OUTUBRO/2023;04/2023;RUA CONSELHEIRO BARBOSA 134, SANTA TEREZA;LESTE;2023;POINT (-43.9242486 -19.9391889);4
CLARO;2023-10-12 00:59:00;OUTUBRO/2023;04/2023;RUA CONSELHEIRO BARBOSA 134, SANTA TEREZA;LESTE;2023;POINT (-43.96169162 -19.85435772);4
V.TAL;2023-10-12 01:32:00;OUTUBRO/2023;04/2023;RUA CANTAGALO 367, APARECIDA;NOROESTE;2023;POINT (-43.96169162 -19.85435772);4
V.TAL;2023-10-12 01:32:00;OUTUBRO/2023;04/2023;RUA CANTAGALO 367, APARECIDA;NOROESTE;2023;POINT (-43.9648831 -19.8349645);4
