origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry;trimestre
OI;2023-04-03 12:48:00;ABRIL/2023;02/2023;RUA DOS GEOLOGOS 130, MANACAS;PAMPULHA;2023;POINT (-43.92503027 -19.90534991);2
OI;2023-04-03 12:48:00;ABRIL/2023;02/2023;RUA DOS GEOLOGOS 130, MANACAS;PAMPULHA;2023;POINT (-43.9416614 -19.93098997);2
VIVO;2023-04-03 13:09:00;ABRIL/2023;02/2023;AVENIDA DO CONTORNO 9545, PRADO;OESTE;2023;POINT (-43.927727 -19.90835583);2
VIVO;2023-04-03 13:09:00;ABRIL/2023;02/2023;AVENIDA DO CONTORNO 9545, PRADO;OESTE;2023;POINT (-43.91260958 -19.86126292);2
VIVO;2023-04-03 14:58:00;ABRIL/2023;02/2023;RUA JULIO DE CASTILHO 870, CINQUENTENARIO;OESTE;2023;POINT (-43.92528231 -19.83379246);2
VIVO;2023-04-03 14:58:00;ABRIL/2023;02/2023;RUA JULIO DE CASTILHO 870, CINQUENTENARIO;OESTE;2023;POINT (-43.92536552 -19.91110221);2
OI;2023-04-03 15:32:00;ABRIL/2023;02/2023;AVENIDA OLINTO MEIRELES 2617C, MILIONARIOS;BARREIRO;2023;POINT (-43.92536552 -19.91110221);2
OI;2023-04-03 15:32:00;ABRIL/2023;02/2023;AVENIDA OLINTO MEIRELES 2617C, MILIONARIOS;BARREIRO;2023;POINT (-43.92528231 -19.83379246);2
OI;2023-04-03 16:43:00;ABRIL/2023;02/2023;RUA COLETORA 253, VILA PINHO;BARREIRO;2023;POINT (-43.91260958 -19.86126292);2
OI;2023-04-03 16:43:00;ABRIL/2023;02/2023;RUA COLETORA 253, VILA PINHO;BARREIRO;2023;POINT (-43.927727 -19.90835583);2
SICOP;2023-04-03 18:43:00;ABRIL/2023;02/2023;RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO 105, Nazaré;NORDESTE;2023;POINT (-43.9511041733802 -19.8839441493306);2
VIVO;2023-04-04 09:17:00;ABRIL/2023;02/2023;RUA MANOEL SABINO NOGUEIRA 246, PALMARES;NORDESTE;2023;POINT (-43.940808 -19.91287242);2
VIVO;2023-04-04 09:17:00;ABRIL/2023;02/2023;RUA MANOEL SABINO NOGUEIRA 246, PALMARES;NORDESTE;2023;POINT (-44.03629043 -20.0209784);2
OI;2023-04-04 11:22:00;ABRIL/2023;02/2023;RUA JOSE CAMBRAIA DO NASCIMENTO 112, HAVAI;OESTE;2023;POINT (-43.95140376 -19.9259024);2
OI;2023-04-04 11:22:00;ABRIL/2023;02/2023;RUA JOSE CAMBRAIA DO NASCIMENTO 112, HAVAI;OESTE;2023;POINT (-44.03629043 -20.0209784);2
OI;2023-04-04 12:11:00;ABRIL/2023;02/2023;RUA SAO JOAO DE MERITI 166, PILAR;BARREIRO;2023;POINT (-43.93680812 -19.94707596);2
OI;2023-04-04 12:11:00;ABRIL/2023;02/2023;RUA SAO JOAO DE MERITI 166, PILAR;BARREIRO;2023;POINT (-43.90923874 -19.92419841);2
VIVO;2023-04-04 17:47:00;ABRIL/2023;02/2023;RUA PROFESSOR MARIO CASASSANTA 149, CARLOS PRATES;NOROESTE;2023;POINT (-43.93893628 -19.91336128);2
VIVO;2023-04-04 17:47:00;ABRIL/2023;02/2023;RUA PROFESSOR MARIO CASASSANTA 149, CARLOS PRATES;NOROESTE;2023;POINT (-43.90923874 -19.92419841);2
VIVO;2023-04-05 00:00:00;ABRIL/2023;02/2023;AVENIDA CRISTIANO MACHADO 1894, COLEGIO BATISTA;LESTE;2023;POINT (-43.9456011074726 -19.9130972455644);2
VIVO;2023-04-05 00:00:00;ABRIL/2023;02/2023;AVENIDA CRISTIANO MACHADO 1894, COLEGIO BATISTA;LESTE;2023;POINT (-43.93893628 -19.91336128);2
CLARO;2023-04-05 00:02:00;ABRIL/2023;02/2023;AVENIDA PORTUGAL 5079, JARDIM ATLANTICO;PAMPULHA;2023;POINT (-43.95669048 -19.94495801);2
CLARO;2023-04-05 00:02:00;ABRIL/2023;02/2023;AVENIDA PORTUGAL 5079, JARDIM ATLANTICO;PAMPULHA;2023;POINT (-43.98024312 -19.82281028);2
VIVO;2023-04-05 08:58:00;ABRIL/2023;02/2023;RUA JAGUARIBE 800, CONCORDIA;NORDESTE;2023;POINT (-43.98024312 -19.82281028);2
VIVO;2023-04-05 08:58:00;ABRIL/2023;02/2023;RUA JAGUARIBE 800, CONCORDIA;NORDESTE;2023;POINT (-43.99319337 -19.94751415);2
OI;2023-04-05 09:11:00;ABRIL/2023;02/2023;RUA PINTOR RUGENDAS 30, LAJEDO;NORTE;2023;POINT (-43.9247298 -19.93282055);2
OI;2023-04-05 09:11:00;ABRIL/2023;02/2023;RUA PINTOR RUGENDAS 30, LAJEDO;NORTE;2023;POINT (-43.99319337 -19.94751415);2
OI;2023-04-05 10:18:00;ABRIL/2023;02/2023;RUA ROMEU ROSA RIBEIRO 1, MANGUEIRAS;BARREIRO;2023;POINT (-44.03573812 -19.98738839);2
OI;2023-04-05 10:18:00;ABRIL/2023;02/2023;RUA ROMEU ROSA RIBEIRO 1, MANGUEIRAS;BARREIRO;2023;POINT (-43.9247298 -19.93282055);2
OI;2023-04-05 12:19:00;ABRIL/2023;02/2023;BECO SAO JOSE 36, VILA MADRE GERTRUDES I;OESTE;2023;POINT (-43.99663514 -19.81687775);2
OI;2023-04-05 12:19:00;ABRIL/2023;02/2023;BECO SAO JOSE 36, VILA MADRE GERTRUDES I;OESTE;2023;POINT (-44.03573812 -19.98738839);2
OI;2023-04-05 14:47:00;ABRIL/2023;02/2023;RUA COLETORA 253, VILA PINHO;BARREIRO;2023;POINT (-43.99663514 -19.81687775);2
OI;2023-04-05 14:47:00;ABRIL/2023;02/2023;RUA COLETORA 253, VILA PINHO;BARREIRO;2023;POINT (-43.94733186 -19.92986344);2
VIVO;2023-04-05 16:21:00;ABRIL/2023;02/2023;RUA JACQUES LUCIANO 237, SAGRADA FAMILIA;LESTE;2023;POINT (-44.00299053 -19.90510288);2
VIVO;2023-04-05 16:21:00;ABRIL/2023;02/2023;RUA JACQUES LUCIANO 237, SAGRADA FAMILIA;LESTE;2023;POINT (-43.94733186 -19.92986344);2
CLARO;2023-04-06 01:56:00;ABRIL/2023;02/2023;RUA JULIO PEREIRA DA SILVA 293, CIDADE NOVA;NORDESTE;2023;POINT (-44.00299053 -19.90510288);2
CLARO;2023-04-06 01:56:00;ABRIL/2023;02/2023;RUA JULIO PEREIRA DA SILVA 293, CIDADE NOVA;NORDESTE;2023;POINT (-43.94632507 -19.97656619);2
CLARO;2023-04-06 02:00:00;ABRIL/2023;02/2023;RUA ANTONIO EUSTAQUIO PIAZZA 2517, TIROL;BARREIRO;2023;POINT (-43.98116831 -19.84030765);2
CLARO;2023-04-06 02:00:00;ABRIL/2023;02/2023;RUA ANTONIO EUSTAQUIO PIAZZA 2517, TIROL;BARREIRO;2023;POINT (-43.96874388 -19.95351342);2
SGO;2023-04-06 06:13:00;ABRIL/2023;02/2023;AVENIDA AUGUSTO DE LIMA 1366, BARRO PRETO;CENTRO-SUL;2023;POINT (-43.93987438 -19.80878869);2
SGO;2023-04-06 06:24:00;ABRIL/2023;02/2023;AVENIDA ELIAS ANTONIO ISSA 85, LETICIA;VENDA NOVA;2023;POINT (-44.01001203 -19.94811072);2
SICOP;2023-04-06 06:51:00;ABRIL/2023;02/2023;AVENIDA AUGUSTO DE LIMA 1459, Barro Preto;CENTRO-SUL;2023;POINT (-43.9672143599653 -19.8397966722447);2
SGO;2023-04-06 06:52:00;ABRIL/2023;02/2023;AVENIDA AUGUSTO DE LIMA 1459, BARRO PRETO;CENTRO-SUL;2023;POINT (-44.01001203 -19.94811072);2
OI;2023-04-06 09:32:00;ABRIL/2023;02/2023;AVENIDA WALDYR SOEIRO EMRICH 4440, OLARIA;BARREIRO;2023;POINT (-43.96874388 -19.95351342);2
OI;2023-04-06 09:32:00;ABRIL/2023;02/2023;AVENIDA WALDYR SOEIRO EMRICH 4440, OLARIA;BARREIRO;2023;POINT (-43.98116831 -19.84030765);2
OI;2023-04-06 09:53:00;ABRIL/2023;02/2023;RUA ALEM PARAIBA 460, LAGOINHA;NOROESTE;2023;POINT (-43.9651924 -19.95860218);2
OI;2023-04-06 09:53:00;ABRIL/2023;02/2023;RUA ALEM PARAIBA 460, LAGOINHA;NOROESTE;2023;POINT (-43.92257397 -19.86031449);2
VIVO;2023-04-06 10:01:00;ABRIL/2023;02/2023;AVENIDA AFONSO PENA 3678, CENTRO;CENTRO-SUL;2023;POINT (-43.9651924 -19.95860218);2
VIVO;2023-04-06 10:01:00;ABRIL/2023;02/2023;AVENIDA AFONSO PENA 3678, CENTRO;CENTRO-SUL;2023;POINT (-43.92257397 -19.86031449);2
OI;2023-04-06 10:10:00;ABRIL/2023;02/2023;RUA VINTE E OITO DE SETEMBRO 345, ESPLANADA;LESTE;2023;POINT (-44.00177556 -19.91299985);2
OI;2023-04-06 10:10:00;ABRIL/2023;02/2023;RUA VINTE E OITO DE SETEMBRO 345, ESPLANADA;LESTE;2023;POINT (-43.9800491492793 -19.8406466210296);2
VIVO;2023-04-06 10:43:00;ABRIL/2023;02/2023;RUA VERISSIMO GUIMARAES 42, LINDEIA;BARREIRO;2023;POINT (-43.94587228 -19.90189761);2
VIVO;2023-04-06 10:43:00;ABRIL/2023;02/2023;RUA VERISSIMO GUIMARAES 42, LINDEIA;BARREIRO;2023;POINT (-44.00177556 -19.91299985);2
CLARO;2023-04-06 11:00:00;ABRIL/2023;02/2023;RUA ARTUR DE CASTRO CUNHA 323, ACAIACA;NORDESTE;2023;POINT (-43.95060718 -19.94640028);2
CLARO;2023-04-06 11:00:00;ABRIL/2023;02/2023;RUA ARTUR DE CASTRO CUNHA 323, ACAIACA;NORDESTE;2023;POINT (-43.95100431 -19.91985176);2
OI;2023-04-06 11:27:00;ABRIL/2023;02/2023;AVENIDA JOAO ROLLA FILHO 607, DIAMANTE;BARREIRO;2023;POINT (-43.95100431 -19.91985176);2
OI;2023-04-06 11:27:00;ABRIL/2023;02/2023;AVENIDA JOAO ROLLA FILHO 607, DIAMANTE;BARREIRO;2023;POINT (-43.98130082 -19.94962719);2
OI;2023-04-06 12:45:00;ABRIL/2023;02/2023;RUA CRUZEIRO 15, CONJUNTO TAQUARIL;LESTE;2023;POINT (-43.97677236 -19.80598272);2
OI;2023-04-06 12:45:00;ABRIL/2023;02/2023;RUA CRUZEIRO 15, CONJUNTO TAQUARIL;LESTE;2023;POINT (-43.98130082 -19.94962719);2
VIVO;2023-04-06 14:36:00;ABRIL/2023;02/2023;RUA PORTO ALEGRE 142, CARLOS PRATES;NOROESTE;2023;POINT (-43.97677236 -19.80598272);2
VIVO;2023-04-06 14:36:00;ABRIL/2023;02/2023;RUA PORTO ALEGRE 142, CARLOS PRATES;NOROESTE;2023;POINT (-43.9369241 -19.93636343);2
CLARO;2023-04-07 03:00:00;ABRIL/2023;02/2023;RUA GENOVEVA DE SOUZA 1428, SAGRADA FAMILIA;LESTE;2023;POINT (-43.90510662 -19.91693647);2
CLARO;2023-04-07 03:00:00;ABRIL/2023;02/2023;RUA GENOVEVA DE SOUZA 1428, SAGRADA FAMILIA;LESTE;2023;POINT (-43.9181618240939 -19.871201929207);2
CLARO;2023-04-08 07:00:00;ABRIL/2023;02/2023;RUA MAJOR DELFINO DE PAULA 1755, SAO FRANCISCO;PAMPULHA;2023;POINT (-43.9980879184807 -19.803149684906);2
CLARO;2023-04-08 07:00:00;ABRIL/2023;02/2023;RUA MAJOR DELFINO DE PAULA 1755, SAO FRANCISCO;PAMPULHA;2023;POINT (-43.90510662 -19.91693647);2
OI;2023-04-08 08:45:00;ABRIL/2023;02/2023;RUA BONFIM 925, BONFIM;NOROESTE;2023;POINT (-43.95485744 -19.8895037);2
OI;2023-04-08 08:45:00;ABRIL/2023;02/2023;RUA BONFIM 925, BONFIM;NOROESTE;2023;POINT (-43.91976566 -19.94459336);2
CLARO;2023-04-08 12:00:00;ABRIL/2023;02/2023;RUA MARILDA 116, ARAGUAIA;BARREIRO;2023;POINT (-43.95485744 -19.8895037);2
CLARO;2023-04-08 12:00:00;ABRIL/2023;02/2023;RUA MARILDA 116, ARAGUAIA;BARREIRO;2023;POINT (-43.9596980146946 -19.9723955205343);2
VIVO;2023-04-08 13:39:00;ABRIL/2023;02/2023;RUA SOARES NOGUEIRA 636, CAMARGOS;OESTE;2023;POINT (-43.99403817 -19.93630825);2
VIVO;2023-04-08 13:39:00;ABRIL/2023;02/2023;RUA SOARES NOGUEIRA 636, CAMARGOS;OESTE;2023;POINT (-43.9455558004791 -19.9013528383277);2
SICOP;2023-04-08 17:59:00;ABRIL/2023;02/2023;RUA ANISIO TEIXEIRA SILVA 10, Aparecida Sétima Seção;NOROESTE;2023;POINT (-43.9748196041436 -19.929790328138);2
CLARO;2023-04-08 21:50:00;ABRIL/2023;02/2023;RUA JOSE JOAQUIM DOS SANTOS 637, CEU AZUL;VENDA NOVA;2023;POINT (-44.03860987 -20.00796555);2
CLARO;2023-04-08 21:50:00;ABRIL/2023;02/2023;RUA JOSE JOAQUIM DOS SANTOS 637, CEU AZUL;VENDA NOVA;2023;POINT (-43.99403817 -19.93630825);2
CLARO;2023-04-08 21:55:00;ABRIL/2023;02/2023;RUA MACOM LAURO DE OLIVEIRA 67, CEU AZUL;VENDA NOVA;2023;POINT (-43.92167575 -19.92218795);2
CLARO;2023-04-08 21:55:00;ABRIL/2023;02/2023;RUA MACOM LAURO DE OLIVEIRA 67, CEU AZUL;VENDA NOVA;2023;POINT (-44.03860987 -20.00796555);2
CLARO;2023-04-09 05:00:00;ABRIL/2023;02/2023;AVENIDA NOSSA SENHORA DE FATIMA 1972, CARLOS PRATES;NOROESTE;2023;POINT (-43.94439922 -19.89839107);2
CLARO;2023-04-09 05:00:00;ABRIL/2023;02/2023;AVENIDA NOSSA SENHORA DE FATIMA 1972, CARLOS PRATES;NOROESTE;2023;POINT (-43.89822051 -19.84809372);2
CLARO;2023-04-09 05:30:00;ABRIL/2023;02/2023;RUA DORESOPOLIS 676, FERNAO DIAS;NORDESTE;2023;POINT (-43.92167575 -19.92218795);2
CLARO;2023-04-09 05:30:00;ABRIL/2023;02/2023;RUA DORESOPOLIS 676, FERNAO DIAS;NORDESTE;2023;POINT (-43.94439922 -19.89839107);2
SICOP;2023-04-10 02:20:00;ABRIL/2023;02/2023;AVENIDA PRESIDENTE ANTONIO CARLOS 1560, Cachoeirinha;NORDESTE;2023;POINT (-43.9483136133281 -19.8967543750622);2
CLARO;2023-04-10 04:00:00;ABRIL/2023;02/2023;RUA S DOIS 455, PONGELUPE;BARREIRO;2023;POINT (-43.89842401 -19.8681967);2
CLARO;2023-04-10 04:00:00;ABRIL/2023;02/2023;RUA S DOIS 455, PONGELUPE;BARREIRO;2023;POINT (-43.89822051 -19.84809372);2
CLARO;2023-04-10 05:00:00;ABRIL/2023;02/2023;RUA PSI 210, CAICARAS;NOROESTE;2023;POINT (-43.97954608 -19.96724917);2
CLARO;2023-04-10 05:00:00;ABRIL/2023;02/2023;RUA PSI 210, CAICARAS;NOROESTE;2023;POINT (-43.89842401 -19.8681967);2
SGO;2023-04-10 07:23:00;ABRIL/2023;02/2023;AVENIDA DO CONTORNO 2500, SANTA EFIGENIA;CENTRO-SUL;2023;POINT (-44.04545068 -19.98770602);2
VIVO;2023-04-10 08:56:00;ABRIL/2023;02/2023;RUA CORONEL SEVERIANO 431, ARAGUAIA;BARREIRO;2023;POINT (-43.94716356 -19.88161528);2
VIVO;2023-04-10 08:56:00;ABRIL/2023;02/2023;RUA CORONEL SEVERIANO 431, ARAGUAIA;BARREIRO;2023;POINT (-43.97954608 -19.96724917);2
OI;2023-04-10 09:24:00;ABRIL/2023;02/2023;AVENIDA DOS ESPORTES 653, PADRE EUSTAQUIO;NOROESTE;2023;POINT (-43.94716356 -19.88161528);2
OI;2023-04-10 09:24:00;ABRIL/2023;02/2023;AVENIDA DOS ESPORTES 653, PADRE EUSTAQUIO;NOROESTE;2023;POINT (-43.9077276 -19.88925959);2
VIVO;2023-04-10 09:35:00;ABRIL/2023;02/2023;RUA CANA DA INDIA 220, LINDEIA;BARREIRO;2023;POINT (-43.93233912 -19.87243431);2
VIVO;2023-04-10 09:35:00;ABRIL/2023;02/2023;RUA CANA DA INDIA 220, LINDEIA;BARREIRO;2023;POINT (-43.9077276 -19.88925959);2
OI;2023-04-10 09:53:00;ABRIL/2023;02/2023;RUA VINTE E CINCO DE AGOSTO 259, APARECIDA;NOROESTE;2023;POINT (-43.97247135 -19.82562069);2
OI;2023-04-10 09:53:00;ABRIL/2023;02/2023;RUA VINTE E CINCO DE AGOSTO 259, APARECIDA;NOROESTE;2023;POINT (-43.93233912 -19.87243431);2
OI;2023-04-10 10:44:00;ABRIL/2023;02/2023;RUA CINCO 47, CONJUNTO BONSUCESSO;BARREIRO;2023;POINT (-43.97247135 -19.82562069);2
OI;2023-04-10 10:44:00;ABRIL/2023;02/2023;RUA CINCO 47, CONJUNTO BONSUCESSO;BARREIRO;2023;POINT (-44.00222287 -20.00151274);2
VIVO;2023-04-10 11:31:00;ABRIL/2023;02/2023;RUA SAO CLEMENTE 1122, APARECIDA;NOROESTE;2023;POINT (-43.92993156 -19.91318763);2
VIVO;2023-04-10 11:31:00;ABRIL/2023;02/2023;RUA SAO CLEMENTE 1122, APARECIDA;NOROESTE;2023;POINT (-44.00222287 -20.00151274);2
VIVO;2023-04-10 11:33:00;ABRIL/2023;02/2023;RUA JEQUITAI 210, BOM JESUS;NOROESTE;2023;POINT (-43.95999295 -19.95900766);2
VIVO;2023-04-10 11:33:00;ABRIL/2023;02/2023;RUA JEQUITAI 210, BOM JESUS;NOROESTE;2023;POINT (-43.91182752 -19.92004332);2
VIVO;2023-04-10 11:34:00;ABRIL/2023;02/2023;RUA MANOEL SABINO NOGUEIRA 137, PALMARES;NORDESTE;2023;POINT (-43.95999295 -19.95900766);2
VIVO;2023-04-10 11:34:00;ABRIL/2023;02/2023;RUA MANOEL SABINO NOGUEIRA 137, PALMARES;NORDESTE;2023;POINT (-43.91182752 -19.92004332);2
VIVO;2023-04-10 11:49:00;ABRIL/2023;02/2023;RUA ALENTEJO 10, SAO FRANCISCO;PAMPULHA;2023;POINT (-43.91670192 -19.86988254);2
VIVO;2023-04-10 11:49:00;ABRIL/2023;02/2023;RUA ALENTEJO 10, SAO FRANCISCO;PAMPULHA;2023;POINT (-43.9596481129112 -19.9722626153991);2
VIVO;2023-04-10 13:49:00;ABRIL/2023;02/2023;PRACA EUCLYDES JOSE CORREA 540, SAGRADA FAMILIA;LESTE;2023;POINT (-43.95928086 -19.8568718);2
VIVO;2023-04-10 13:49:00;ABRIL/2023;02/2023;PRACA EUCLYDES JOSE CORREA 540, SAGRADA FAMILIA;LESTE;2023;POINT (-43.91670192 -19.86988254);2
OI;2023-04-10 15:18:00;ABRIL/2023;02/2023;RUA ROGERIO APARECIDO DA SILVA 210, RIBEIRO DE ABREU;NORDESTE;2023;POINT (-43.90296956 -19.82109519);2
OI;2023-04-10 15:18:00;ABRIL/2023;02/2023;RUA ROGERIO APARECIDO DA SILVA 210, RIBEIRO DE ABREU;NORDESTE;2023;POINT (-43.95928086 -19.8568718);2
VIVO;2023-04-10 15:33:00;ABRIL/2023;02/2023;AVENIDA SEBASTIAO DE BRITO 616, DONA CLARA;PAMPULHA;2023;POINT (-43.90296956 -19.82109519);2
VIVO;2023-04-10 15:33:00;ABRIL/2023;02/2023;AVENIDA SEBASTIAO DE BRITO 616, DONA CLARA;PAMPULHA;2023;POINT (-43.92167575 -19.92218795);2
OI;2023-04-10 15:39:00;ABRIL/2023;02/2023;RUA MARIA ANTONIETA FERREIRA 7, INDEPENDENCIA;BARREIRO;2023;POINT (-43.92167575 -19.92218795);2
OI;2023-04-10 15:39:00;ABRIL/2023;02/2023;RUA MARIA ANTONIETA FERREIRA 7, INDEPENDENCIA;BARREIRO;2023;POINT (-43.91635991 -19.92994098);2
VIVO;2023-04-10 15:46:00;ABRIL/2023;02/2023;RUA LUIZ CANTANHEDE 998, SANTA CRUZ;NORDESTE;2023;POINT (-43.97158444 -19.95351806);2
VIVO;2023-04-10 15:46:00;ABRIL/2023;02/2023;RUA LUIZ CANTANHEDE 998, SANTA CRUZ;NORDESTE;2023;POINT (-43.91635991 -19.92994098);2
VIVO;2023-04-10 15:54:00;ABRIL/2023;02/2023;RUA JOAO BAPTISTA VIANNA 215, TIROL;BARREIRO;2023;POINT (-44.05145595 -19.98071749);2
VIVO;2023-04-10 15:54:00;ABRIL/2023;02/2023;RUA JOAO BAPTISTA VIANNA 215, TIROL;BARREIRO;2023;POINT (-43.97158444 -19.95351806);2
VIVO;2023-04-10 15:56:00;ABRIL/2023;02/2023;RUA CRUZEIRO DO SUL 609, MIRAMAR;BARREIRO;2023;POINT (-43.89566199 -19.85289081);2
VIVO;2023-04-10 15:56:00;ABRIL/2023;02/2023;RUA CRUZEIRO DO SUL 609, MIRAMAR;BARREIRO;2023;POINT (-44.05145595 -19.98071749);2
VIVO;2023-04-10 15:58:00;ABRIL/2023;02/2023;RUA MANOEL PASSOS 511, SANTA CRUZ;NORDESTE;2023;POINT (-43.89566199 -19.85289081);2
VIVO;2023-04-10 15:58:00;ABRIL/2023;02/2023;RUA MANOEL PASSOS 511, SANTA CRUZ;NORDESTE;2023;POINT (-44.01345838 -19.99139005);2
OI;2023-04-11 09:10:00;ABRIL/2023;02/2023;RUA HILDEBRANDO DE OLIVEIRA 302, COPACABANA;VENDA NOVA;2023;POINT (-43.91425858 -19.90322942);2
OI;2023-04-11 09:10:00;ABRIL/2023;02/2023;RUA HILDEBRANDO DE OLIVEIRA 302, COPACABANA;VENDA NOVA;2023;POINT (-44.01345838 -19.99139005);2
OI;2023-04-11 10:04:00;ABRIL/2023;02/2023;RUA JOSE FELIX MARTINS 241, MANTIQUEIRA;VENDA NOVA;2023;POINT (-43.91425858 -19.90322942);2
OI;2023-04-11 10:04:00;ABRIL/2023;02/2023;RUA JOSE FELIX MARTINS 241, MANTIQUEIRA;VENDA NOVA;2023;POINT (-43.97854283 -19.8086839);2
OI;2023-04-11 10:07:00;ABRIL/2023;02/2023;RUA DAS TANGERINAS 76, VILA CLORIS;NORTE;2023;POINT (-43.9515494246203 -19.8815167862396);2
OI;2023-04-11 10:07:00;ABRIL/2023;02/2023;RUA DAS TANGERINAS 76, VILA CLORIS;NORTE;2023;POINT (-43.97854283 -19.8086839);2
OI;2023-04-11 10:24:00;ABRIL/2023;02/2023;RUA EDSON TOMAS SANTOS 505, SAO BERNARDO;NORTE;2023;POINT (-43.95185391 -19.89615274);2
OI;2023-04-11 10:24:00;ABRIL/2023;02/2023;RUA EDSON TOMAS SANTOS 505, SAO BERNARDO;NORTE;2023;POINT (-43.98144368 -19.80255889);2
VIVO;2023-04-11 10:38:00;ABRIL/2023;02/2023;RUA LADA GOMES DE OLIVEIRA 35, BRASIL INDUSTRIAL;BARREIRO;2023;POINT (-43.95185391 -19.89615274);2
VIVO;2023-04-11 10:38:00;ABRIL/2023;02/2023;RUA LADA GOMES DE OLIVEIRA 35, BRASIL INDUSTRIAL;BARREIRO;2023;POINT (-43.98144368 -19.80255889);2
