origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry;trimestre
VIVO;2024-04-15 00:00:00;ABRIL/2024;02/2024;RUA FRUTAL 21, SANTA EFIGENIA;LESTE;2024;POINT (-43.957198915067 -19.8660020258414);2
VIVO;2024-04-15 00:00:00;ABRIL/2024;02/2024;RUA FRUTAL 21, SANTA EFIGENIA;LESTE;2024;POINT (-43.95615943 -19.86572256);2
V.TAL;2024-04-15 00:09:00;ABRIL/2024;02/2024;RUA EXPEDICIONARIO JOSE ZEFERINO 647, MARIA GORETTI;NORDESTE;2024;POINT (-43.94589292 -19.88033683);2
V.TAL;2024-04-15 00:09:00;ABRIL/2024;02/2024;RUA EXPEDICIONARIO JOSE ZEFERINO 647, MARIA GORETTI;NORDESTE;2024;POINT (-43.9638425 -19.8539408);2
V.TAL;2024-04-15 01:08:00;ABRIL/2024;02/2024;RUA CASCAVEL 65, MINAS BRASIL;NOROESTE;2024;POINT (-43.9294516 -19.8389976);2
V.TAL;2024-04-15 01:08:00;ABRIL/2024;02/2024;RUA CASCAVEL 65, MINAS BRASIL;NOROESTE;2024;POINT (-43.96994449 -19.82786198);2
CLARO;2024-04-15 01:41:00;ABRIL/2024;02/2024;RUA DELEGADO RONALDO JAQUES 285, CAICARAS;NOROESTE;2024;POINT (-43.9294516 -19.8389976);2
CLARO;2024-04-15 01:41:00;ABRIL/2024;02/2024;RUA DELEGADO RONALDO JAQUES 285, CAICARAS;NOROESTE;2024;POINT (-43.96994449 -19.82786198);2
V.TAL;2024-04-15 02:28:00;ABRIL/2024;02/2024;RUA ASSUNCAO DE MARCO TEIXEIRA 58, FERNAO DIAS;NORDESTE;2024;POINT (-43.9789858006027 -19.9233171312041);2
V.TAL;2024-04-15 02:28:00;ABRIL/2024;02/2024;RUA ASSUNCAO DE MARCO TEIXEIRA 58, FERNAO DIAS;NORDESTE;2024;POINT (-43.97211036 -19.84027294);2
CLARO;2024-04-15 05:30:00;ABRIL/2024;02/2024;AVENIDA ARTUR GUIMARAES 154, SANTA CRUZ;NORDESTE;2024;POINT (-43.97211036 -19.84027294);2
CLARO;2024-04-15 05:30:00;ABRIL/2024;02/2024;AVENIDA ARTUR GUIMARAES 154, SANTA CRUZ;NORDESTE;2024;POINT (-43.9580008195452 -19.8630772438797);2
SGO;2024-04-15 06:51:00;ABRIL/2024;02/2024;AVENIDA PRESIDENTE ANTONIO CARLOS 6386, INDAIA;PAMPULHA;2024;POINT (-43.90430947 -19.90752476);2
V.TAL;2024-04-16 00:11:00;ABRIL/2024;02/2024;ALAMEDA DAS LATHANIAS 17, SAO LUIZ;PAMPULHA;2024;POINT (-43.95615943 -19.86572256);2
V.TAL;2024-04-16 00:11:00;ABRIL/2024;02/2024;ALAMEDA DAS LATHANIAS 17, SAO LUIZ;PAMPULHA;2024;POINT (-43.9789468133859 -19.9241314269983);2
V.TAL;2024-04-16 00:18:00;ABRIL/2024;02/2024;RUA SENHORA DA CONCEICAO 1076, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9789468133859 -19.9241314269983);2
V.TAL;2024-04-16 00:18:00;ABRIL/2024;02/2024;ALAMEDA DAS FALCATAS 7, SAO LUIZ;PAMPULHA;2024;POINT (-43.92636397 -19.94010068);2
V.TAL;2024-04-16 00:18:00;ABRIL/2024;02/2024;RUA SENHORA DA CONCEICAO 1076, CACHOEIRINHA;NORDESTE;2024;POINT (-43.92636397 -19.94010068);2
V.TAL;2024-04-16 00:18:00;ABRIL/2024;02/2024;ALAMEDA DAS FALCATAS 7, SAO LUIZ;PAMPULHA;2024;POINT (-43.9873109873789 -19.9259697476718);2
V.TAL;2024-04-16 00:31:00;ABRIL/2024;02/2024;RUA ALVARES DA SILVA 350, UNIAO;NORDESTE;2024;POINT (-43.96979059 -19.92011202);2
V.TAL;2024-04-16 00:31:00;ABRIL/2024;02/2024;RUA ALVARES DA SILVA 350, UNIAO;NORDESTE;2024;POINT (-43.977969240962 -19.9330641300957);2
V.TAL;2024-04-16 02:09:00;ABRIL/2024;02/2024;RUA ENGENHEIRO PAULO FERNANDES 295, MINAS BRASIL;NOROESTE;2024;POINT (-43.96979059 -19.92011202);2
V.TAL;2024-04-16 02:09:00;ABRIL/2024;02/2024;RUA ENGENHEIRO PAULO FERNANDES 295, MINAS BRASIL;NOROESTE;2024;POINT (-43.9783048533613 -19.9333183070158);2
V.TAL;2024-04-16 03:52:00;ABRIL/2024;02/2024;RUA AGENOR ALVES 106, NAZARE;NORDESTE;2024;POINT (-43.96435288 -19.83822237);2
V.TAL;2024-04-16 03:52:00;ABRIL/2024;02/2024;RUA AGENOR ALVES 106, NAZARE;NORDESTE;2024;POINT (-43.9635867 -19.9411566);2
SGO;2024-04-16 04:36:00;ABRIL/2024;02/2024;AVENIDA SANTOS DUMONT 734, CENTRO;CENTRO-SUL;2024;POINT (-43.93527437 -19.8805964);2
V.TAL;2024-04-16 05:12:00;ABRIL/2024;02/2024;RUA AUGUSTA SACCHETTO SCALZO 73, JARDIM VITORIA;NORDESTE;2024;POINT (-43.96435288 -19.83822237);2
V.TAL;2024-04-16 05:12:00;ABRIL/2024;02/2024;RUA AUGUSTA SACCHETTO SCALZO 73, JARDIM VITORIA;NORDESTE;2024;POINT (-43.9635867 -19.9411566);2
CLARO;2024-04-16 05:30:00;ABRIL/2024;02/2024;RUA VIGIA 175, SAO GERALDO;LESTE;2024;POINT (-43.9163713 -19.8609904);2
SICOP;2024-04-16 05:30:00;ABRIL/2024;02/2024;RUA VIGIA 175, São Geraldo;LESTE;2024;POINT (-43.9409285656923 -19.9340972829607);2
CLARO;2024-04-16 05:30:00;ABRIL/2024;02/2024;RUA VIGIA 175, SAO GERALDO;LESTE;2024;POINT (-43.91276997 -19.92619831);2
SGO;2024-04-16 05:46:00;ABRIL/2024;02/2024;AVENIDA PRESIDENTE TANCREDO NEVES 1820, JARDIM ALVORADA;PAMPULHA;2024;POINT (-43.93527437 -19.8805964);2
SGO;2024-04-16 06:17:00;ABRIL/2024;02/2024;AVENIDA DO CONTORNO 9155, PRADO;OESTE;2024;POINT (-44.0514407 -19.97665375);2
SGO;2024-04-16 06:26:00;ABRIL/2024;02/2024;AVENIDA DO CONTORNO 6698, LOURDES;CENTRO-SUL;2024;POINT (-44.0514407 -19.97665375);2
VIVO;2024-04-17 00:00:00;ABRIL/2024;02/2024;RUA BENTO MENDES CASTANHEIRA 121, DONA CLARA;PAMPULHA;2024;POINT (-43.99126759 -19.96250413);2
VIVO;2024-04-17 00:00:00;ABRIL/2024;02/2024;RUA GUILHERME DE ALMEIDA 191, SANTO ANTONIO;CENTRO-SUL;2024;POINT (-43.9343283015088 -19.8826368093966);2
VIVO;2024-04-17 00:00:00;ABRIL/2024;02/2024;RUA DAS TUIAS 185, MARAJO;OESTE;2024;POINT (-43.94035899 -19.8743503);2
VIVO;2024-04-17 00:00:00;ABRIL/2024;02/2024;RUA BENTO MENDES CASTANHEIRA 121, DONA CLARA;PAMPULHA;2024;POINT (-43.966757 -19.9318088);2
VIVO;2024-04-17 00:00:00;ABRIL/2024;02/2024;RUA GUILHERME DE ALMEIDA 191, SANTO ANTONIO;CENTRO-SUL;2024;POINT (-43.9554671 -19.8705717);2
VIVO;2024-04-17 00:00:00;ABRIL/2024;02/2024;RUA DAS TUIAS 185, MARAJO;OESTE;2024;POINT (-43.9554671 -19.8705717);2
SGO;2024-04-17 01:07:00;ABRIL/2024;02/2024;AVENIDA DO CONTORNO 9155, PRADO;OESTE;2024;POINT (-44.00758647 -19.92704326);2
V.TAL;2024-04-17 02:18:00;ABRIL/2024;02/2024;RUA FLOR DE PITANGUEIRA 131, INDEPENDENCIA;BARREIRO;2024;POINT (-43.9163713 -19.8609904);2
V.TAL;2024-04-17 02:18:00;ABRIL/2024;02/2024;RUA FLOR DE PITANGUEIRA 131, INDEPENDENCIA;BARREIRO;2024;POINT (-43.91276997 -19.92619831);2
V.TAL;2024-04-17 02:25:32;ABRIL/2024;02/2024;RUA AGENOR ALVES 106, NAZARE;NORDESTE;2024;POINT (-43.9531195 -19.9065721);2
V.TAL;2024-04-17 02:25:32;ABRIL/2024;02/2024;RUA AGENOR ALVES 106, NAZARE;NORDESTE;2024;POINT (-43.93118142 -19.92789516);2
V.TAL;2024-04-17 03:12:25;ABRIL/2024;02/2024;ALAMEDA DAS LATHANIAS 913, SAO LUIZ;PAMPULHA;2024;POINT (-43.9531195 -19.9065721);2
V.TAL;2024-04-17 03:12:25;ABRIL/2024;02/2024;ALAMEDA DAS LATHANIAS 913, SAO LUIZ;PAMPULHA;2024;POINT (-43.93118142 -19.92789516);2
V.TAL;2024-04-17 04:08:05;ABRIL/2024;02/2024;RUA JOVINA GOMES DE SOUZA 681, LETICIA;VENDA NOVA;2024;POINT (-43.94635064 -19.89588044);2
V.TAL;2024-04-17 04:08:05;ABRIL/2024;02/2024;RUA JOVINA GOMES DE SOUZA 681, LETICIA;VENDA NOVA;2024;POINT (-43.9867168 -19.9586106);2
V.TAL;2024-04-17 04:18:00;ABRIL/2024;02/2024;RUA MARIA HELENA 100, CANDELARIA;VENDA NOVA;2024;POINT (-43.94635064 -19.89588044);2
V.TAL;2024-04-17 04:18:00;ABRIL/2024;02/2024;RUA MARIA HELENA 100, CANDELARIA;VENDA NOVA;2024;POINT (-43.9867168 -19.9586106);2
SGO;2024-04-17 04:20:00;ABRIL/2024;02/2024;AVENIDA RAJA GABAGLIA 1143, LUXEMBURGO;CENTRO-SUL;2024;POINT (-44.00758647 -19.92704326);2
SICOP;2024-04-17 05:01:00;ABRIL/2024;02/2024;AVENIDA DO CONTORNO 9000, Centro;CENTRO-SUL;2024;POINT (-43.9569874726135 -19.9213177324815);2
V.TAL;2024-04-17 05:11:36;ABRIL/2024;02/2024;RUA EXPEDICIONARIO ELIAS SAADE 20, EYMARD;NORDESTE;2024;POINT (-43.966757 -19.9318088);2
V.TAL;2024-04-17 05:11:36;ABRIL/2024;02/2024;RUA EXPEDICIONARIO ELIAS SAADE 20, EYMARD;NORDESTE;2024;POINT (-43.99126759 -19.96250413);2
VIVO;2024-04-18 00:00:00;ABRIL/2024;02/2024;RUA ITAPECERICA 839, LAGOINHA;NOROESTE;2024;POINT (-43.91272346 -19.89259094);2
VIVO;2024-04-18 00:00:00;ABRIL/2024;02/2024;RUA MANOEL RUBIM 350, SAO PAULO;NORDESTE;2024;POINT (-43.91272346 -19.89259094);2
VIVO;2024-04-18 00:00:00;ABRIL/2024;02/2024;RUA ITAPECERICA 839, LAGOINHA;NOROESTE;2024;POINT (-43.943116 -19.906955);2
VIVO;2024-04-18 00:00:00;ABRIL/2024;02/2024;RUA MANOEL RUBIM 350, SAO PAULO;NORDESTE;2024;POINT (-43.941797 -19.9028728);2
V.TAL;2024-04-18 00:31:00;ABRIL/2024;02/2024;RUA DEBORAH MARIA CRUZ 61, SANTA HELENA;BARREIRO;2024;POINT (-43.94035899 -19.8743503);2
V.TAL;2024-04-18 00:31:00;ABRIL/2024;02/2024;RUA DEBORAH MARIA CRUZ 61, SANTA HELENA;BARREIRO;2024;POINT (-43.962056 -19.8412663);2
V.TAL;2024-04-18 02:09:00;ABRIL/2024;02/2024;RUA BERNARDO FERREIRA DA CRUZ 42, VENDA NOVA;VENDA NOVA;2024;POINT (-43.962056 -19.8412663);2
V.TAL;2024-04-18 02:09:00;ABRIL/2024;02/2024;RUA BERNARDO FERREIRA DA CRUZ 42, VENDA NOVA;VENDA NOVA;2024;POINT (-43.96877681 -19.83455911);2
CLARO;2024-04-18 15:23:00;ABRIL/2024;02/2024;RUA MARCELO ROBERTO LINHARES 145, ESTORIL;OESTE;2024;POINT (-43.941797 -19.9028728);2
CLARO;2024-04-18 15:23:00;ABRIL/2024;02/2024;RUA MARCELO ROBERTO LINHARES 145, ESTORIL;OESTE;2024;POINT (-43.96877681 -19.83455911);2
SGO;2024-04-18 22:49:00;ABRIL/2024;02/2024;AVENIDA VILARINHO 3763, LETICIA;VENDA NOVA;2024;POINT (-43.93449205 -19.91872219);2
VIVO;2024-04-19 00:00:00;ABRIL/2024;02/2024;RUA PRESIDENTE ROOSEVELT 995, GLORIA;NOROESTE;2024;POINT (-43.9693551 -19.9273605);2
VIVO;2024-04-19 00:00:00;ABRIL/2024;02/2024;RUA PRESIDENTE ROOSEVELT 995, GLORIA;NOROESTE;2024;POINT (-43.96714961 -19.82796101);2
V.TAL;2024-04-19 00:18:00;ABRIL/2024;02/2024;RUA CLAUDIO MARTINS 100, CAICARAS;NOROESTE;2024;POINT (-43.943116 -19.906955);2
V.TAL;2024-04-19 00:18:00;ABRIL/2024;02/2024;RUA CLAUDIO MARTINS 100, CAICARAS;NOROESTE;2024;POINT (-43.957557 -19.85816026);2
SICOP;2024-04-19 00:35:00;ABRIL/2024;02/2024;AVENIDA VILARINHO 492, Europa;VENDA NOVA;2024;POINT (-43.9433271172001 -19.9190792545475);2
V.TAL;2024-04-19 00:52:00;ABRIL/2024;02/2024;RUA PHI 95, CAICARAS;NOROESTE;2024;POINT (-43.9138387866911 -19.9084757853535);2
V.TAL;2024-04-19 00:52:00;ABRIL/2024;02/2024;RUA PHI 95, CAICARAS;NOROESTE;2024;POINT (-43.957557 -19.85816026);2
V.TAL;2024-04-19 02:25:00;ABRIL/2024;02/2024;RUA EDEWELS BARCELOS 350, TUPI A;NORTE;2024;POINT (-43.93456069 -19.91124927);2
V.TAL;2024-04-19 02:25:00;ABRIL/2024;02/2024;RUA EDEWELS BARCELOS 350, TUPI A;NORTE;2024;POINT (-43.9055541124243 -19.9017740686248);2
V.TAL;2024-04-19 04:18:00;ABRIL/2024;02/2024;RUA ITAPETINGA 1331, CACHOEIRINHA;NORDESTE;2024;POINT (-43.97034883 -19.82957804);2
V.TAL;2024-04-19 04:18:00;ABRIL/2024;02/2024;RUA ITAPETINGA 1331, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9479132 -19.8155455);2
V.TAL;2024-04-19 05:18:00;ABRIL/2024;02/2024;RUA WALTER IANNI 300, SAO GABRIEL;NORDESTE;2024;POINT (-43.93456069 -19.91124927);2
V.TAL;2024-04-19 05:18:00;ABRIL/2024;02/2024;RUA WALTER IANNI 300, SAO GABRIEL;NORDESTE;2024;POINT (-44.0079171 -19.9452796);2
OI;2024-04-19 16:05:02;ABRIL/2024;02/2024;AVENIDA PORTUGAL 4941, ITAPOA;PAMPULHA;2024;POINT (-43.97034883 -19.82957804);2
OI;2024-04-19 16:05:02;ABRIL/2024;02/2024;AVENIDA PORTUGAL 4941, ITAPOA;PAMPULHA;2024;POINT (-44.0079171 -19.9452796);2
OI;2024-04-19 16:05:25;ABRIL/2024;02/2024;RUA MARIA CONCEICAO BONFIM 458, GOIANIA;NORDESTE;2024;POINT (-43.9693551 -19.9273605);2
OI;2024-04-19 16:05:25;ABRIL/2024;02/2024;RUA MARIA CONCEICAO BONFIM 458, GOIANIA;NORDESTE;2024;POINT (-43.96714961 -19.82796101);2
CLARO;2024-04-20 00:28:00;ABRIL/2024;02/2024;RUA DELTA 155, CAICARAS;NOROESTE;2024;POINT (-43.9479132 -19.8155455);2
CLARO;2024-04-20 00:28:00;ABRIL/2024;02/2024;RUA DELTA 155, CAICARAS;NOROESTE;2024;POINT (-43.93675599 -19.91270614);2
V.TAL;2024-04-20 01:25:05;ABRIL/2024;02/2024;AVENIDA BRASIL 147, SANTA EFIGENIA;CENTRO-SUL;2024;POINT (-43.9100453 -19.8531227);2
V.TAL;2024-04-20 01:25:05;ABRIL/2024;02/2024;AVENIDA BRASIL 147, SANTA EFIGENIA;CENTRO-SUL;2024;POINT (-43.93675599 -19.91270614);2
CLARO;2024-04-20 02:15:00;ABRIL/2024;02/2024;RUA GENERAL EPHIGENIO RUAS SANTOS 276, ITAPOA;PAMPULHA;2024;POINT (-43.9100453 -19.8531227);2
CLARO;2024-04-20 02:15:00;ABRIL/2024;02/2024;RUA GENERAL EPHIGENIO RUAS SANTOS 276, ITAPOA;PAMPULHA;2024;POINT (-43.95873459 -19.90687213);2
V.TAL;2024-04-20 03:12:33;ABRIL/2024;02/2024;RUA RAUL HANRIOT 20, NOVO SAO LUCAS;CENTRO-SUL;2024;POINT (-44.0343561 -20.0069737);2
V.TAL;2024-04-20 03:12:33;ABRIL/2024;02/2024;RUA RAUL HANRIOT 20, NOVO SAO LUCAS;CENTRO-SUL;2024;POINT (-43.95873459 -19.90687213);2
V.TAL;2024-04-20 04:12:00;ABRIL/2024;02/2024;RUA GENERAL EPHIGENIO RUAS SANTOS 209, ITAPOA;PAMPULHA;2024;POINT (-44.0343561 -20.0069737);2
V.TAL;2024-04-20 04:12:00;ABRIL/2024;02/2024;RUA GENERAL EPHIGENIO RUAS SANTOS 209, ITAPOA;PAMPULHA;2024;POINT (-44.01641085 -19.94151257);2
SICOP;2024-04-20 04:40:00;ABRIL/2024;02/2024;RUA PINHEIROS 383, Ermelinda;NOROESTE;2024;POINT (-43.9395982880437 -19.9312729808987);2
CLARO;2024-04-20 04:40:00;ABRIL/2024;02/2024;AVENIDA PINHEIROS 383, APARECIDA;NOROESTE;2024;POINT (-43.947368 -19.814859);2
CLARO;2024-04-20 04:40:00;ABRIL/2024;02/2024;AVENIDA PINHEIROS 383, APARECIDA;NOROESTE;2024;POINT (-44.01641085 -19.94151257);2
SICOP;2024-04-20 07:00:00;ABRIL/2024;02/2024;RUA CORINTO 319, Serra;CENTRO-SUL;2024;POINT (-43.9492546627141 -19.937022801169);2
CLARO;2024-04-20 07:00:00;ABRIL/2024;02/2024;RUA CORINTO 322, SERRA;CENTRO-SUL;2024;POINT (-43.947368 -19.814859);2
CLARO;2024-04-20 07:00:00;ABRIL/2024;02/2024;RUA CORINTO 322, SERRA;CENTRO-SUL;2024;POINT (-43.9572554 -19.83541712);2
SICOP;2024-04-20 09:33:00;ABRIL/2024;02/2024;AVENIDA JOAO XXIII 1233, Manacás;PAMPULHA;2024;POINT (-43.9299104466964 -19.9131998775816);2
SGO;2024-04-20 09:33:00;ABRIL/2024;02/2024;AVENIDA JOAO XXIII 1233, VILA JARDIM SAO JOSE;PAMPULHA;2024;POINT (-43.93449205 -19.91872219);2
OI;2024-04-20 10:01:28;ABRIL/2024;02/2024;AVENIDA LIBANIA PENA 250, SAO BERNARDO;NORTE;2024;POINT (-43.9572554 -19.83541712);2
OI;2024-04-20 10:01:28;ABRIL/2024;02/2024;AVENIDA LIBANIA PENA 250, SAO BERNARDO;NORTE;2024;POINT (-44.007225 -19.8457208);2
V.TAL;2024-04-21 02:25:05;ABRIL/2024;02/2024;RUA VEREADOR FAUSTO SANTANA 69, ENGENHO NOGUEIRA;PAMPULHA;2024;POINT (-43.95049427 -19.86020185);2
V.TAL;2024-04-21 02:25:05;ABRIL/2024;02/2024;RUA VEREADOR FAUSTO SANTANA 69, ENGENHO NOGUEIRA;PAMPULHA;2024;POINT (-44.007225 -19.8457208);2
CLARO;2024-04-21 04:00:00;ABRIL/2024;02/2024;RUA CAISSARA 1650, CASA BRANCA;LESTE;2024;POINT (-43.95049427 -19.86020185);2
CLARO;2024-04-21 04:00:00;ABRIL/2024;02/2024;RUA CAISSARA 1650, CASA BRANCA;LESTE;2024;POINT (-43.9537314 -19.8751853);2
VIVO;2024-04-22 00:00:00;ABRIL/2024;02/2024;RUA JOAO GOMES TEIXEIRA 60, SAO BENTO;CENTRO-SUL;2024;POINT (-43.9250883 -19.9342036);2
VIVO;2024-04-22 00:00:00;ABRIL/2024;02/2024;RUA JOAO GOMES TEIXEIRA 60, SAO BENTO;CENTRO-SUL;2024;POINT (-44.00859136 -19.82566427);2
V.TAL;2024-04-22 00:31:00;ABRIL/2024;02/2024;RUA SAMBAIBA 95, GUARANI;NORTE;2024;POINT (-43.95049427 -19.86020185);2
V.TAL;2024-04-22 00:31:00;ABRIL/2024;02/2024;RUA SAMBAIBA 95, GUARANI;NORTE;2024;POINT (-43.9537314 -19.8751853);2
V.TAL;2024-04-22 01:08:00;ABRIL/2024;02/2024;RUA JORNALISTA OSVALDINA NOBRE 65, EYMARD;NORDESTE;2024;POINT (-43.9490804 -19.9443263);2
V.TAL;2024-04-22 01:08:00;ABRIL/2024;02/2024;RUA JORNALISTA OSVALDINA NOBRE 65, EYMARD;NORDESTE;2024;POINT (-43.95049427 -19.86020185);2
V.TAL;2024-04-22 01:11:00;ABRIL/2024;02/2024;RUA EXPEDICIONARIO AGENOR DE SOUZA 119, EYMARD;NORDESTE;2024;POINT (-43.9490804 -19.9443263);2
V.TAL;2024-04-22 01:11:00;ABRIL/2024;02/2024;RUA EXPEDICIONARIO AGENOR DE SOUZA 119, EYMARD;NORDESTE;2024;POINT (-43.97993611 -19.93891668);2
V.TAL;2024-04-22 02:09:00;ABRIL/2024;02/2024;AVENIDA SANTA ALBERTINA 255, CASA BRANCA;LESTE;2024;POINT (-43.94496042 -19.88821654);2
V.TAL;2024-04-22 02:09:00;ABRIL/2024;02/2024;AVENIDA SANTA ALBERTINA 255, CASA BRANCA;LESTE;2024;POINT (-43.94208447858616 -19.905679740686196);2
V.TAL;2024-04-22 02:09:00;ABRIL/2024;02/2024;RUA SANTA EFIGENIA 80, CONJUNTO TAQUARIL;LESTE;2024;POINT (-43.97993611 -19.93891668);2
V.TAL;2024-04-22 02:09:00;ABRIL/2024;02/2024;RUA SANTA EFIGENIA 80, CONJUNTO TAQUARIL;LESTE;2024;POINT (-43.94208447858616 -19.905679740686196);2
V.TAL;2024-04-22 03:52:00;ABRIL/2024;02/2024;RUA FERREIRA DE AGUIAR 260, NAZARE;NORDESTE;2024;POINT (-43.94496042 -19.88821654);2
V.TAL;2024-04-22 03:52:00;ABRIL/2024;02/2024;RUA FERREIRA DE AGUIAR 260, NAZARE;NORDESTE;2024;POINT (-43.9427225 -19.87179042);2
SGO;2024-04-22 05:47:00;ABRIL/2024;02/2024;AVENIDA AFONSO VAZ DE MELO 1730, ATILA DE PAIVA;BARREIRO;2024;POINT (-43.93087372 -19.90359455);2
CLARO;2024-04-22 11:07:00;ABRIL/2024;02/2024;RUA PRIMEIRO DE MAIO 431, CACHOEIRINHA;NORDESTE;2024;POINT (-43.93367226 -19.79556194);2
CLARO;2024-04-22 11:07:00;ABRIL/2024;02/2024;RUA PRIMEIRO DE MAIO 431, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9427225 -19.87179042);2
SICOP;2024-04-22 12:42:00;ABRIL/2024;02/2024;RUA PRIMEIRO DE MAIO 454, Cachoeirinha;NORDESTE;2024;POINT (-43.9368927245864 -19.9341526795382);2
CLARO;2024-04-22 20:03:00;ABRIL/2024;02/2024;AVENIDA BERNARDO DE VASCONCELOS 1900, IPIRANGA;NORDESTE;2024;POINT (-43.9594885778611 -19.9308935019447);2
CLARO;2024-04-22 20:03:00;ABRIL/2024;02/2024;AVENIDA BERNARDO DE VASCONCELOS 1900, IPIRANGA;NORDESTE;2024;POINT (-43.93367226 -19.79556194);2
VIVO;2024-04-23 00:00:00;ABRIL/2024;02/2024;RUA ITAPARICA 221, SERRA;CENTRO-SUL;2024;POINT (-43.89851913 -19.90187961);2
VIVO;2024-04-23 00:00:00;ABRIL/2024;02/2024;RUA SANTOS 111, NOVA SUISSA;OESTE;2024;POINT (-43.8985847 -19.9152843);2
VIVO;2024-04-23 00:00:00;ABRIL/2024;02/2024;RUA ITAPARICA 221, SERRA;CENTRO-SUL;2024;POINT (-43.9198618 -19.9293654);2
VIVO;2024-04-23 00:00:00;ABRIL/2024;02/2024;RUA SANTOS 111, NOVA SUISSA;OESTE;2024;POINT (-43.97778913 -19.95958668);2
V.TAL;2024-04-23 00:11:00;ABRIL/2024;02/2024;RUA ITAPETINGA 1260, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9250883 -19.9342036);2
V.TAL;2024-04-23 00:11:00;ABRIL/2024;02/2024;RUA ITAPETINGA 1260, CACHOEIRINHA;NORDESTE;2024;POINT (-44.00859136 -19.82566427);2
V.TAL;2024-04-23 00:18:00;ABRIL/2024;02/2024;RUA FERREIRA DE AGUIAR 301, NAZARE;NORDESTE;2024;POINT (-43.9075603 -19.8298283);2
SGO;2024-04-23 00:18:00;ABRIL/2024;02/2024;AVENIDA AMAZONAS 2474, BARRO PRETO;CENTRO-SUL;2024;POINT (-43.93087372 -19.90359455);2
V.TAL;2024-04-23 00:18:00;ABRIL/2024;02/2024;RUA FERREIRA DE AGUIAR 301, NAZARE;NORDESTE;2024;POINT (-43.95375364 -19.86071485);2
SICOP;2024-04-23 00:46:00;ABRIL/2024;02/2024;AVENIDA AMAZONAS 2054, Centro;CENTRO-SUL;2024;POINT (-43.9296585981379 -19.8889492603196);2
CLARO;2024-04-23 01:20:00;ABRIL/2024;02/2024;RUA MACOM LAURO DE OLIVEIRA 16, CEU AZUL;VENDA NOVA;2024;POINT (-43.9681737 -19.929089);2
CLARO;2024-04-23 01:20:00;ABRIL/2024;02/2024;RUA MACOM LAURO DE OLIVEIRA 16, CEU AZUL;VENDA NOVA;2024;POINT (-43.95375364 -19.86071485);2
CLARO;2024-04-23 02:30:00;ABRIL/2024;02/2024;RUA NICOLINA PACHECO 154, MARIA VIRGINIA;NORDESTE;2024;POINT (-43.9504183318169 -19.8669804084472);2
CLARO;2024-04-23 02:30:00;ABRIL/2024;02/2024;RUA NICOLINA PACHECO 154, MARIA VIRGINIA;NORDESTE;2024;POINT (-43.9075603 -19.8298283);2
OI;2024-04-23 10:07:10;ABRIL/2024;02/2024;RUA MANGABEIRA DA SERRA 185, MARCOLA;CENTRO-SUL;2024;POINT (-43.97778913 -19.95958668);2
OI;2024-04-23 10:07:10;ABRIL/2024;02/2024;RUA MANGABEIRA DA SERRA 185, MARCOLA;CENTRO-SUL;2024;POINT (-43.9681737 -19.929089);2
SGO;2024-04-23 10:51:00;ABRIL/2024;02/2024;RUA JUIZ DE FORA 1268, SANTO AGOSTINHO;CENTRO-SUL;2024;POINT (-44.03546664 -19.98516863);2
OI;2024-04-23 14:57:56;ABRIL/2024;02/2024;AVENIDA XIMANGO 621, FLAVIO MARQUES LISBOA;BARREIRO;2024;POINT (-43.9198618 -19.9293654);2
OI;2024-04-23 14:57:56;ABRIL/2024;02/2024;AVENIDA XIMANGO 621, FLAVIO MARQUES LISBOA;BARREIRO;2024;POINT (-43.89851913 -19.90187961);2
CLARO;2024-04-24 00:36:00;ABRIL/2024;02/2024;RUA ITAPETINGA 1419, CACHOEIRINHA;NORDESTE;2024;POINT (-43.93653196 -19.89308575);2
CLARO;2024-04-24 00:36:00;ABRIL/2024;02/2024;RUA ITAPETINGA 1419, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9304362 -19.8231744);2
CLARO;2024-04-24 02:17:00;ABRIL/2024;02/2024;RUA CAMPO GRANDE 502, ARAGUAIA;BARREIRO;2024;POINT (-43.94291894 -19.88659505);2
CLARO;2024-04-24 02:17:00;ABRIL/2024;02/2024;RUA CAMPO GRANDE 502, ARAGUAIA;BARREIRO;2024;POINT (-43.8985847 -19.9152843);2
V.TAL;2024-04-24 02:25:32;ABRIL/2024;02/2024;RUA CAMPO GRANDE 521, ARAGUAIA;BARREIRO;2024;POINT (-43.94291894 -19.88659505);2
V.TAL;2024-04-24 02:25:32;ABRIL/2024;02/2024;RUA CAMPO GRANDE 521, ARAGUAIA;BARREIRO;2024;POINT (-43.95147 -19.819461);2
V.TAL;2024-04-24 04:08:05;ABRIL/2024;02/2024;RUA EXPEDICIONARIO ELIAS SAADE 87, EYMARD;NORDESTE;2024;POINT (-43.95147 -19.819461);2
V.TAL;2024-04-24 04:08:05;ABRIL/2024;02/2024;RUA EXPEDICIONARIO ELIAS SAADE 87, EYMARD;NORDESTE;2024;POINT (-43.96375328 -19.83637923);2
